Entry_ID	Screen	Has_Telugu	Review_Status	Displayed_Input	Evidence_IDs	Independent_Screen_Forms
d1015	vowel-initial-nasal-control	1	pending	**oḷi	f_ewjo3rvuqlprk;f_qpr5rjrokkchu;f_qreas7ziyeikw;f_riapcvqtde7cc;f_vtp7otjl6wn6s;f_wumta4cmthr6k	Badaga: uṇutāṭa | Badaga: unisu | Badaga: uṇupāṭa | Badaga: uṇi | Badaga: unṇisu | Koraga: oṇpi
d1016	vowel-initial-nasal-control	0	pending	oḷi	f_pjikk5n6j2qz2;f_wut6ubhljb3ua	Malayalam: oṇma | Tamil: oṇmai
d1017	vowel-initial-nasal-control	0	pending	oḷi	f_6qinlx56fbnii	Tamil: oṇmai
d1024	vowel-initial-nasal-control	0	pending	on'nā	f_dfdvdywuasoew;f_xwre6y55y65ry;f_zfauykgoqne4s	PKMDr: *on- | Malto: onke | Kurux: on'nā
d1025	vowel-initial-nasal-control	0	pending	*on-patV	d1025;f_bbqvzbvylnq2m;f_bsamqb6zpxgck;f_fejfxekn3tppo;f_fvr6xzwfocchk;f_mq76jpntl6jo4;f_nsjo2xirxwsvo;f_nu4jutgkkvhha;f_oq7qvrtilr73k;f_wf45oewpawcng	PDr: *on-patV | Gondi: unmák | Gondi: unmā | PSD1: *on-patV | Kota: onba·d | PSTDr: *on-pad- | Gondi: unmāk | Gondi: unmahk
d1053	vowel-initial-nasal-control	0	pending	*ōntti	f_pxkghqss2bivu	Kannada: onti
d1109	vowel-initial-nasal-control	1	pending	*kaṭ-ay	f_hohuyxf5nhsno	Badaga: ondugadi
d1124	vowel-initial-nasal-control	1	pending	**kaṭṭ-	f_qsyomkp63ubue	Pengo: in: ṭaḍaŋ kaṭ
d1154	vowel-initial-nasal-control	0	pending	ebbukaṭṭe Strobilantʰes	f_nkbwjtwopd57o	AluKurumba: antʰes
d1237	vowel-initial-nasal-control	1	pending	kampalai	f_oesuaqn64j6gu	Badaga: Ungarasuttukambe
d1298	vowel-initial-nasal-control	1	pending	*kal	f_fu4iq34vkjexq;f_vmeijgumv2yao;f_z2pecmidk72sc	Badaga: Anikal Beṭṭu | Badaga: Anikal Māri gudi | Badaga: ani kallu
d1373	vowel-initial-nasal-control	1	pending	*kaḷ-	f_3eraiylwylbky	Badaga: anila kae
d1437	vowel-initial-nasal-control	1	pending	kāḍige	f_7zrat6flvpbnw	Kuwi: onda kārdite
d1438	vowel-initial-nasal-control	1	pending	*kā-ṭu	f_tnhfof43ddhza	Badaga: Enṇnakādumandu
d1545	vowel-initial-nasal-control	1	pending	kiṇṇ-eṉal	f_aov4f65r3qiwq	Tamil: onom. expr. signifying tinkling sound
d1655	vowel-initial-nasal-control	1	pending	*gùḍ-	f_q2hpqx5lmiy7i	Badaga: Anikal Māri gudi
d1859	vowel-initial-nasal-control	1	reviewed	*kud_-	f_c2bqe7buqgbtw	Badaga: Aṇikore
d1915	vowel-initial-nasal-control	0	pending	kūḷ	f_4tcgzjl4hs6lq	Kannada: en masse
d1941	vowel-initial-nasal-control	1	pending	*keḍ- (*k̂-?)	f_f3zdgq7l75zf4	Badaga: anni gidu
d1975	vowel-initial-nasal-control	0	pending	cuvar	f_5x255nh5i35se	Tamil: Annals of Oriental Researcʰ of tʰe University
d2049	vowel-initial-nasal-control	1	pending	*koḍ-	f_mcptwx64flbfy	Badaga: Onnekudimandu
d2148	vowel-initial-nasal-control	0	pending	koṛ̆utu	f_gkxjpptrxjnzw	Badaga: enne hāki gōru
d2315	vowel-initial-nasal-control	0	pending	aṇil	f_3s5io6rh4wjmi;f_4silwxjj4xq6g;f_5e7p2kmnd7gdk;f_6cqsrfphldfsq;f_dben7ouwvyugw;f_ht6mu7llpbr7e;f_iftn7htl6xyeg;f_isqbsuzzegoe6;f_kyktgnqyccgk6;f_noreul5etwizg;f_r3kg4bguikuoy;f_twxtqgbx7w5wk;f_u3avhtx765tqy;f_y3qzsdhrtjqhk;f_zbwhqokjfkena	Kannada: aṇil | Malayalam: aṇṇān | Toda: aṇil | Kannada: iṇaci | Malayalam: eṇuŋku | Malayalam: aṇil | Malayalam: aṇṇal | Tamil: aṇṇattān | Kannada: aṇal | Tulu: aṇilɯ | Kodagu: aṇekoṭṭɨ | Tamil: aṇil | Tamil: aṇiyal | Tamil: aṇilam
d2328	vowel-initial-nasal-control	1	pending	cantam	f_6hsbaxt7fxytc;f_7ttfi4guzs4zk;f_cazqsx5fm7niy;f_n5epezfimtvc6;f_o4vsv5eb2mlem;f_swjai4x4y6f6e	Tamil: antam | Tulu: anda | Tulu: andacanda | Kannada: anda | PSTDr: *and- | Malayalam: antam
d2410	vowel-initial-nasal-control	1	pending	*cāl-iy-anṯu	f_p4weaqnepj4kk	Gondi: anne
d2485	vowel-initial-nasal-control	1	pending	*caṯ-V	f_d62lz24hxopcg;f_gu2yfftwmofjo	Badaga: ondāroṭṭtu | Badaga: ondārutaṭe
d2522	vowel-initial-nasal-control	0	pending	sinpa- (-t-)	f_ydwrtrknnc7yq	Tamil: iṇuŋku
d2529	vowel-initial-nasal-control	1	pending	*cin-tta	f_6pcc6l3kwqypm	Tamil: intam
d2607	vowel-initial-nasal-control	1	pending	*cīk-kāy	f_pwjknybyqnze6;f_qdwmw45j2cthi;f_qhqvs6hn3rqug;f_zlqtg6bjnio7i	Kannada: aṇṭarike | Tamil: iṇṭai | Kannada: aṇṭirike | Tamil: iṇṭu
d2715	vowel-initial-nasal-control	1	pending	*cut_-	f_4a4flpfx2znqo;f_wtpcqd7luzkye	Badaga: ungarasuttu | Badaga: Ungarasuttukambe
d2781	vowel-initial-nasal-control	1	pending	*cal-	f_quvtyq5fdagly	Gondi: an
d2798	vowel-initial-nasal-control	1	pending	**canV	f_2iwm2zusstyba;f_ay6zfbrvngkmg;f_k66dgdvpmhz7u	Gondi: enni | Gondi: en | Gondi: enn
d2826	vowel-initial-nasal-control	1	pending	*cay-m-	f_wgvekasck6lwo	Kota: anj
d2840	vowel-initial-nasal-control	1	pending	soṇṭa	f_gzm6eo5fwbi7g	Tulu: oṇṭa
d2841	vowel-initial-nasal-control	0	pending	eṇḍ	f_6nksdhk7mm2kg;f_snn545axp3gt2	Gondi: eṇḍ
d2891	vowel-initial-nasal-control	0	pending	**cōlV	f_dajisr6jx3f6w	Badaga: Anṇesōle Bettu
d2901	vowel-initial-nasal-control	1	pending	*ñaṇṭ-	f_6wrymqj3qgy2e;f_b3fdi7xgvti7q;f_bnseq3srahuxo;f_cp66nz5ypxnr2;f_rn3zfu6lsedss	Kannada: eṇḍrakāyi | Naikri: enḍe | Gadaba: enḍerke | Kolami: ende | Kolami: enḍe
d2912	vowel-initial-nasal-control	0	pending	ñāl	f_tjyjhmkyfspqq;f_vhkomeyygscag	Badaga: eṇnne | Badaga: eṇnṇne
d3010	vowel-initial-nasal-control	0	pending	*taŋ-	f_ouzkkzkjtdxo4	Kui: anga mīḍa
d3015	vowel-initial-nasal-control	0	pending	*tam-kay	f_2aywrhdtegqt2;f_6bomb7uv5rmr4;f_nqnb5nmw4xhj2;f_scmyyczcma2cu	Gondi: ange | Kui: ango | Kota: ang | Kui: angi
d3067	vowel-initial-nasal-control	1	pending	*tan-tay	f_2ts7royrqevke;f_4nlotwjejy7cm	Tamil: untai | Tamil: entai
d3196	vowel-initial-nasal-control	1	pending	*tān	f_xaxogua4wqhbq	Badaga: uṇutāṭa
d3291	vowel-initial-nasal-control	0	pending	*tuñc-	f_hvtycb7rr2eaa;f_s7aknhuofipwu	Gondi: unj
d3311	vowel-initial-nasal-control	1	pending	*toṇṭ-	f_2oa77gmac5uns	Gondi: onḍī
d3405	vowel-initial-nasal-control	1	pending	tekuḷ	f_3f6pg3ek76bgy	Tamil: increase
d3409	vowel-initial-nasal-control	0	pending	teŋgnā (tiŋgyas)	f_u2gpncv3kfctk	Kurux: anā
d3642	vowel-initial-nasal-control	0	pending	*nānḍ-	f_fxjuknwafmxvk;f_v6cxuhpsajkes	Malto: anḍe | Kurux: aṇḍra'ānā
d3644	vowel-initial-nasal-control	0	pending	*nāt-	f_s7tvzuo3zlfq6	Parji: andil
d3682	vowel-initial-nasal-control	1	pending	*niṯ-	f_4rlz5thmyi7e2;f_kb2u6v36psb62;f_siufrabxdjebm	Naiki: inp | Naiki: in | Naiki: indup
d3700	vowel-initial-nasal-control	1	pending	nuṇ	f_rqhstccslmwcy	Tamil: uṇukku
d3701	vowel-initial-nasal-control	0	pending	nuṇaŋku	f_4kftkiavbgzsq;f_a34bqwuhwzlak;f_cg7eomvm44y7c;f_vugwhmhw3iqvi;f_yzcyvhcz44ohg	Tamil: uṇṇi | Malayalam: uṇil | Malayalam: uṇal | PSD1: *uṇ- | Malayalam: uṇṇi
d3729	vowel-initial-nasal-control	1	pending	*nūṯ-	f_pflhmuijg3sng;f_sbixraiwmshz6	Badaga: innūrāvadu | Badaga: innūru
d3758	vowel-initial-nasal-control	1	pending	*niṯ(V)-nay	f_7pg36dssh2nnu;f_ialxbhksngl4g;f_v6loe4e5ca3bm	Manda: ineliŋ | Malayalam: innalē | Konda: inen
d3779	vowel-initial-nasal-control	1	pending	*nus-	f_qxmdqfvsaqv6s	Kota: onca·k
d3836	vowel-initial-nasal-control	0	pending	pañci	f_3gh43xcfrvwps;f_jgzafv6r62nus	Badaga: anji
d3868	vowel-initial-nasal-control	1	pending	paṭṭi	f_krhgq7wggdowy;f_sr4aauyjd4cti	Badaga: Anehaṭṭti | Badaga: Angadihaṭṭi
d3891	vowel-initial-nasal-control	1	pending	*pan	f_lvurv6zecofo4;f_tbsdmhwgkorys	Badaga: aṇe | Badaga: aṇne
d3896	vowel-initial-nasal-control	0	pending	paṇe	f_247n32rphq6ma;f_3m5244rkqsfcy	Tulu: aṇɛ | Kannada: aṇe
d3918	vowel-initial-nasal-control	1	pending	*paH-	f_2dxywyiqupe6o;f_77qlexqjlsous;f_chba6mtpzzi3e;f_l2qmz53fjc2nw;f_lsixwxz53bj4g;f_n7ku4uio6v6kk;f_ozfbj4logwqrk;f_qmlwb2v7uxz2w	Badaga: anneradāvadu | Badaga: anneradu | Badaga: annondu | Badaga: annondāvadu
d3959	vowel-initial-nasal-control	0	pending	*par-	f_hfn45hylo2b3y	Kolami: eṇṇe
d4004	vowel-initial-nasal-control	1	pending	*paẓ-V-	f_cptsugtekungm;f_veyb3plu5k2js	Badaga: aṇnṇnu | Badaga: anṇu
d4016	vowel-initial-nasal-control	1	pending	*paḷ-	f_47peb4e6qflqo;f_526yyqy5tnjbe;f_k6odw3o5reytm	Badaga: Onne Haḷḷa | Badaga: Andotṭtikka Haḷḷa | Badaga: Andekare Haḷḷa
d4035	vowel-initial-nasal-control	1	pending	*pan-i-(kil)	f_bzdnl4tgewb46;f_eqgpvsyorju46;f_gb6jtmkx2jebe;f_gefsqjzthr7eg;f_jcxceekdyozj6;f_ji3x6333akvak;f_mbhwafcspskbs;f_tmsgin7f6titu;f_wvvopm7vw2xlo;f_xjjlprvvkax2k	Kota: unya·d panya·d | Badaga: Anikal Māri gudi | Toda: onk- | Badaga: ani | Badaga: Anikal Beṭṭu | Badaga: ani kallu | Toda: onk- (onky-) | Toda: onky-
d4039	vowel-initial-nasal-control	1	reviewed	*pan-ṯi	f_ev6yq5hz5fmla;f_kx77rx355iakk;f_stfargjdq5jsu;f_ye4xod5pebdc6	Badaga: andi muḷḷu | Badaga: andi
d4157	vowel-initial-nasal-control	1	pending	*pīṇV́-	f_exa6dfe3dcoia;f_jlzk4oub3rgzs;f_lnp7v7ei7efbc;f_m3zrxbz2d67ho;f_uy2hv3krra4zs	Badaga: Enṇnakādumandu | Badaga: Eṇakādumandu | Tulu: eṇa | Badaga: eṇa | Badaga: ena
d4183	vowel-initial-nasal-control	1	reviewed	*piṇṭ-	f_6fwqothgjbz4a;f_ksvrlcge7dwr2;f_qp7ds2lpsmppw	Kota: iṇḍ- (iṇḍy-) | Badaga: inju | Kota: iṇḍc- (iṇḍc-)
d4205	vowel-initial-nasal-control	1	pending	*pin-	f_4ztniz4lo6xwy;f_b2glzrd22dmb6;f_firikn3ioarzc;f_ijrkxmcao452k;f_smihlge7qa7tk;f_ulb4h7f5xaxcy;f_uuuoe35gd2tuy;f_zw6sro36uebig	Badaga: indādu | Badaga: indāsu | Badaga: indādu hōgu | Badaga: inde
d4236	vowel-initial-nasal-control	1	pending	pukaḷi	f_dso7p2rvmzu7q	Kannada: anus
d4268	vowel-initial-nasal-control	1	pending	*puṇ-[d-]	f_mg7r2jati2xjq;f_rndsehu2umk5i	Badaga: unṇnu | Badaga: uṇnu
d4299	vowel-initial-nasal-control	0	pending	*pur-i	f_5usjsaezdkqzm	Gadaba: iṇḍmul pūn
d4343	vowel-initial-nasal-control	1	pending	puṉṉai	f_5uv7jktipvmcs;f_crw54xlyn7sbm;f_i35mtjjhsfsza;f_neqby5lugvtdc;f_w373ge3wlvnk4;f_x5npkebsrvydq	Badaga: Onne Haḷḷa | Badaga: onne | Badaga: Onnemandu | Badaga: Onnekudimandu | Badaga: Onne Beṭtṭu
d4352	vowel-initial-nasal-control	1	pending	pūcu	f_aiophe3jyint6	Badaga: enne hūsu
d4394	vowel-initial-nasal-control	1	pending	peṭṭe	f_rfthxjodsdfr2	Tulu: eṇṭe
d4395	vowel-initial-nasal-control	1	pending	*peṇ	f_5xqtv7wwtfnfm;f_c5aoesot22dfq;f_gvbxtvyyxuahk;f_ikt44ln6e27li;f_ncqywz45h37ou;f_nf4rxoo324lj2;f_pys5krwi542ay;f_u5vafyfkjeeyo;f_usfh7osu7zphm;f_yntu3xglihzl2	Badaga: eṇndru | Badaga: anṇana heṇnṇu | Badaga: eṇnṇnu | Badaga: eṇdru | Toda: iṇ | Badaga: eṇndaru | Kota: eṇ | Badaga: engu
d4411	vowel-initial-nasal-control	1	reviewed	*per-V-	f_idpjget52vh4g	Badaga: ennu
d4422	vowel-initial-nasal-control	1	pending	*ped_-	f_bvpjyvtywkii6	Toda: envɨṛ fed
d4482	vowel-initial-nasal-control	1	pending	*poḍ-	f_sadbitiequtwe	Kannada: uṇmu
d4541	vowel-initial-nasal-control	1	pending	*por-	f_d5pkkjskhhr3m	Kannada: ondu
d4559	vowel-initial-nasal-control	1	reviewed	*ap-pōẓ	f_emyqr6edwr266	Badaga: ondāroṭṭtu
d4570	vowel-initial-nasal-control	1	pending	*pon	f_4yz4vdpqxoi3m;f_7cjwwzqxygijm;f_bq7npqxccvqbw;f_ujrvzjwma7hug	Kota: on | Kota: ony | Kota: onn
d4572	vowel-initial-nasal-control	1	pending	*pō-	f_72gaypprpqeji;f_qnmxgsi5niwso	Badaga: indādu hōgu | Tamil: undergo
d4616	vowel-initial-nasal-control	1	pending	*mak-anṯu	f_jicqlj3jrpgfa	Badaga: aṇnṇana māti
d4742	vowel-initial-nasal-control	1	pending	*màl-	f_rrdhr4rcqmaps;f_t3nj7fbl4ryty	Badaga: Anna Male | Badaga: Angadi Male
d4764	vowel-initial-nasal-control	1	pending	*maṯ-i(nṯu)	f_svebdt42je2uy	Kuwi: anḍa mrīesi
d4776	vowel-initial-nasal-control	0	pending	*man-ay	f_toehpvr6h7ijy	Badaga: enna mane avaka
d4777	vowel-initial-nasal-control	0	pending	maṉṟu	f_ocbyas6ysg2l4;f_qeexnebzgm3ee;f_roppyztbf6anw	Badaga: Onnemandu | Badaga: Onnekudimandu | Badaga: Enṇnakādumandu
d4963	vowel-initial-nasal-control	1	pending	muntiri	f_d73xqbc5z5nxg	Tamil: Anacardium occidentale
d4988	vowel-initial-nasal-control	0	pending	muṛ̆a	f_qyixc5mlqboza	Badaga: angālu muḷḷu
d4995	vowel-initial-nasal-control	1	pending	muḷ	f_q2khonxp3h55c	Badaga: andi muḷḷu
d5020	vowel-initial-nasal-control	1	pending	*mun	f_5bchbgcvxzra4	Gondi: onne
d5151	vowel-initial-nasal-control	1	pending	*yAH	f_2ink343e23l7y;f_2sopms2etmfqg;f_2xr4q5j6zuhze;f_2zhev6epf5izm;f_3m7hu4ynw4n2o;f_3vvuu47ztj2jw;f_3w47yvjxqylqi;f_46xryowsdceeq;f_4vnyjqga4arxy;f_55rtqwolhsqsm;f_5rmniplfdmfs4;f_646jtsgeraspk;f_65va3dj5obywk;f_6qysmu2wt6ctq;f_6u5wcugssaxzq;f_7v2g4nqd2ln52;f_a2agcpsqwp2c2;f_aete7iq66g5jy;f_ax2jua2wfxiiq;f_bmrg6famk5f3u;f_bu3yvl5enuxva;f_bvnywruhjt6su;f_by7wv36nhk76s;f_c7zf5wy5mjfey;f_cfwogujjwcazu;f_cglseotfzbzjw;f_cm3radesiogmm;f_copdeotyftl5s;f_dly23vua3zjio;f_dnucpwxoag2qa;f_dzwxmeguouab2;f_e2bylpdlhanr2;f_eydyf7xqpyyhi;f_fasu6x3xtbyzk;f_fboyae7fkfqdi;f_futdncfq4pwhk;f_gtwudvqmhx72q;f_hmbkysmelrxeg;f_i2j4gumttfgbk;f_i7sv2djdjersg;f_ib3xrrl6l4syy;f_icxlfplhisc3o;f_iksbhe67uevyu;f_itsojkq5ok4xy;f_j7ncyged5y5ko;f_jdzlppfxsndoc;f_jeyeula5zxuss;f_jjiah7xkgbgla;f_jlqgjsek5ayis;f_jqa5gyq7ge76w;f_jvhtezkjvxncy;f_kblpbqgbpouuu;f_kbxrikjjehv5e;f_kfihnucpvpmea;f_kvdkhtl36vy5i;f_kxwc3gc7kk6va;f_lbku4la6lwkr2;f_lgtmpdtwxoabk;f_lhvsqoyg3g2x4;f_ljrskcadxdu7c;f_lr5kx3wqvlkgg;f_ltq2jq3omnkrk;f_m3ibgmwh4ugg6;f_m5oaj5lhc6zjk;f_mg6oagrbvqwow;f_mp5eola7kc5p4;f_mqmh3nug3qtyg;f_nhruqjavvks7g;f_nihm4o5w2jyum;f_ocz2pihothq3q;f_oky5m54jju67g;f_ov3wune6zljws;f_p44ny5dcoqp22;f_phv3aqv64py3o;f_q2l5p2ksxfhlo;f_q2n6kvqa5wlq6;f_qd7abz7x52iag;f_qtawzczrmkjak;f_qunllzyf5r5zk;f_rpdvdwdzfnqmc;f_rsxcj54na67ee;f_rtpqv5sxjpiys;f_sfyspb2vplhjw;f_sk44acdrpvjpa;f_ta6r6257kzbeo;f_tajoe54vtugiq;f_tbhu7fetcevd6;f_the4vbprsnrey;f_vhrsfojxgn53w;f_w3nwjr4y33fdu;f_wffmmlwy2va2c;f_wlj7rvmgzldha;f_x3qbsvhqngz6c;f_xnsciw2bkfgg2;f_xo5lejfuihifq;f_xrwjrq6c5ueai;f_xuii4n5thgrwk;f_xvdrcyo3a42u4;f_xyqrbh5fgbky4;f_y7tvnwj6335mg;f_ykrudfi27ivvu;f_ytlf4acmpncwc;f_z5uzel5q754pc;f_zdaev7xbhazw6;f_zt564vjkei3w2;f_ztlnnpkklhv6a;f_zzqiegyl2jxt2	Kui: an | Kota: ennm | Kodagu: ennane | Brahui: ant | Kannada: endu | Toda: in | Kolami: enaŋ | Malto: indrik | Kurux: endr endr | Kannada: enitu | Pengo: inakan | Kui: anari | Gadaba: enādun | Kodagu: ennata·ŋgɨ | Kannada: entā | Malto: indru (indrtʰ) | Konda: enḍes | Malto: indraṉy | Kui: inavani | Pengo: ina | Kota: ental | Kannada: entaha | Kuwi: ena | Gadaba: enādale | Kolami: enṭod | Kota: ena· | Konda: eneṭ | Kannada: enna | Kannada: enisu | Konda: endaniŋ | Kannada: enta | Naiki: enjo | Badaga: -enge | Kodagu: endɨ | Gadaba: enādiŋ | Kurux: endrā | Kolami: enṭor | Kota: enḏ | Gadaba: enācōy | Kota: enm | Gadaba: enētiŋ | Kodagu: ennɨ | Kolami: endar | Pengo: ines | Malayalam: ennekkum | Kolami: endav | Kannada: entuṭu | Kui: anaru | Kui: inaki | Pengo: inen | Kurux: endr | Kota: enḏ enḏkm | Kannada: enittu | Kota: en | Pengo: indel | Kota: enena· | Kodagu: entə | Kui: inaṛiki | Kannada: enne | Kota: enta· | Kannada: endum | Kui: anaki | Kolami: enṭon | Konda: ini | Kui: anavani | Kui: ananju | Kui: inari | Badaga: endugu | Kannada: entum | Gadaba: engil | Pengo: inaka | Malayalam: ennum | Kurux: endrad | Kolami: enṭov | Gadaba: engurtul | Kannada: entu | Kolami: eniŋ | Kota: entgo· | Kannada: entʰā | Malayalam: ennu | Gadaba: enādi | Kannada: entʰa | Kodagu: endu· | Tamil: entu | Kuwi: eni | Kota: enkn | Kui: in | Badaga: enge | Kui: anaṛiki | Kuwi: eneki | Tamil: enta | Kodagu: ennaŋgɨ | Kota: enmu·ṛ | Badaga: endu | Kui: anai | Kui: ani | Malayalam: entu | Kota: entk | Kota: enmūṛ | Kodagu: ennatə | Gadaba: enā | Kui: ini | markodi: ind cān
d5154	vowel-initial-nasal-control	1	pending	*yĀm	f_a4rvjmvkqg6gk;f_byn3cajm6jhes;f_dk2m3hgoyyn72;f_flwjihzyoqaoy;f_hrljgssx5hf6c;f_m43jox2uistzq;f_tuil4erhgocwq;f_vedtf5q4biknk;f_yrr4fmcbh4v4w	Badaga: enga | Badaga: enganda | Badaga: anga | Badaga: engiṭṭtavare | Badaga: engadu | Badaga: engaga | Badaga: engava
d5160	vowel-initial-nasal-control	1	pending	*yĀn	f_2cafqzrumdu2q;f_2whxh4guoludq;f_5epbeiq5ijtws;f_ga3g2um3h4kd4;f_gjtwcy376enfq;f_htw4twr4i4igm;f_hvlfjxgzstzhg;f_odgy7hc2nvdus	Gondi: anā (nā-) | Malto: én (eṉg-) | Gondi: annā (nā-) | Badaga: ennanda | Badaga: enaga | Badaga: enna | Badaga: enna mane avaka | Badaga: ennadu
d5161	vowel-initial-nasal-control	1	pending	*yĀn-ay	f_tqxowkdnmibcq	Kolami: enāgī
d5237	vowel-initial-nasal-control	1	pending	vaṇṭal	f_iwmtnvt4mil5y	Kannada: oṇḍu
d5251	vowel-initial-nasal-control	0	pending	*on-i	d5251;f_3dstzm6vboqka;f_gqbzpxspwzzbe;f_xr6x2v7lf2lhe	PDr: *on-i | Konda: oni | Pengo: oni
d5307	vowel-initial-nasal-control	1	pending	*vaṇ-	f_kug737w6p2eo6	Kannada: oṇaku
d5393	vowel-initial-nasal-control	1	pending	*vīṭu	f_ongk32a6ocnmg	Badaga: onduṭṭtu
d5474	vowel-initial-nasal-control	0	pending	*veṭ-	f_5j3l2me7qlvma;f_vxe42ylbenuso;f_xqjfrcydgdkju	Badaga: Anṇesōle Bettu | Badaga: Anikal Beṭṭu | Badaga: Onne Beṭtṭu
d1	vowel-initial-short-nonnasal-apical	1	reviewed	*aṯṯ-	d1;f_3dingko5vtjx6;f_4f5k4sj2azqrg;f_532kvqhmaw7t2;f_574i7wsps6lf2;f_5qhm2zif3cyp4;f_64ktd7rhs5wqo;f_6nw2dvdar2dly;f_77dae4zg77sz6;f_7im7qfl2a2z52;f_beu6ngbxrznpe;f_dhju77ug3t6r6;f_durrzo6huk3zi;f_eagf6bkf6pfjq;f_eszajgw54hs4m;f_etvozvyuynu5m;f_ezbpsd43l47lq;f_feplwlcytnrq6;f_fyv6wcrp3vkhy;f_gbjnmrqff3w2o;f_iiebr7lgfqere;f_ing3dibn5a62s;f_iym33d2goqcge;f_jauvhqpiuffcc;f_jnwp4jgjtg62i;f_jxkrss5n64hqc;f_kq7i53pllfmlm;f_lp3jyrck2lewq;f_lwjjiuaxobnwk;f_ned2r26pgyj5w;f_o6yq5lsbgqz46;f_or6eyinewfqie;f_qzkp26rarwfpg;f_rxaqruvucgjzm;f_rxzxzjocrxiwy;f_sckldvakfpwdk;f_uc5a6bpq2r2pi;f_ujogzsdkiiqhm;f_v6sdjrhae7nwi;f_vrvvnr7wbfqmc;f_vul3bennkhw42;f_vzyj64w3og5gs;f_x2gdufb7dcc5m;f_xuqwvpfo467tq;f_yvza4h2rbyi34;f_zgj4vcvxvqn5s;f_zyuffnwiewcly	PDr: *aṯṯ- | Kota: al | Kota: ala· | Tulu: aḷta | Tamil: aṟṟai | Tulu: aḍe | PDr: *aṯṯ-/*āṯṯ- | Kannada: aṭu | markodi: aḍeu | Kota: aṯe· | Badaga: oragidma | Toda: aṯ | Kota: aṯa·k | Toda: aṯs̱n | Tulu: aḷpa | PDr: *a-llV | Kannada: alke | Pengo: aleŋ | Kannada: alli | Kota: ali·k | Kota: ald | Kota: aṯltr | Kota: alo·n | Kodagu: alliñji | Toda: aṯik | Toda: al | Toda: aṯ-s̱n | PDr: *aṯṯ | Kota: alk | Kannada: aṭa | Tulu: aḍegɯ | Badaga: aḷiyeṇndaru maneyavaka | Tulu: aḷtɯ | Malto: ár | Kota: alo·ḷ | PDr: *a-lV | Kannada: aṭṭu | Kota: aṯ | Kodagu: alli | Kannada: al | Kota: alo·r | Malto: áṭi | Badaga: alli
d4	vowel-initial-short-nonnasal-apical	1	pending	akaṭu	f_qsdpz7c2kaoi4	Badaga: aruya
d11	vowel-initial-short-nonnasal-apical	1	pending	*akaẓ-tt-ay	f_57r2t7kwot7a6;f_ehlgcymjocogo;f_kgfyqzoee2fgy;f_lhxpruy6sa3sq;f_lvtf3eviagj3k;f_rut3p2zbci4rm;f_vk4zsifgiwduc;f_y3fb6ne6vglzu	Toda: aḍθ- | Gadaba: aṛg | Malto: arɣe | Toda: aḍ- | PDr: **arVkV | Gadaba: aḍg | Toda: aḍ- (aḍQ-) | Kurux: arxnā
d15	vowel-initial-short-nonnasal-apical	0	pending	*ággai	f_jqjf7ou4h5j3g	Malayalam: Artocarpus
d20	vowel-initial-short-nonnasal-apical	1	pending	akkaja	f_sj6btw7cgtygy	Kannada: aṛ̆kaja
d34	vowel-initial-short-nonnasal-apical	0	pending	*áŋāl-	f_g4ajayxdyeb6a;f_tf3gxi34nr5je	Gondi: alŋg | Gondi: aliŋ
d59	vowel-initial-short-nonnasal-apical	0	pending	*aḍái	d59;f_6x5ofnqto3464;f_acmk2hj5qa5zo;f_b62qepvaidp7o;f_ddxvssedflojm;f_dvhc6tqyj6zzg;f_ffuqcm36sxszq	PDr: *aḍái | Malayalam: aṭa | Kurux: aṛxā-cēxel | Tamil: aṭai | Kurux: aṛxā | Tamil: aṭaku
d60	vowel-initial-short-nonnasal-apical	0	pending	*aḍV-	d60;f_a2yfc3omzgocg;f_a3ugna6wa45ou;f_aktqv6lzxed54;f_b4omkzapgkzym	PDr: *aḍV- | Malto: aṛage | Kannada: aḍabala | Kannada: aḍagu
d61	vowel-initial-short-nonnasal-apical	1	reviewed	aḍakuni	f_yp3mosf5izasq;f_z5ch6u6ejg5ms	PSTDr: *aḍa- | Tulu: aḍakuni
d62	vowel-initial-short-nonnasal-apical	0	pending	aṭakkā-maṇiyan Spʰaerantʰus indicus (maṇiyan	f_3ea4pxq3fy7tk;f_aignwrxap4iig;f_f7hfk5fra4lse;f_o6qcu4tgmhwvc;f_q43rzucb5zs34	Tulu: aḍake-bāre | Kannada: aḍika-bāṛ̆e-giḍa | Kannada: aḍike-kasa | Malayalam: aṭakkā-maṇiyan Spʰaerantʰus indicus (maṇiyan | PSD1: *aḍakai
