Entry_ID	Family_ID	Language_ID	Language_Outcome	Observed_Outcome	Evidence_Form	Form_ID	Record_Origin	Linked_Database_IDs	Database_Language_ID	Research_Correction	Original	Gloss	Source	Tags	Description	Borrowed_In_Path	Outcome_Note
d1595	d1595	Kannada	R	R	giṟu	f_b7tc3zwdeojqi	database	f_b7tc3zwdeojqi	Kannada		giṟu	whirling, going round	dedr			0	Variable suffixes and gemination.
d1595	d1595	Kannada	R	R	giṟa	f_grvv5jmkvt23i	database	f_grvv5jmkvt23i	Kannada		giṟa	whirling, going round	dedr			0	Variable suffixes and gemination.
d1595	d1595	Kannada	R	R	giṟiki	f_5nryhwalhwoe2	database	f_5nryhwalhwoe2	Kannada		giṟiki	whirling, going round	dedr			0	Variable suffixes and gemination.
d1595	d1595	Kannada	R	R	giṟaki	f_eeqy4nawzkkga	database	f_eeqy4nawzkkga	Kannada		giṟaki	whirling, going round	dedr			0	Variable suffixes and gemination.
d1595	d1595	Kannada	R	R	giṟike	f_sqel2xjdxyd2y	database	f_sqel2xjdxyd2y	Kannada		giṟike	whirling, going round	dedr			0	Variable suffixes and gemination.
d1595	d1595	Kannada	R	R	giṟake	f_zg6dvd55jjw5y	database	f_zg6dvd55jjw5y	Kannada		giṟake	whirling, going round	dedr			0	Variable suffixes and gemination.
d1595	d1595	Kannada	R	R	giṟṟane	f_pove2bky35mzg	database	f_pove2bky35mzg	Kannada		giṟṟane	with a whirl	dedr			0	Variable suffixes and gemination.
d1595	d1595	Malayalam	R	R	kiṟukiṟukka	f_uoq3tau3alovc	database	f_uoq3tau3alovc	Malayalam		kiṟukiṟukka	to become embroiled	dedr			0	Full stems.
d1595	d1595	Malayalam	R	R	kiṟukkam	f_weqhekvjdhife	database	f_weqhekvjdhife	Malayalam		kiṟukkam	dizziness, giddiness	dedr			0	Full stems.
d1595	d1595	Tamil	R	R	kiṟukiṟu	f_axp7nwykkovfe	database	f_axp7nwykkovfe	Tamil		kiṟukiṟu (-pp-, -tt-)	to be giddy, swim (as the head), be confounded, confused, disconcerted	dedr	verb Tamil-class-6 strong	(-pp-, -tt-)	0	Full and expressive strong stems.
d1595	d1595	Tamil	R	R	kiṟukku	f_hwphmsx7ueglk	database	f_hwphmsx7ueglk	Tamil		kiṟukku (kiṟukki-)	to feel giddy, be delirious; giddiness, craziness	dedr	noun verb Tamil-class-3 weak	(kiṟukki-)	0	Full and expressive strong stems.
d1595	d1595	Telugu	R	R	giragira	f_emli7567audvu	database	f_emli7567audvu	Telugu		giragira	round and round, spinning	dedr			0	R/l and quantity variants preserve initial order.
d1595	d1595	Telugu	R	R	giraka	f_oqezb5yovwprq	database	f_oqezb5yovwprq	Telugu		giraka	pulley over which to pull water from well; (<i>VPK</i> for all items) wheel of cart	dedr			0	R/l and quantity variants preserve initial order.
d1595	d1595	Telugu	R	R	gilaka	f_stlbpyxcc3crq	database	f_stlbpyxcc3crq	Telugu		gilaka	pulley over which to pull water from well; (<i>VPK</i> for all items) wheel of cart	dedr			0	R/l and quantity variants preserve initial order.
d1595	d1595	Telugu	R	R	girra	f_m5ugiskz5rwam	database	f_m5ugiskz5rwam	Telugu		girra	pulley over which to pull water from well; (<i>VPK</i> for all items) wheel of cart	dedr;VPK-Telugu;K-also-Telugu		<i>VPK</i> also	0	R/l and quantity variants preserve initial order.
d1595	d1595	Telugu	R	R	gilla	f_grjvocsl3w4jy	database	f_grjvocsl3w4jy	Telugu		gilla	pulley over which to pull water from well; (<i>VPK</i> for all items) wheel of cart	dedr;VPK-Telugu;K-also-Telugu		<i>VPK</i> also	0	R/l and quantity variants preserve initial order.
d1595	d1595	Telugu	R	R	gīra	f_unrg2btirhfza	database	f_unrg2btirhfza	Telugu		gīra	pulley over which to pull water from well; (<i>VPK</i> for all items) wheel of cart	dedr;VPK-Telugu;K-also-Telugu		<i>VPK</i> also	0	R/l and quantity variants preserve initial order.
d1595	d1595	Telugu	R	R	giṟṟuna	f_v7zbe4rf3cl2u	database	f_v7zbe4rf3cl2u	Telugu		giṟṟuna	circularly, in a circle	dedr			0	R/l and quantity variants preserve initial order.
d1595	d1595	Tulu	R	R	giriyuni	f_kba6rn4ds2em6	database	f_kba6rn4ds2em6	Tulu		giriyuni	to suffer from giddiness	dedr			0	Whirl stem and toy derivative.
d1595	d1595	Tulu	R	R	girigiṭṭi	f_2bozeohifyzti	database	f_2bozeohifyzti	Tulu		girigiṭṭi	a child's toy with wheels whirling round by means of a string between them	dedr			0	Whirl stem and toy derivative.
d3195	d3195	Brahui	M	R	tāring	f_4w3t3csnnmsnc	database	f_4w3t3csnnmsnc	Brahui		tāring	to screen coal; sift	emeneau1997brahui[p. 445, §12]	verb tr		0	Retained and displaced family members, differing formation/quantity.
d3195	d3195	Brahui	M	D	dranzing	f_wwpgg7cc5ug2a	database	f_wwpgg7cc5ug2a	Brahui		dranzing	to throw up in the air, winnow. DED (S, N) 2611	dedr			0	Retained and displaced family members, differing formation/quantity.
d3195	d3195	Brahui	M	D	drãzing	f_t2yowcb4i2lhw	database	f_t2yowcb4i2lhw	Brahui		drãzing	to throw up in the air, winnow. DED (S, N) 2611	dedr			0	Retained and displaced family members, differing formation/quantity.
d3195	d3195	Pengo	R	R	dalŋgi ki	f_xrbhzovsvsnui	database	f_xrbhzovsvsnui	Pengo		dalŋgi ki-	to winnow with a sideways motion	dedr			0	Full initial CVC order; different cluster.
d3195	d3195	Tamil	R	R	taṟi	f_afxkhtgkwoqjc	database	f_afxkhtgkwoqjc	Tamil		taṟi (-pp-, -tt-)	to sift by a winnowing fan	dedr	verb Tamil-class-6 strong	(-pp-, -tt-)	0	Short and long independent grades.
d3195	d3195	Tamil	R	R	tāṟṟu	f_ksw7tcn4hz3oq	database	f_ksw7tcn4hz3oq	Tamil		tāṟṟu (tāṟṟi-)	to sift, winnow; winnowing	dedr	noun verb Tamil-class-3 weak	(tāṟṟi-)	0	Short and long independent grades.
d3195	d3195	Tamil	R	R	tāttu	f_d5kpjjco75iti	database	f_d5kpjjco75iti	Tamil		tāttu (tātti-)	to winnow	dedr	verb Tamil-class-3 weak	(tātti-)	0	Short and long independent grades.
d3195	d3195	Telugu	R	R	tālucu	f_p5cifomtuiiju	database	f_p5cifomtuiiju	Telugu		tāl(u)cu	to sift or separate larger particles from flour in a winnowing basket	dedr			0	Full and medially syncopated long stem.
d3195	d3195	Telugu	R	R	tālcu	f_o4ryj5l3q5ji6	database	f_o4ryj5l3q5ji6	Telugu		tāl(u)cu	to sift or separate larger particles from flour in a winnowing basket	dedr			0	Full and medially syncopated long stem.
d3195	d3195	Tulu	R	R	sāriyuni	f_v4gh4v2o34eoy	database	f_v4gh4v2o34eoy	Tulu		sāriyuni	to sift	dedr			0	Full long stem.
d3195	d3195	Tulu	R	R	sāruni	f_dkittrpdyxqo2	database	f_dkittrpdyxqo2	Tulu		sāruni	to sift	dedr			0	Full long stem.
d3402	d3402	Badaga	A	A	tūravare	f_rp6ucqpxaie6g	database	f_rp6ucqpxaie6g	Badaga		tu:ravare	bluegrey pole bean	hockings-pilotraichoor1992[p. 300, col. 1]	noun uncertain alternate		0	Bean names; questionable link.
d3402	d3402	Badaga	A	A	purāvare	f_da4pn6bsl2k3a	database	f_da4pn6bsl2k3a	Badaga		pura:vare	bluegrey pole bean	hockings-pilotraichoor1992[p. 300, col. 1]	noun uncertain alternate		0	Bean names; questionable link.
d3402	d3402	Gondi	R	R	tūrānā	f_rdktdkrihsrao	database	f_rdktdkrihsrao	Gondi		tūrānā	to fly away in the wind (as dust, clothes)	dedr			0	Quantity varies by source.
d3402	d3402	Gondi	R	R	turehtáná	f_bfqwk2pm3gf24	database	f_bfqwk2pm3gf24	Gondi		turehtáná	to winnow	dedr	W		0	Quantity varies by source.
d3402	d3402	Kannada	R	R	tūṟu	f_pzklg3tsexr72	database	f_pzklg3tsexr72	Kannada		tūṟu	to winnow, drive off chaff from grain by means of the wind	dedr			0	Long full stem.
d3402	d3402	Kolami	A	A	tūrpet- (tūrpett-)	f_3ylq23gjchmgo	database	f_3ylq23gjchmgo	Kolami		tūrpet- (tūrpett-)	to winnow	dedr			0	Possible borrowed compound.
d3402	d3402	Kuwi	R	R	ṭūṭ- (-h-)	f_kh6dmhqelsc62	database	f_kh6dmhqelsc62	Kuwi		ṭūṭ- (-h-)	id	dedr;Isr-Kuwi		Isr.	0	Changed stops, retained vowel order.
d3402	d3402	Malayalam	R	R	tūṟṟuka	f_nl4abubwwzdpm	database	f_nl4abubwwzdpm	Malayalam		tūṟṟuka	to winnow, (wind) scatters	dedr			0	Long strong stem.
d3402	d3402	Manda	R	R	ṭūṭ	f_wamkiouopa6ya	database	f_wamkiouopa6ya	Manda		ṭūṭ-	to sprinkle (e.g. salt on food)	dedr			0	Changed stops, retained vowel order.
d3402	d3402	Pengo	R	R	ṭūṭ- (-t-)	f_knblc2d2fv7ro	database	f_knblc2d2fv7ro	Pengo		ṭūṭ- (-t-)	to winnow with wind	dedr			0	Changed stops, retained vowel order.
d3402	d3402	Tamil	R	R	tūṟṟu	f_za72q2nszfwby	database	f_za72q2nszfwby	Tamil		tūṟṟu (tūṟṟi-)	to scatter, winnow, throw up (as dust in the air); winnowing	dedr	noun verb Tamil-class-3 weak	(tūṟṟi-)	0	Long strong stem.
d3402	d3402	Telugu	R	R	tūru	f_xfi7hndafuecw	database	f_xfi7hndafuecw	Telugu		tūru	husks of grain	dedr			0	Full base and compounds.
d3402	d3402	Telugu	R	R	tūru-paṭṭu	f_in2efaggadin2	database	f_in2efaggadin2	Telugu		tūru-paṭṭu	to winnow	dedr;B-Telugu		B.	0	Full base and compounds.
d3402	d3402	Telugu	R	R	tūran-ettu	f_aeiz2vivnqf7i	database	f_aeiz2vivnqf7i	Telugu		tūran-ettu	to winnow	dedr;K-Telugu		K.	0	Full base and compounds.
d3402	d3402	Telugu	R	R	tūrupettu	f_jcqe3fbthxvzm	database	f_jcqe3fbthxvzm	Telugu		tūr(u)pettu	to winnow	dedr			0	Full base and compounds.
d3402	d3402	Telugu	R	R	tūrpettu	f_w2hpd4sqg4v6m	database	f_w2hpd4sqg4v6m	Telugu		tūr(u)pettu	to winnow	dedr			0	Full base and compounds.
d3402	d3402	Telugu	R	R	tūrpiḍi	f_dq5w32r4o3ous	database	f_dq5w32r4o3ous	Telugu		tūrpiḍi	winnowing	dedr;burrow-emeneau1972den1[p. 409, entry 2798]			0	Full base and compounds.
d3402	d3402	Tulu	O	O	tūpu	f_3zxfxmjd3x7zw	database	f_3zxfxmjd3x7zw	Tulu		tūpu	winnowing as grain	dedr			0	Medial apical no longer visible.
d3402	d3402	Tulu	O	O	tūpuni	f_emp3ex2tvyvmo	database	f_emp3ex2tvyvmo	Tulu		tūpuni	to winnow, fan	dedr			0	Medial apical no longer visible.
d4986	d4986	Brahui	O	O	mux	f_i74b7xk7vv4ro	database	f_i74b7xk7vv4ro	Brahui		mux	waist, loins. DED(S) 4088	dedr			0	Direct medial lateral loss supported by comparison.
d4986	d4986	Brahui	O	O	mux	f_mfmnckrfjvrco	database	f_mfmnckrfjvrco	Brahui		mux	waist, loins	emeneau1997brahui[p. 441, §2.2]	noun		0	Direct medial lateral loss supported by comparison.
d4986	d4986	Gondi	R	R	molkī	f_ob44h5we2zczm	database	f_ob44h5we2zczm	Gondi		molkī	back (<i>Voc.</i> 2995)	dedr;L-Gondi	dialect:Gondi:maria:Maria	L.	0	Medial cluster.
d4986	d4986	Kolami	R	R	mulke	f_phippo5e64iig	database	f_phippo5e64iig	Kolami		mulke	(P.) back, (SR.) waist	dedr			0	Medial cluster.
d4986	d4986	Konda	R	R	mola	f_7x25bbeqrydue	database	f_7x25bbeqrydue	Konda		mola	waist	dedr			0	Full lateral.
d4986	d4986	Naikri	R	R	mulke	f_ykeyr776yrxuq	database	f_ykeyr776yrxuq	Naikri		mulke	waist	dedr			0	Base and compound.
d4986	d4986	Naikri	R	R	mulkene ḍā̃ḍ	f_v34udxoypkpeg	database	f_v34udxoypkpeg	Naikri		mulkene ḍā̃ḍ	backbone	dedr			0	Base and compound.
d4986	d4986	Parji	R	R	mul būla	f_52vczxqlg52zu	database	f_52vczxqlg52zu	Parji		mul būla	id	dedr			0	Base/cluster compound variants.
d4986	d4986	Parji	R	R	mulka būla	f_uzy7a4ua5k2wo	database	f_uzy7a4ua5k2wo	Parji		mulka būla	id	dedr			0	Base/cluster compound variants.
d4986	d4986	Telugu	R	R	mola	f_6fdppxtbru7ku	database	f_6fdppxtbru7ku	Telugu		mola	waist, middle	dedr			0	Full and derivative medial lateral.
d4986	d4986	Telugu	R	R	malugu	f_6ysrps6lklc4q	database	f_6ysrps6lklc4q	Telugu		malugu	small of the back above the loins	dedr			0	Full and derivative medial lateral.
d4986	d4986	Telugu	R	R	malumu	f_sqfa6652yyih6	database	f_sqfa6652yyih6	Telugu		malumu	small of the back above the loins	dedr			0	Full and derivative medial lateral.
d5078	d5078	Badaga	R	R	melle	f_cboyftvmgfia4	database	f_cboyftvmgfia4	Badaga		melle	weak, weakened, lean, thin, meagre; slowly guddeya battavu: areya:ga be:da | kunna	hockings-pilotraichoor1992[p. 493, col. 1]	adj adv uncertain		0	Retained order, varying formation.
d5078	d5078	Badaga	R	R	melēna	f_ejvzflydefeyg	database	f_ejvzflydefeyg	Badaga		mele:na	slowly	hockings-pilotraichoor1992[p. 493, col. 1]	adv uncertain		0	Retained order, varying formation.
d5078	d5078	Badaga	R	R	melīsu	f_ysakgh7bf2id2	database	f_ysakgh7bf2id2	Badaga		meli:su	thin, light	hockings-pilotraichoor1992[p. 493, col. 1]	adj uncertain		0	Retained order, varying formation.
d5078	d5078	Brahui	O	O	bēɣ-	f_6voa4fsbvujpc	database	f_6voa4fsbvujpc	Brahui		bēg̲h̲-	to knead, muddle up (and spoil)	emeneau1997brahui[p. 442, §4]	verb tr		0	Direct cluster lateral loss plus independent vowel/initial changes.
d5078	d5078	Gadaba	A	A	mellaga	f_vkwdtkezi3syi	database	f_vkwdtkezi3syi	Gadaba		mellaga	slowly	dedr		S.3	0	Possible Telugu loan.
d5078	d5078	Kannada	R	R	mel	f_lows5ko4a4ng6	database	f_lows5ko4a4ng6	Kannada		mel(u)	soft, tender, pliant, mild, gentle, kind, pleasant; slow, etc	dedr			0	Full and strong formations.
d5078	d5078	Kannada	R	R	melu	f_t5dr27soepnks	database	f_t5dr27soepnks	Kannada		mel(u)	soft, tender, pliant, mild, gentle, kind, pleasant; slow, etc	dedr			0	Full and strong formations.
d5078	d5078	Kannada	R	R	melpu	f_zspcthcrq4kpi	database	f_zspcthcrq4kpi	Kannada		melpu	softness, mildness	dedr			0	Full and strong formations.
d5078	d5078	Kannada	R	R	mella	f_7h3bsjvchxdry	database	f_7h3bsjvchxdry	Kannada		mella	gently, softly, slowly	dedr			0	Full and strong formations.
d5078	d5078	Kannada	R	R	mellane	f_4i7d2hfdvnh3w	database	f_4i7d2hfdvnh3w	Kannada		mellane	gently, softly, slowly	dedr			0	Full and strong formations.
d5078	d5078	Kodagu	R	R	melle	f_55r6uadfj5gry	database	f_55r6uadfj5gry	Kodagu		melle	lightly, slowly	dedr			0	Strong adverb.
d5078	d5078	Konda	R	R	melesa	f_4y4do75ccqk5i	database	f_4y4do75ccqk5i	Konda		melesa	gently, softly	dedr;BB-Konda		BB	0	Full e-l.
d5078	d5078	Konda	R	R	meleka	f_dezmu42ktpqwa	database	f_dezmu42ktpqwa	Konda		meleka	id	dedr			0	Full e-l.
d5078	d5078	Kota	R	R	melg- (melgy-)	f_qr5yfag5vtlms	database	f_qr5yfag5vtlms	Kota		melg- (melgy-)	to soften by action of water or heat	dedr	intr		0	Velar stem contrast.
d5078	d5078	Kota	R	R	melk- (melky-)	f_6ztyhdvdhfzjs	database	f_6ztyhdvdhfzjs	Kota		melk- (melky-)	id	dedr	tr		0	Velar stem contrast.
d5078	d5078	Kui	A	A	mṛērna	f_zrxsdwnlajqyc	database	f_zrxsdwnlajqyc	Kui		mṛērna	soft, quiet, gentle, DED(S) 4167	dedr			0	Likely displacement-family comparison but exact formation uncertain.
d5078	d5078	Malayalam	R	R	mel	f_iivnu2wv7ip62	database	f_iivnu2wv7ip62	Malayalam		mel	slender, tender	dedr			0	Full and strong stems.
d5078	d5078	Malayalam	R	R	meliyuka	f_3xw26dzf5jrju	database	f_3xw26dzf5jrju	Malayalam		meliyuka	to grow thin, lean	dedr			0	Full and strong stems.
d5078	d5078	Malayalam	R	R	melluka	f_lo2kzbsbu322i	database	f_lo2kzbsbu322i	Malayalam		melluka	to be thin, fine	dedr			0	Full and strong stems.
d5078	d5078	Tamil	R	R	mel	f_5xdowy2ldponu	database	f_5xdowy2ldponu	Tamil		mel	soft, tender	dedr			0	Singleton, velar and strong formations.
d5078	d5078	Tamil	R	R	meli	f_2h6ff2wl22l7i	database	f_2h6ff2wl22l7i	Tamil		meli (-pp-, -tt-)	to weaken, make lean, thin, cause suffering, destroy, soften (a hard consonant), lower the pitch	dedr	verb Tamil-class-6 strong	(-pp-, -tt-)	0	Singleton, velar and strong formations.
d5078	d5078	Tamil	R	R	meli	f_fbnbkz4f3724u	database	f_fbnbkz4f3724u	Tamil		meli (-v-, -nt-)	to be weak, become lean, thin, suffer, languish, perish, become poor, reduced in circumstances, be softened (as a hard coconut), be lowered in pitch (music)	dedr	verb Tamil-class-2 weak	(-v-, -nt-)	0	Singleton, velar and strong formations.
d5078	d5078	Tamil	R	R	melku	f_7seww223tg3is	database	f_7seww223tg3is	Tamil		melku (melki-)	to become soft, be light	dedr	verb Tamil-class-3 weak	(melki-)	0	Singleton, velar and strong formations.
d5078	d5078	Tamil	R	R	mella	f_j3hqvwoew7i2c	database	f_j3hqvwoew7i2c	Tamil		mella	softly, slowly, gently	dedr			0	Singleton, velar and strong formations.
d5078	d5078	Tamil	R	R	melli	f_crztam4o7vksg	database	f_crztam4o7vksg	Tamil		melli	woman	dedr			0	Singleton, velar and strong formations.
d5078	d5078	Telugu	R	R	melãta	f_zkax5spxgdpuq	database	f_zkax5spxgdpuq	Telugu		melãta	woman	dedr			0	Singleton nouns and strong adverbs.
d5078	d5078	Telugu	R	R	melãtuka	f_hoqki5lkbzj3g	database	f_hoqki5lkbzj3g	Telugu		melãtuka	woman	dedr			0	Singleton nouns and strong adverbs.
d5078	d5078	Telugu	R	R	mella	f_wndok5qftuyd4	database	f_wndok5qftuyd4	Telugu		mella	slowly	dedr			0	Singleton nouns and strong adverbs.
d5078	d5078	Telugu	R	R	mellani	f_zeaqz6vn6ooom	database	f_zeaqz6vn6ooom	Telugu		mellani	slow, quiet, etc	dedr			0	Singleton nouns and strong adverbs.
d5078	d5078	Telugu	R	R	mellãgā	f_jitlg4chudjl6	database	f_jitlg4chudjl6	Telugu		mellãgā̆	slowly, tardily, quietly, gently, mildly, softly, gradually, by degrees	dedr			0	Singleton nouns and strong adverbs.
d5078	d5078	Telugu	R	R	mellãga	f_n2ymyasa34pjs	database	f_n2ymyasa34pjs	Telugu		mellãgā̆	slowly, tardily, quietly, gently, mildly, softly, gradually, by degrees	dedr			0	Singleton nouns and strong adverbs.
d5078	d5078	Telugu	R	R	mellana	f_qwdsw7ul7q3ou	database	f_qwdsw7ul7q3ou	Telugu		mellana	slowness, tardiness	dedr			0	Singleton nouns and strong adverbs.
d5078	d5078	Telugu	R	R	mellanan	f_d36uocjau7scu	database	f_d36uocjau7scu	Telugu		mellanan	slowly, tardily	dedr			0	Singleton nouns and strong adverbs.
d5078	d5078	Telugu	R	R	melamella	f_6n5xxal3z4a3y	database	f_6n5xxal3z4a3y	Telugu		melamella	gently, mildly, quietly, slowly, softly	dedr			0	Singleton nouns and strong adverbs.
d5078	d5078	Telugu	R	R	melamellãgā	f_l5kbpzrtcpzjk	database	f_l5kbpzrtcpzjk	Telugu		melamellãgā	gently, mildly, quietly, slowly, softly	dedr			0	Singleton nouns and strong adverbs.
d5078	d5078	Toda	R	R	mely	f_fx3soqcppuu6i	database	f_fx3soqcppuu6i	Toda		mely	slowly, stealthily; meli	dedr			0	Medial reflexes, not initial displacement.
d5078	d5078	Toda	R	R	mes̱x- (mes̱xy-)	f_bqu7bjhs7hwcm	database	f_bqu7bjhs7hwcm	Toda		mes̱x- (mes̱xy-)	(thing) becomes soaked and softened	dedr			0	Medial reflexes, not initial displacement.
d5078	d5078	Toda	R	R	mes̱k- (mes̱ky-)	f_tajrvj3wmfhg4	database	f_tajrvj3wmfhg4	Toda		mes̱k- (mes̱ky-)	to soak so as to soften	dedr	tr		0	Medial reflexes, not initial displacement.
d5078	d5078	Tulu	R	R	mella	f_2rudlpfrwlxia	database	f_2rudlpfrwlxia	Tulu		mella	slow, soft, gentle; slowly, softly, gently	dedr			0	Full and strong formations.
d5078	d5078	Tulu	R	R	meliyuni	f_i25yoyi45ut5o	database	f_i25yoyi45ut5o	Tulu		meliyuni	to become well-mixed, be reduced by sickness	dedr			0	Full and strong formations.
d5078	d5078	Tulu	R	R	melipuni	f_mngg333q677tk	database	f_mngg333q677tk	Tulu		melipuni	to knead as dough, tread into a well-mixed mass (as earth)	dedr			0	Full and strong formations.
d5078	d5078	Tulu	R	R	melippu	f_yhkemlzilcili	database	f_yhkemlzilcili	Tulu		melippu	kneading, mixing well into a mass, macerating	dedr			0	Full and strong formations.
d2883	d2883	Brahui	M	R	curring	f_iu2uczibanslq	database	f_iu2uczibanslq	Brahui		curring	to flow, gush (Bal.chur-&lt; Br.; so Bray)	dedr			0	Full verb versus displaced drop nouns; not identical formation.
d2883	d2883	Brahui	M	D	trump	f_kosaslasri3gy	database	f_kosaslasri3gy	Brahui		trump	a drop of water	dedr			0	Full verb versus displaced drop nouns; not identical formation.
d2883	d2883	Brahui	M	D	tramp	f_74lf72gft6w74	database	f_74lf72gft6w74	Brahui		tramp	a drop of water	dedr			0	Full verb versus displaced drop nouns; not identical formation.
d2883	d2883	Kannada	R	R	suri	f_ym34agkiybkjy	database	f_ym34agkiybkjy	Kannada		suri	to flow, drop, pour as tears, blood, rain, etc.; cause to flow, pour, shower, discharge, throw in profusion, pour out, shoot out, hurl	dedr			0	Full related stems.
d2883	d2883	Kannada	R	R	sōr	f_bwmbcgpqhxkyg	database	f_bwmbcgpqhxkyg	Kannada		sōr	to drop, drip, trickle, ooze, flow as coconut water, water-drops, juice of fruit, etc., come forth as entrails; ḻeaking, dropping, etc	dedr	noun		0	Full related stems.
d2883	d2883	Kannada	R	R	tore	f_gfb3kvajtsm7i	database	f_gfb3kvajtsm7i	Kannada		tore	milk to form or collect in the breast or to come to it, the breast to be filled with milk	dedr			0	Full related stems.
d2883	d2883	Konda	A	A	sō- (-t-)	f_njwjuqy5h625w	database	f_njwjuqy5h625w	Konda		sō- (-t-)	to leak (or with 2867 Konḍasō-); torgi- (-t-)to overflow, spill over	dedr			0	Alternative cognacy d2867.
d2883	d2883	Kota	R	R	corv- (cord-)	f_a3umqlz2kwlyw	database	f_a3umqlz2kwlyw	Kota		corv- (cord-)	(milk) streams from udder by itself	dedr			0	Full order despite medial changes.
d2883	d2883	Kota	R	R	toyr- (torc-)	f_tec3gpjlvkpmg	database	f_tec3gpjlvkpmg	Kota		toyr- (torc-)	to pour out liquid or grains, doing the action slowly	dedr			0	Full order despite medial changes.
d2883	d2883	Tamil	R	R	cori	f_7roptrwdbg4y6	database	f_7roptrwdbg4y6	Tamil		cori (-v-, -nt-)	to flow down, rain, spill, bear in plenty, be abundant, profuse, copious, drop off as dry scales in smallpox, be scattered as rice from the husk; scatter , pour forth, effuse, shoot as arrows, shed as leaves or fruit, empty, pour out as corn from a sack, dump as sand from a cart, give away in plenty	dedr	tr verb Tamil-class-2 weak	(-v-, -nt-)	0	Full short/long roots and initial alternants.
d2883	d2883	Tamil	R	R	cura	f_gx27ghgbrkglu	database	f_gx27ghgbrkglu	Tamil		cura (-pp-, -nt-)	to spring forth, stream out, gush, flow, swell morbidly with secretion, increase by steady accumulation of wealth, secrete as milk, pour forth continuously, give abundantly	dedr	verb Tamil-class-7 strong	(-pp-, -nt-)	0	Full short/long roots and initial alternants.
d2883	d2883	Tamil	R	R	cōr	f_xa4v6qz6o7ljq	database	f_xa4v6qz6o7ljq	Tamil		cōr (-v-, -nt-)	to trickle down as tears, blood, or milk, fall, drop, be dropped, exude, ooze out	dedr	verb Tamil-class-2 weak	(-v-, -nt-)	0	Full short/long roots and initial alternants.
d2883	d2883	Tamil	R	R	tōr (neyttōr	f_emp3tzg3hvgee	database	f_emp3tzg3hvgee	Tamil		-tōr (neyttōr	blood; cf. 3748)	dedr			0	Full short/long roots and initial alternants.
d2883	d2883	Telugu	A	R	torūgu	f_f7wg4emu34us6	database	f_f7wg4emu34us6	Telugu		torūgu	to flow, gush, run, burst out, fall	dedr			0	Full r stems plus opaque labial derivative.
d2883	d2883	Telugu	A	R	torāgu	f_rjc2z5uzh4che	database	f_rjc2z5uzh4che	Telugu		torāgu	to flow, gush, run, burst out, fall	dedr			0	Full r stems plus opaque labial derivative.
