Group_ID	Display_Form	Display_Gloss	Head_Strategy	N_Records	N_Attested	N_Telugu_Records	Languages	Reconstructions	Reconstruction_IDs	Reconstructed_Input_Flags	Comparative_Input_Flags	Telugu_Forms	Status	Scope	In_Independent_Input_Screen	In_Prior_Cluster_Triage	In_Local_Stop_Process_Audit
d4469	*po-nku	; to boil	krishnamurti-pfeiffer	78	74	7	Badaga;Gondi;Kannada;Kodagu;Kolami;Konda;Kota;Kurux;Kuwi;Malayalam;Malto;Naiki;Naikri;Tamil;Telugu;Toda;Tulu;pampa	*po-nku | *poŋ- | **pōkV	d4469;f_aprhy6dmhx5b6;f_plb3w777whj7c;f_qzlstejawavdk	postapical-cluster;short-vowel-apical	long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	poŋka | poŋgali | poŋgincu | pompiri | bugulu-konu | poŋgu | boppi	entry	not-in-current-full-casebook	0	0	0
d4470	pōngānā		dedr-reflex	22	20	0	Gondi;Konda;Kui;Kuwi;Manda;Pengo	*boŋ- (caus. *bok-)	f_6psorvldahdum		long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	0	0	1
d4471	*Poŋ-		merriam-pdr	15	13	0	Gadaba;Gondi;Konda;Malayalam;Tulu	*Poŋ-	d4471;f_tmwdqgo4u2xgk				entry	not-in-current-full-casebook	0	0	0
d4472	poŋkōlam		dedr-reflex	4	2	0	Malayalam;Tamil	*poŋkōl-am	f_qsrwlwz73o7ck				entry	not-in-current-full-casebook	0	0	0
d4473	boŋgnā		dedr-reflex	7	5	0	Kurux	*boŋ-	f_yfcqcg4cceoum		postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4474	pocuŋku		dedr-reflex	9	7	4	Kannada;Tamil;Telugu	*poS-	f_wbvxplvqzkd5y	nonapical-control	nonapical-control	posãɣuḍu | posãgincu | posãgimpu | posāgu	entry	not-in-current-full-casebook	0	0	0
d4475	poccā		dedr-reflex	7	5	0	Konda;Pengo;Tamil	*poj-cā- (?)	f_dvymu5j6vahjm	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4476	*poč-		merriam-pdr	9	7	0	Brahui;Kannada;Kota;Malayalam;Tamil	*poč-	d4476;f_7k32epoqan6za		nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4477	*boc-		merriam-pdr	7	5	1	Kannada;Naikri;Parji;Tamil;Telugu	*boc-	d4477;f_6k3t46xl74kge	nonapical-control	nonapical-control	boccu	entry	not-in-current-full-casebook	0	0	0
d4478	*boǯǯ-		merriam-pdr	15	13	2	Gondi;Kannada;Parji;Tamil;Telugu	*boǯǯ-	d4478;f_drra2zpmdfyqc		nonapical-control	boṟṟa | bojja	entry	not-in-current-full-casebook	0	0	0
d4479	**poyVcV-		krishnamurti-pfeiffer	16	13	0	Brahui;Kannada;Kui;Kurux;Kuwi;Malto;Tulu	**poyVcV- | *pU[ǯ]- | **poyVcV	d4479;f_looxothekgdja;f_rf7zcl5wx2iau	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4480	poḍasɯ		dedr-reflex	7	5	3	Kui;Telugu;Tulu	*pol-	f_bmi3wxkewmazi	short-vowel-apical	short-vowel-apical	pola | polasu | polusu	entry	not-in-current-full-casebook	1	0	0
d4481	poṭi		dedr-reflex	28	26	1	Badaga;Kannada;Kodagu;Kota;Malayalam;Tamil;Telugu;Toda;Tulu;markodi	*pòḍ-i	f_4wx3qqj5medxa	short-vowel-apical	nonapical-control;short-vowel-apical	poḍi	entry	not-in-current-full-casebook	1	0	0
d4482	*poḍ-		merriam-pdr	31	29	8	Badaga;BettaKurumba;Kannada;Malayalam;Malto;Parji;Tamil;Telugu;Toda;Tulu	*poḍ-	d4482;f_clbdrwaysympg	short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	poḍucu | poḍupu | poḍatencu | poḍamincu | poḍmu | poṭṭakaṟa | poḍamu | poṭṭakaṟṟa	entry	not-in-current-full-casebook	1	0	0
d4483	poṭukk-eṉal		dedr-reflex	12	10	0	Kota;Kuwi;Malayalam;Tamil	*poṭ-	f_2la6bnztauelc	short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4484	*pòḍ-		merriam-pdr	14	12	5	Kannada;Kolami;Kota;Kuwi;Naikri;Telugu	*pòḍ-	d4484;f_455xsh35fgcsw	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical	poḍugu | poḍigincu | poḍavu | poḍuvu	entry	not-in-current-full-casebook	1	0	0
d4485	*buḍr-		merriam-pdr	6	4	0	Gondi;Konda;Parji;Pengo	*buḍr-	d4485;f_razbxpzrzaai4	postapical-cluster;short-vowel-apical	postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4486	kan boṭṭa		dedr-reflex	4	2	0	Gadaba;Kolami	*poṭ-	f_o5sdhnf57vr5k	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4487	poṭṭan		dedr-reflex	29	27	0	Badaga;Kannada;Kota;Malayalam;Toda;Tulu	*poṭ-	f_im4ntsiyoauks	short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4488	*poṭ-		merriam-pdr	6	4	3	Gadaba;Telugu	*poṭ-	d4488;f_a55jkdwdwuoh6	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical	poṭṭi | puṭṭatēlu | poṭṭiya	entry	not-in-current-full-casebook	1	0	0
d4489	poṭi		dedr-reflex	11	9	0	Konda;Kui;Kuwi;Manda;Pengo	*poṭ-i	f_7k72pptvbs6le	short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4490	*poṭ-		merriam-pdr	25	23	1	Badaga;Gadaba;Kannada;Kodagu;Kota;Malayalam;Malto;Parji;Tamil;Telugu;Toda;Tulu;markodi;pampa	*poṭ-	d4490;f_hnzeg3snips3e	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical	poṭlu	entry	not-in-current-full-casebook	1	0	0
d4491	*poṇṭṭ-	husk, chaff, skin	krishnamurti-pfeiffer	43	40	2	Badaga;Gadaba;Gondi;Kannada;Kolami;Konda;Kota;Kui;Malayalam;Pengo;Tamil;Telugu;Toda;Tulu	*poṇṭṭ- | *poṇṭṭ | *poṭ-	d4491;f_5cntg4yzwbsj4;f_d3bnemsl7eblm	postapical-cluster;short-vowel-apical	geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	poṭṭu | boṭṭa	entry	not-in-current-full-casebook	1	0	0
d4492	*boṭ-		merriam-pdr	21	19	1	Badaga;Gadaba;Kannada;Kodagu;Kolami;Konda;Kuwi;Malayalam;Parji;Tamil;Telugu;Tulu	*boṭ-	d4492;f_2hzhntzqyts36	short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	boṭṭu	entry	not-in-current-full-casebook	1	0	0
d4493	*poṭṭ-		krishnamurti-pfeiffer	21	17	3	Badaga;Gondi;Kannada;Konda;Kuwi;Manda;Telugu	*poṭṭ- | *poṭṭ | *boṭ-	d4493;f_b3n53lhgtoqc2;f_bmovuu2awbjla	geminate-apical-control;postapical-cluster;short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	boṭa vrēlu | boṭṭana vrēlu | boṭana vrēlu	entry	not-in-current-full-casebook	1	0	0
d4494	*poṭṭ-	; belly, stomach, pregnancy, intestines	krishnamurti-pfeiffer	53	45	1	Badaga;Gondi;Kannada;Kolami;Konda;Kurux;Kuwi;Malto;Manda;Naiki;Naikri;Parji;Pengo;Telugu;Tulu	*poṭṭ- | *poṭṭ-/*poṭ-V- | *poṭ-V | *poṭṭ | *poṭ- (*pavṭ-)	d4494;f_77p4kxditavbe;f_aegoylnhtyk3a;f_hrl2sp4aaa66k;f_n2lnn4deuvyys;f_skxvyooyl77bc;f_x5b3txr2ukkpk	geminate-apical-control;postapical-cluster;short-vowel-apical	geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	poṭṭa	entry	not-in-current-full-casebook	1	0	0
d4495	poṭṭai		dedr-reflex	11	9	0	Kota;Kuwi;Malayalam;Tamil	*poṭ-	f_2oh5fmg2uv4hc	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4496	*poṭ-		merriam-pdr	27	25	1	Brahui;Gadaba;Gondi;Kota;Kui;Kuwi;Malayalam;Malto;Parji;Pengo;Telugu;Toda;Tulu	*poṭ-	d4496;f_4s7wr44whyxe2	short-vowel-apical	geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	poṭamarincu	entry	not-in-current-full-casebook	1	0	0
d4497	poṭṭō		dedr-reflex	4	2	0	Kurux;Malto	*pVṭkō	f_oha377k23e7hg		geminate-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4498	boṭla cē̃pa		dedr-reflex	12	10	1	Gondi;Pengo;Telugu	*boṭ-u	f_4bwdlz556dvca	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical	boṭla cē̃pa	entry	not-in-current-full-casebook	1	0	0
d4499	*boḍm-		merriam-pdr	5	3	0	Gondi;Kolami;Parji	*boḍm-	d4499;f_xk75ihpilqbhw	postapical-cluster;short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d45	acc		dedr-reflex	5	3	0	Kurux;Malto	*ac	f_5dapxndc26gri	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d450	iṭai		dedr-reflex	9	7	0	Malayalam;Tamil	*iṭai	f_pvx4w5yuziy3c	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4500	poṇḍa		dedr-reflex	8	6	0	Gondi;Konda;Kui;Kuwi	*ponḍ-a	f_twmotemnzozda	postapical-cluster;short-vowel-apical	postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4501	*bonḍ-k-		merriam-pdr	5	3	2	Kolami;Telugu	*bonḍ-k-	d4501;f_yk4u5ucghm2cs	postapical-cluster;short-vowel-apical	postapical-cluster;short-vowel-apical	boṇḍuva | boṇḍuga	entry	not-in-current-full-casebook	0	0	0
d4502	boṇḍuḷa		dedr-reflex	8	6	0	Badaga;Kannada;Tulu	*bonḍul-	f_6ts2dqaphc4c4	postapical-cluster;short-vowel-apical	nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4503	*podm-		merriam-pdr	11	9	2	Gadaba;Kolami;Konda;Kuwi;Tamil;Telugu	*podm-	d4503;f_myaveqoevqc4a	nonapical-control	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	poduvu | podũgu	entry	not-in-current-full-casebook	1	0	0
d4504	potir		dedr-reflex	13	11	2	Kannada;Malayalam;Tamil;Telugu;Tulu	*pod-	f_gcs7j7z4utynw	nonapical-control	nonapical-control	poduru | podalu	entry	not-in-current-full-casebook	0	0	0
d4505	*podr_- (?)		merriam-pdr	46	44	2	Brahui;Gadaba;Gondi;Kannada;Kolami;Koraga;Kui;Kurux;Malayalam;Malto;Naiki;Naikri;Parji;Telugu;Tulu	*podr_- (?)	d4505;f_hjlp4ewxlxtw2	nonapical-control	long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	bōda kālu | bōda	entry	not-in-current-full-casebook	1	0	0
d4506	podil		dedr-reflex	8	6	0	Gadaba;Naiki;Parji	*podul	f_5c4nzhl3afixg	nonapical-control	nonapical-control;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4507	potu		dedr-reflex	18	16	1	Badaga;Kannada;Malayalam;Tamil;Telugu;Toda	*pot-	f_k4asjwsgacqt6	nonapical-control	nonapical-control	pottu	entry	not-in-current-full-casebook	0	0	0
d4508	*podd-		merriam-pdr	38	36	0	Gadaba;Gondi;Kolami;Kui;Kuwi;Manda;Naiki;Naikri;Parji;Pengo;Tamil;Tulu	*podd-	d4508;f_qtszljusrwon4	nonapical-control	long-vowel-apical-control;nonapical-control		entry	not-in-current-full-casebook	1	0	0
d4509	*vìd-		merriam-pdr	88	86	8	Badaga;Brahui;Gondi;Kannada;Kodagu;Koraga;Kota;Kurux;Malayalam;Sholaga;Tamil;Telugu;Tulu	*vìd-	d4509;f_w62un5jmi4fza	nonapical-control	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	podi | poda | podaru | podarillu | podupu | podugu | poduvu	entry	not-in-current-full-casebook	1	0	0
d4510	podn		dedr-reflex	5	3	0	Kota;Toda	*pod- (?)	f_jcw2drv6frobg	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4511	bodbodn		dedr-reflex	5	3	0	Kannada;Kota	*bod-bod-	f_4ifrkwuwyhhbu	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4512	*bod-el		merriam-pdr	4	2	0	Parji;Pengo	*bod-el	d4512;f_sf5aimjaoocaa	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4513	pota		dedr-reflex	5	3	0	Kui;Manda;Pengo	*pot-a	f_nakbvw457domi	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4514	pot		dedr-reflex	7	5	0	Gadaba;Parji	*poṭ	f_mztutlbitxzde	short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4515	*pot-		merriam-pdr	9	7	3	Kannada;Kolami;Parji;Tamil;Telugu	*pot-	d4515;f_vtm4q6isrbqts	nonapical-control	nonapical-control	podugu | potti | pottika	entry	not-in-current-full-casebook	0	0	0
d4516	*pot-		merriam-pdr	5	3	0	Kolami;Tamil;Tulu	*pot-	d4516;f_ruw7sfvja6tfc	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4517	pottu		dedr-reflex	25	23	0	Badaga;Gondi;Kannada;Kota;Tamil;Tulu	*pot-	f_ikzff5ynk2cyg	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4518	*Pōnd-		merriam-pdr	7	5	0	Kolami;Malayalam;Naikri;Parji	*Pōnd-	d4518;f_jw65uvadvplz6	long-vowel-apical-control	long-vowel-apical-control;nonapical-control;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4519	boddi		dedr-reflex	4	2	1	Kannada;Telugu	*bodd-i (?)	f_7hrdffwa762bi	nonapical-control	nonapical-control	boddi	entry	not-in-current-full-casebook	0	0	0
d4520	*bond-		merriam-pdr	6	4	1	Kolami;Telugu;Tulu	*bond-	d4520;f_6ettmfytz3odu	postapical-cluster;short-vowel-apical	postapical-cluster;short-vowel-apical	bonda	entry	not-in-current-full-casebook	0	0	0
d4521	ponti		dedr-reflex	7	5	0	Badaga;Malayalam;Tamil	*Pond-i	f_qk5ihsdxqcogu	postapical-cluster;short-vowel-apical	postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	0	0	0
d4522	*pond-		merriam-pdr	7	5	0	Kodagu;Malayalam;Naikri	*pond-	d4522;f_fsowf2kkuebve	postapical-cluster;short-vowel-apical	long-vowel-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	0	0	0
d4523	bondu ( botku)		dedr-reflex	5	3	0	Konda;Kuwi	*bond-u	f_rcpg7elipw5v6	postapical-cluster;short-vowel-apical	long-vowel-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	0	0	0
d4524	bobbaḍe		dedr-reflex	4	2	1	Kannada;Telugu	*bob-aḍ- (?)	f_2kta5f5yhs4li	nonapical-control	nonapical-control	bobbara	entry	not-in-current-full-casebook	0	0	0
d4525	bobbuḷi		dedr-reflex	6	4	0	Gondi;Kannada;Naiki;Tulu	*bobuḷ-	f_gn77taspjdqn2	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4526	*bob-		merriam-pdr	9	7	3	Kannada;Naikri;Telugu;Tulu	*bob-	d4526;f_2hcre3oiw4d3q	nonapical-control	nonapical-control	bobba | bobbarincu | bobbarinta	entry	not-in-current-full-casebook	0	0	0
d4527	*pom-		merriam-pdr	16	14	0	Konda;Kui;Kuwi;Malto;Manda;Pengo	*pom-	d4527;f_x4vdsfmi7clj6	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	1
d4528	*bom-ik-		merriam-pdr	12	10	3	Gondi;Kolami;Naikri;Parji;Telugu	*bom-ik-	d4528;f_spmif6h7tcame	nonapical-control	long-vowel-apical-control;nonapical-control	bō̃ke | bomika | bomike	entry	not-in-current-full-casebook	1	0	0
d4529	*puṭṭ-		krishnamurti-pfeiffer	10	6	1	Kui;Kuwi;Telugu	*puṭṭ- | *puṭṭ | *pomp-	d4529;f_bs2q2qpujny5m;f_rdpx2vd7ewyfe	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	nonapical-control	pompu	entry	not-in-current-full-casebook	1	0	0
d4530	*bom-		merriam-pdr	14	12	1	Kannada;Kolami;Kuwi;Malayalam;Parji;Tamil;Telugu;Tulu	*bom-	d4530;f_zxjuxy2hryrym	nonapical-control	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	bomma	entry	not-in-current-full-casebook	0	0	0
d4531	*poc-	to lie; falsehood	krishnamurti-pfeiffer	39	31	0	Badaga;Gondi;Kannada;Kota;Kui;Kuwi;Malayalam;Malto;Tamil;Toda;Tulu	*poc- | *poy-nkk-am | *pos- | *poy-nkk | *poc | *poy	d4531;f_56s4xgdwq7r22;f_6pdgkq4dvzpy4;f_aghzafcr2oxm6;f_e2f7odncy5hys;f_q67623of3e5w2;f_rg7b465jze3lu;f_zdxmhjqr2qcqy	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4532	buy		dedr-reflex	4	2	0	Kuwi;Manda	*boj	f_jhbkkap32w5l2	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4533	poykai		dedr-reflex	7	5	1	Kannada;Malayalam;Tamil;Telugu	*Pojg-ai	f_kgidbplm63x6m	nonapical-control	nonapical-control	bugga	entry	not-in-current-full-casebook	0	0	0
d4534	poy		dedr-reflex	36	34	0	Badaga;Kannada;Kodagu;Kota;Kuwi;Malayalam;Tamil;Toda;Tulu	*poj-	f_6vg5iu4q7dl4a	nonapical-control	long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4535	*boy-Vl	hemp/flax	krishnamurti-pfeiffer	8	6	0	Gondi;Kolami	*boy-Vl | *bojl-	d4535;f_yhkxdyrmvy6qq	nonapical-control	nonapical-control		entry	not-in-current-full-casebook	0	0	0
d4538	*pōr-		merriam-pdr	11	9	0	Brahui;Kolami;Malayalam;Parji;Tamil;Tulu	*pōr-	d4538;f_ilzfi5xez3kik	long-vowel-apical-control	long-vowel-apical-control;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4539	poriyuka		dedr-reflex	9	7	0	Kannada;Kodagu;Malayalam;Tulu	*por-	f_25722zrnqgtfo	short-vowel-apical	postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4540	*pōr	to fight; fight	krishnamurti-pfeiffer	63	58	4	Badaga;Gadaba;Gondi;Kannada;Kodagu;Kota;Kui;Malayalam;Tamil;Telugu;Toda;Tulu	*pōr | *pōr/*por-V- | *pōr- | *por-V	d4540;f_aokziv7ozbfmq;f_bmkuvsh6g6b7u;f_xlqu7cp3elif6;f_yfv4u4orrwnem	long-vowel-apical-control;postapical-cluster;short-vowel-apical	long-vowel-apical-control;postapical-cluster;short-vowel-apical	puruṇincu | pōru | puruḍincu | pōritamu	entry	not-in-current-full-casebook	1	0	0
d4541	*por-		merriam-pdr	82	80	12	Badaga;Gadaba;Gondi;Kannada;Kodagu;Kota;Kurux;Kuwi;Malayalam;Malto;Parji;Tamil;Telugu;Tulu	*por-	d4541;f_yzcungsqh7ju6	short-vowel-apical	geminate-apical-control;long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical	pontanamu | ponta | boddu | porugu | pondincu | pondu | porayu | pondika | pontamu | poruvu | porgu | ondu	entry	not-in-current-full-casebook	1	0	0
d4542	poru-por-eṉal		dedr-reflex	5	3	0	Malayalam;Tamil	*Por-	f_wnqeoiq5wcyok	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4543	*porg-		merriam-pdr	7	5	0	Kui;Malto;Pengo;Tamil	*porg-	d4543;f_atahqdk3tomhm	postapical-cluster;short-vowel-apical	postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4544	poruḷ		dedr-reflex	20	18	2	Badaga;Kannada;Kota;Kui;Malayalam;Tamil;Telugu;Tulu	*poruḷ-	f_frjgbys2ga2r4	short-vowel-apical	postapical-cluster;short-vowel-apical	purulu | poṇṭe	entry	not-in-current-full-casebook	1	0	0
d4546	porra		dedr-reflex	4	2	0	Gadaba;Parji	*por-	f_sqtsfbeydbku2	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4547	*pul-V-	pollution	krishnamurti-pfeiffer	75	71	5	Badaga;Brahui;Gondi;Kannada;Kodagu;Kuwi;Malayalam;Tamil;Telugu;Tulu	*pul-V- | *pol- | *pul-V	d4547;f_gr625mnmzszgg;f_gtqsu3k3l2m2u;f_klstvjnrnwtae	postapical-cluster;short-vowel-apical	geminate-apical-control;long-vowel-apical-control;postapical-cluster;short-vowel-apical	pulu | pullayya | pulli vistari | pullamma | pulli-āku (pullāēku)	entry	not-in-current-full-casebook	1	0	0
d4548	polabu		dedr-reflex	6	4	2	Kannada;Telugu	*pUl-amb-	f_65hvjtkxmz6kg	short-vowel-apical	short-vowel-apical	polamu | polupu	entry	not-in-current-full-casebook	1	0	0
d4549	polampuni		dedr-reflex	4	2	1	Telugu;Tulu	*pUl-amp-	f_jolbtniwh2y6s	short-vowel-apical	short-vowel-apical	pulumu	entry	not-in-current-full-casebook	1	0	0
d4550	poli		dedr-reflex	31	29	1	Kannada;Kodagu;Malayalam;Tamil;Telugu;Tulu	*pol-i-	f_5hjhtretcgjcy	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical	poli	entry	not-in-current-full-casebook	1	0	0
d4551	poli		dedr-reflex	12	10	5	Kannada;Tamil;Telugu	*pol-	f_iw6o2vryl23su	short-vowel-apical	short-vowel-apical	polātuka | polupu | polucu | polāti | polpu	entry	not-in-current-full-casebook	1	0	0
d4552	pulai		dedr-reflex	13	11	2	Tamil;Telugu;Tulu	*pUl-	f_okiuqhpbug4jq	short-vowel-apical	short-vowel-apical	polasu | pola	entry	not-in-current-full-casebook	1	0	0
d4553	polg		dedr-reflex	17	15	0	Badaga;Kota;Toda	*pol-Vg-	f_2hn6hlez3dqny	postapical-cluster;short-vowel-apical	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4554	pollam		dedr-reflex	26	24	2	Badaga;Kannada;Kodagu;Malayalam;Tamil;Telugu;Tulu	*pol-	f_ij2vij6khcc26	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical	pulliya | pulle	entry	not-in-current-full-casebook	1	0	0
d4556	*poẓ-		merriam-pdr	20	18	0	Badaga;Kota;Malayalam;Parji;Tamil;Tulu	*poẓ-	d4556;f_23ifcr4zhbyqo	short-vowel-apical	long-vowel-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4557	poṛ̆i		dedr-reflex	9	7	0	Badaga;Malayalam;Tamil	*Poẓ-i	f_oap2gwqg4m32g	short-vowel-apical	long-vowel-apical-control;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4558	poṛ̆il		dedr-reflex	6	4	0	Kannada;Malayalam;Tamil	*pŏẓil-	f_ll4iuxtsdk7ui		long-vowel-apical-control;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d456	iṇar		dedr-reflex	4	2	0	Malayalam;Tamil	*iṇar (iṇari-)	f_oobdraz6kpftm	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4560	*poḷ-		merriam-pdr	34	32	3	Badaga;Brahui;Kannada;Kodagu;Kui;Kuwi;Malayalam;Pengo;Tamil;Telugu;Tulu;markodi	*poḷ-	d4560;f_3hjaizi26nj3u	short-vowel-apical	geminate-apical-control;long-vowel-apical-control;postapical-cluster;short-vowel-apical	poḍupu | pōṭu | poḍucu	entry	not-in-current-full-casebook	1	0	0
d4561	hoḷacu		dedr-reflex	16	14	0	Kannada;Kui;Kuwi;Tulu	*poḷ-	f_27rwohxbvrwg4	short-vowel-apical	postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4562	*poḷ-		merriam-pdr	44	42	4	Badaga;Gadaba;Gondi;Kannada;Kodagu;Konda;Kui;Kuwi;Malayalam;Naikri;Parji;Pengo;Tamil;Telugu;Toda;Tulu	*poḷ-	d4562;f_coixlq2a2ptjs	short-vowel-apical	geminate-apical-control;long-vowel-apical-control;postapical-cluster;short-vowel-apical	pollu | bolli | polla | bollu	entry	not-in-current-full-casebook	1	0	0
d4563	poḷḷu		dedr-reflex	11	9	0	Malayalam;Tamil	*Poḷ-	f_cxk437fcx6r7k	short-vowel-apical	geminate-apical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4564	poṟi		dedr-reflex	5	3	0	Malayalam;Tamil;Tulu	*por_-i-	f_awbxkefnl6yxq	short-vowel-apical	short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4565	poṟu		dedr-reflex	68	66	0	Badaga;Gondi;Kannada;Kodagu;Kota;Malayalam;Tamil;Toda;Tulu	*por_-	f_5otuu5muersa6	short-vowel-apical	long-vowel-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4566	horaḍu		dedr-reflex	5	3	1	Kannada;Telugu	*poraḍ- (*-r_-)	f_lz2rcfhiithmq	short-vowel-apical	short-vowel-apical	poṟaḍu	entry	not-in-current-full-casebook	1	0	0
d4567	*pod_-		merriam-pdr	26	24	0	Badaga;Gadaba;Gondi;Kolami;Kurux;Malayalam;Naiki;Naikri;Parji;Tamil	*pod_-	d4567;f_duejqe3ymnyyw	nonapical-control	geminate-apical-control;nonapical-control;postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4568	poṟli		dedr-reflex	7	5	0	Konda;Kui;Pengo	*porl-i	f_hiserfzk7tqt2	postapical-cluster;short-vowel-apical	postapical-cluster;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
d4569	*poṯ-Vl	lungs	krishnamurti-pfeiffer	11	8	0	AluKurumba;Gondi;Irula;Konda;Kuwi;Manda;Pengo	*poṯ-Vl | *pod_-	d4569;f_u2qh5nad4eilg;f_uu6efpssnsszq	nonapical-control;postapical-cluster;short-vowel-apical	long-vowel-apical-control;nonapical-control;short-vowel-apical		entry	not-in-current-full-casebook	1	0	0
