ID	Entry_ID	Compared_Entry_ID	Relation	Direction	Confidence	Source	Evidence
dedr:d3167:cdial:6225	d3167	6225	loan	entry-from-compared	low	dedr[entry 3167, DED(N) 2586]	? < IA. Cf. Pkt. ( DNM ; Norman) dāra- waist-band, girdle; cf. also Skt. davara(ka)- string, Turner, CDIAL , no. 6225. DED(N) 2586.
dedr:d3179:cdial:5749	d3179	5749	related	undetermined	low	dedr[entry 3179, DED(S, N) 2598]	Cf. Skt. tāḍa(ka)-, tāla- , Pali tāḷa- ; Turner, CDIAL , no. 5749. DED(S, N) 2598.
dedr:d3180:cdial:5750	d3180	5750	loan	entry-from-compared	low	dedr[entry 3180, DED(S, N) 2599]	Cf. Skt. tāla- , Pkt. tāḍa-, tāla- ; Turner, CDIAL , no. 5750 (some of the Dr. items may be < IA). DED(S, N) 2599.
dedr:d3199:cdial:6055	d3199	6055	related	undetermined	low	dedr[entry 3199, DED 2615]	Cf. Skt. tripuṭā-, trivṛtā-, tripuṣā-, tribhaṇḍī- ; Turner, CDIAL , no. 6055. DED 2615.
dedr:d3244:cdial:5825	d3244	5825	related	undetermined	low	dedr[entry 3244, DED(N) 2653]	Cf. Sgh. tiraya curtain, veil (delete from Turner, CDIAL , no. 5825); (Burrow 1967, p. 41). DED(N) 2653.
dedr:d3282:cdial:5864	d3282	5864	related	undetermined	low	dedr[entry 3282, DED 2685]	Cf. Pkt. tuppa- ghee, Mar. tūp id.; Turner, CDIAL , no. 5864. DED 2685.
dedr:d3283:cdial:6835	d3283	6835	influence	entry-from-compared	medium	dedr[entry 3283, DED(S) 2776, DEDS 525]	Some items, e.g. Ma. dhūḷuka , Tu. dūḷu, dhūḷu , have been influenced by Skt. dhūli- dust, powder, pollen (for the etymology of which, see Turner, CDIAL , no. 6835). Direct loans from Skt. dhūli- include: Ta. tūḷi , Ma. tūḷi (?also 'husk'), dhūḷi, dhūli, dhūḷikka (= tūḷuka) , Ka. dhūli, dhūḷi, dūḷi . Tu. dūḷi (also 'a despicable person'), Ga. (P. S. 2 ) dūli , Konḍa dūli , Kui dūli , Kuwi (Su. P.) dūli , Kur. dhūlī. DED(S) 2776, 2778, DEDS 525, 555.
dedr:d3285:cdial:6389	d3285	6389	related	undetermined	low	dedr[entry 3285, DED 2687]	Cf. Skt. dukūla- (whence Ka. dukūla- , etc.); Turner, CDIAL , no. 6389. DED 2687.
dedr:d3296:cdial:5853	d3296	5853	related	undetermined	medium	dedr[entry 3296, DED(S, N) 2698]	Connections among the NIA items in Turner, CDIAL , no. 5853. DED (S, N) 2698.
dedr:d3311:cdial:12516	d3311	12516	related	undetermined	low	dedr[entry 3311, DED(S) 2713]	Cf. Turner, CDIAL , no. 5853, tuṇḍa- beak, snout, trunk of an elephant; ibid., no. 12516, śuṇḍā- elephant's trunk. DED(S) 2713.
dedr:d3311:cdial:5853	d3311	5853	related	undetermined	low	dedr[entry 3311, DED(S) 2713]	Cf. Turner, CDIAL , no. 5853, tuṇḍa- beak, snout, trunk of an elephant; ibid., no. 12516, śuṇḍā- elephant's trunk. DED(S) 2713.
dedr:d3329:cdial:5872	d3329	5872	related	undetermined	low	dedr[entry 3329, DED(S) 2732]	Cf. Skt. tumburu-, tumburī-, tubarī- [coriander or] the fruit of D. embryopteris ; Turner, CDIAL , no. 5872. [Five species of Diospyros: D. tomentosa Roxb.; D. ebenum Koenig; D. melanoxylon Roxb.; D. tupru Buch-Ham.; D. embryopteris Pers.] DED(S) 2732.
dedr:d333:cdial:1235	d333	1235	related	undetermined	low	dedr[entry 333, DED(S) 282]	Cf. Skt. (Pāṇini) ām yes, Pali Pkt. āma , etc.; Turner, CDIAL , no. 1235; Parpola 1977-78, pp. 251-2. DED(S) 282.
dedr:d3343:cdial:5855	d3343	5855	related	undetermined	low	dedr[entry 3343, DED(S) 2747]	Cf. Skt. tuttha- blue vitriol; Turner, CDIAL , no. 5855. DED(S) 2747.
dedr:d3352:cdial:5890	d3352	5890	related	undetermined	low	dedr[entry 3352, DED 2756]	Cf. Skt. tubara-, tuvara- astringent, astringent taste; Turner, CDIAL , no. 5890. DED 2756.
dedr:d3353:cdial:5866	d3353	5866	related	undetermined	low	dedr[entry 3353, DED(S, N) 2757]	Cf. Skt. tubarī-, tubarikā- Cajanus indicus ; Turner, CDIAL , no. 5866. DED(S, N) 2757.
dedr:d3357:cdial:5885	d3357	5885	related	undetermined	low	dedr[entry 3357, DED 2761]	Cf. Skt. tulasī- (Turner, CDIAL , no. 5885), from which some of the forms have been reborrowed. DED 2761.
dedr:d3389:cdial:5869	d3389	5869	related	undetermined	low	dedr[entry 3389, DED(S) 2786]	Cf. Mar. tūb the nave of a wheel (Turner, CDIAL , no. 5869), whence this meaning in Ka. DED (S) 2786.
dedr:d3393:cdial:5904	d3393	5904	related	undetermined	low	dedr[entry 3393, DED(S, N) 2790]	Cf. Skt. tūla- cotton; Turner, CDIAL , no. 5904. DED(S, N) 2790.
dedr:d3411:cdial:5723	d3411	5723	related	undetermined	low	dedr[entry 3411, DED(S) 2809]	Cf. Skt. tardū- wooden ladle, Pkt. taḍḍu- id.; Turner, CDIAL , no. 5723. DED(S) 2809.
dedr:d3414:cdial:5726	d3414	5726	related	undetermined	low	dedr[entry 3414, DED(S) 2812]	Cf. Skt. tarpa-, talpa- raft, float; Pkt. tappa- id.; Periplus TRA/PPAGA ; Turner, CDIAL , no. 5726. DED(S) 2812.
dedr:d346:cdial:176	d346	176	related	undetermined	low	dedr[entry 346, DED 289]	Cf. Skt. āṭarū˘ṣa-, aṭarū˘ṣa-, aṭarūṣaka- J. adhatoda ; Turner, CDIAL , no. 176. DED 289.
dedr:d3499:cdial:5854	d3499	5854	related	undetermined	low	dedr[entry 3499, DED(S) 2880]	Cf. Skt. tuṇḍikā-, tuṇḍikerī-, tuṇḍikeśī- M. monadelpha ; Mar. tōḍlī id.; Turner, CDIAL , no. 5854. Also Skt. tuṇḍī- a kind of gourd. [ Cephalandra indica Naud. = M. monadelpha Roxb. = B. grandis Lin. = Coccinia indica W. & A.] DED(S) 2880.
dedr:d3503:cdial:5965	d3503	5965	related	undetermined	low	dedr[entry 3503, DED(S) 2884]	Cf. Turner, CDIAL , no. 5965, *tōtta- . DED(S) 2884.
dedr:d3507:cdial:5858	d3507	5858	related	undetermined	low	dedr[entry 3507, DED(S) 2888]	Cf. Skt. tunda-, tundila- ; Turner, CDIAL , nos. 5858, 5862. DED(S) 2888.
dedr:d3555:cdial:5974	d3555	5974	related	undetermined	low	dedr[entry 3555, DED(S) 2933]	Cf. Skt. toya- water; Turner, CDIAL , no. 5974. DED(S) 2933.
dedr:d360:cdial:1240	d360	1240	related	undetermined	low	dedr[entry 360, DED(S) 302]	Cf. Skt. āmaṇḍa(ka)-, amaṇḍa-, maṇḍa- ; Turner, CDIAL , no. 1240. DED(S) 302.
dedr:d3614:cdial:7571	d3614	7571	related	undetermined	low	dedr[entry 3614, DED(S) 2991]	? Cf. Skt. nīvāra- wild rice; Turner, CDIAL , no. 7571. DED(S) 2991.
dedr:d3644:cdial:6946	d3644	6946	related	undetermined	low	dedr[entry 3644, DED(S) 3017]	Cf. Skt. nanāndṛ-, nandinī-, nandā- husband's sister; Turner, CDIAL , no. 6946. DED(S) 3017.
dedr:d364:cdial:997	d364	997	related	undetermined	low	dedr[entry 364, DED(S) 308]	Cf. Pkt. ijjā- mother. Cf. Ass. āī mother, Beng. āi mother's mother or aunt, Or. āī id., Si. āī mother, aunt, Guj. āī mother, grandmother, Mar. āī mother; Turner, CDIAL , no. 997. DED(S) 308.
dedr:d3653:cdial:7073	d3653	7073	related	undetermined	low	dedr[entry 3653, DEN 49]	Cf. Skt. nāraṅga- orange; Turner, CDIAL , no. 7073 (Su. 1973, p. 139). DEN 49.
dedr:d367:cdial:10590	d367	10590	related	undetermined	low	dedr[entry 367, DED(S) 312]	Cf. Mar. ārṇẽ to utter its cry, crow (like cock) (Turner, CDIAL , no. 1310). ? > Skt. raṭ- to howl, roar, yell, etc. (ibid., no. 10590). DED(S) 312.
dedr:d367:cdial:1310	d367	1310	related	undetermined	low	dedr[entry 367, DED(S) 312]	Cf. Mar. ārṇẽ to utter its cry, crow (like cock) (Turner, CDIAL , no. 1310). ? > Skt. raṭ- to howl, roar, yell, etc. (ibid., no. 10590). DED(S) 312.
dedr:d3690:cdial:7552	d3690	7552	related	undetermined	low	dedr[entry 3690]	Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL , no. 7552.
dedr:d3705:cdial:10970	d3705	10970	related	undetermined	low	dedr[entry 3705, DED(S) 3069]	Cf. Skt. niṭāla- , etc.; Turner, CDIAL , no. 10970(2). DED(S) 3069.
dedr:d3732:cdial:7038	d3732	7038	related	undetermined	low	dedr[entry 3732, DED 3093]	Cf. Skt. nakra- crocodile; nākra- a kind of aquatic animal; Turner, CDIAL , no. 7038. DED 3093.
dedr:d3735:cdial:7150	d3735	7150	loan	undetermined	medium	dedr[entry 3735, DED(S, N) 3096]	There has been convergence with IA (Turner, CDIAL , no. 7150, e.g. Mar. nikā good, pure), whence by borrowing forms like Pa. niko, Go. (W.) nikkā good. Pa. neŋget < Halbi nāŋgat . DED(S, N) 3096.
dedr:d3781:cdial:7308	d3781	7308	related	undetermined	low	dedr[entry 3781, DED(S) 3135]	Cf. Skt. nirguṇḍī- ; Turner, CDIAL , no. 7308. DED(S) 3135.
dedr:d3836:cdial:7688	d3836	7688	related	undetermined	low	dedr[entry 3836, DED 3173]	Cf. Skt. pañjī̆-, pañjikā- id.; Turner, CDIAL , no. 7688. DED 3173.
dedr:d3841:cdial:7691	d3841	7691	related	undetermined	medium	dedr[entry 3841, DED(S) 3178]	MBE 1969, p. 294, no. 31, for areal etymology, with reference to Turner, CDIAL , no. 7691, paṭ- sudden noise, paṭapaṭā- a cracking noise, etc. DED(S) 3178.
dedr:d3868:cdial:7705	d3868	7705	related	undetermined	low	dedr[entry 3868, DED 3199]	Cf. Turner, CDIAL , no. 7705, paṭṭana- . DED 3199.
dedr:d3881:cdial:8042	d3881	8042	related	undetermined	low	dedr[entry 3881, DED(S, N) 3208, DED 3321]	Cf. Skt. ( Bṛhatkathākośa ) paḍḍika- calf; Pkt. paḍḍiyā- young female buffalo, female calf, cow that has calved for the first time; ( DNM ) paḍḍī- cow that has calved for the first time; ( DNM ) peḍḍa- buffalo; fem. peḍḍā- ; Turner, CDIAL , no. 8042. DED (S, N) 3208, DED 3321.
dedr:d3893:cdial:7716	d3893	7716	related	undetermined	low	dedr[entry 3893, DED 3216]	Cf. Skt. paṇava- id.; Turner, CDIAL , no. 7716. DED 3216.
dedr:d3902:cdial:9371	d3902	9371	related	undetermined	low	dedr[entry 3902, DED 3223]	Cf. Mar. bhaṇḍ exposure, public disgrace, subjection to general ridicule; Turner, CDIAL , no. 9371, bhaṇḍa- jester, mime. DED 3223.
dedr:d3928:cdial:7934	d3928	7934	related	undetermined	low	dedr[entry 3928, DED 3243]	Cf. Skt. parpaṭa- thin cake made of rice or pease-meal and baked in grease; Turner, CDIAL , no. 7934. DED 3243.
dedr:d3954:cdial:9395	d3954	9395	related	undetermined	low	dedr[entry 3954, DED 3260]	Cf. Sgh. baraṇiya pot (Turner, CDIAL , no. 9395). DED 3260.
dedr:d3958:cdial:9054	d3958	9054	loan	entry-from-compared	low	dedr[entry 3958, DED 3264]	? < Skt. phara-, pharaka-, phalaka- shield; Turner, CDIAL , no. 9054. DED 3264.
dedr:d397:cdial:1106	d397	1106	related	undetermined	low	dedr[entry 397, DED 339]	? Cf. Skt. āḍhaka- (Turner, CDIAL , no. 1106). DED 339.
dedr:d3988:cdial:7781	d3988	7781	related	undetermined	low	dedr[entry 3988, DED 3290]	Cf. Skt. panasa-, palasa-, phanasa-, phalasa- id.; Turner, CDIAL , no. 7781. DED 3290.
dedr:d3994:cdial:7973	d3994	7973	related	undetermined	low	dedr[entry 3994, DED(S) 3294]	Cf. Skt. pallī-, pallikā- lizard, Mar. palli, pāl id.; Turner, CDIAL , no. 7973. DED(S) 3294.
dedr:d3996:cdial:7969	d3996	7969	related	undetermined	low	dedr[entry 3996]	Cf. Halbi pāla seedling, and Turner, CDIAL , no. 7969, pallava- . DEDS (N) 640.
dedr:d3998:cdial:8794	d3998	8794	related	undetermined	low	dedr[entry 3998, DED 3295]	Cf. Skt. pravāla-, pravāḍa- id.; Turner, CDIAL , no. 8794. DED 3295.
dedr:d4004:cdial:9051	d4004	9051	related	undetermined	low	dedr[entry 4004, DED(S, N) 3299]	Cf. Skt. phala- fruit; phalati to bear or produce fruit, ripen; Turner, CDIAL , nos. 9051, 9057. DED(S, N) 3299.
dedr:d4018:cdial:7972	d4018	7972	related	undetermined	low	dedr[entry 4018, DED(S, N) 3309]	Cf. Skt. pallī̆-, pallikā- small village, esp. a settlement of wild tribes, hut, house; Turner, CDIAL , no. 7972. DED(S, N) 3309.
dedr:d4047:cdial:7620	d4047	7620	related	undetermined	low	dedr[entry 4047, DED(S, N) 3332]	Cf. Skt. pakkaṇa- hut of a Cāṇḍāla, village inhabited by barbarians; Turner, CDIAL , no. 7620. DED(S, N) 3332.
dedr:d4048:cdial:8313	d4048	8313	related	undetermined	low	dedr[entry 4048, DED 3333]	Cf. Skt. pūga- A. catechu ; Turner, CDIAL , no. 8313. DED 3333.
dedr:d4064:cdial:8031	d4064	8031	loan	entry-from-compared	low	dedr[entry 4064, DED 3347]	Cf. Skt. pāṭaka- a kind of village, half a village (from which are borrowed Ta. pāṭakam street, section of a village, Ma. pāṭakam part of a village); Turner, CDIAL , no. 8031, to which add Mar. pāḍā hamlet or cluster of houses of agriculturalists (also Guj., Beng., etc.); MBE 1974a, p. 132, n. 17. DED 3347.
dedr:d4113:cdial:8041	d4113	8041	related	undetermined	low	dedr[entry 4113, DED 3384]	Cf. Skt. pāli- row, line, range; Turner, CDIAL , no. 8041. DED 3384.
dedr:d4131:cdial:9080	d4131	9080	related	undetermined	low	dedr[entry 4131, DED(S, N) 3400]	Cf. H. phisalnā to slip; Turner, CDIAL , no. 9080, *phiss- . DED (S, N) 3400.
dedr:d4134:cdial:8154	d4134	8154	related	undetermined	low	dedr[entry 4134, DED(S, N) 3403]	Cf. Skt. picchā- gum, slimy saliva; picchala-, picchila- slimy, smeary (Turner, CDIAL , nos. 8154, 8156); Skt. vijjala-, vijjana-, vijina-, vij(j)ila- slimy, smeary (Mayrhofer 3, pp. 205, 794). DED(S, N) 3403.
dedr:d4135:cdial:8149	d4135	8149	related	undetermined	low	dedr[entry 4135, DED(S, N) 3404, DED 3440]	Cf. Skt. picc-, picch- to press, squeeze, etc.; Turner, CDIAL , no. 8149. DED(S, N) 3404, and from DED 3440, 3458.
dedr:d4143:cdial:8150	d4143	8150	related	undetermined	low	dedr[entry 4143]	Cf. Skt. piñjaṭa-, piñjūṣa-, peñjūṣa-, paiñjūṣa- id.; Turner, CDIAL , no. 8150.
dedr:d4171:cdial:8160	d4171	8160	related	undetermined	low	dedr[entry 4171, DED(S) 3431]	Cf. Skt. piñjana- bow for carding cotton; *piñjati cards cotton; Turner, CDIAL , nos. 8160, 8159. DED(S) 3431.
dedr:d4171:cdial:8163	d4171	8163	loan	entry-from-compared	high	dedr[entry 4171]	(< IA; Turner, CDIAL , no. 8163)
dedr:d4180:cdial:9237	d4180	9237	related	undetermined	low	dedr[entry 4180, DED(S) 3438]	Cf. Turner, CDIAL , no. 9237(2), *billa- . DED (S) 3438.
dedr:d4198:cdial:8214	d4198	8214	related	undetermined	low	dedr[entry 4198, DED(S, N) 3449]	Cf. Skt. pillika- chicken ( Mānasollāsa ); Pali pillaka-, pillika- young of an animal, child; Pkt. pilha- small bird; pella-, pellaga- young one, child; Mar. pīl young one (of dogs, cats, hares, etc., and of some birds); pil(l)ū̃, pilē, pilvā young of the smaller beasts, of birds, or of reptiles; H. pillā puppy, cub; Sgh. pilavā young of animal; etc., Turner, CDIAL , no. 8214. DED (S, N) 3449.
dedr:d419:cdial:14074	d419	14074	loan	entry-from-compared	medium	dedr[entry 419]	(or probably IA; see Turner, CDIAL , nos. 14074, 14075)
dedr:d4226:cdial:8151	d4226	8151	related	undetermined	low	dedr[entry 4226, DED(S) 3469]	Cf. Skt. piccha- peacock's tail; Turner, CDIAL , no. 8151. DED(S) 3469.
dedr:d4233:cdial:8246	d4233	8246	related	undetermined	low	dedr[entry 4233, DED(S, N) 3476]	Cf. Pkt. pokkaï calls (Turner, CDIAL , no. 8246). DED(S, N) 3476.
dedr:d4249:cdial:9278	d4249	9278	related	undetermined	medium	dedr[entry 4249, DED 3490]	MBE 1969, pp. 294 f., no. 32, for areal etymology, with reference to Turner, CDIAL , no. 9278, Skt. budbuda-, buḍabuḍa. DED 3490.
dedr:d4250:cdial:7698	d4250	7698	related	undetermined	low	dedr[entry 4250, DED(S) 3491]	Cf. Skt. paṭola-, paṭu-, paṭuka- T. dioeca ; Turner, CDIAL , no. 7698. DED(S) 3491.
dedr:d4259:cdial:8256	d4259	8256	related	undetermined	low	dedr[entry 4259, DED(S) 3498]	Cf. Skt. puṭṭ- to be small (Turner, CDIAL , no. 8256); Pkt. ( DNM ) phiḍḍa- dwarf. DED (S) 3498.
dedr:d429:cdial:12588	d429	12588	related	undetermined	low	dedr[entry 429, DED 363]	Cf. Pali siṅgī̆-, siṅgivera- ; Skt. śṛṅgavera-. (Turner, CDIAL , no. 12588); for -vera- , see 5535 *vēr- root. DED 363.
dedr:d4309:cdial:9292	d4309	9292	related	undetermined	low	dedr[entry 4309, DED(S) 3534]	Cf. Mar. bulī, bullī a child's organ; Turner, CDIAL , no. 9292(1). DED(S) 3534.
dedr:d4312:cdial:8240	d4312	8240	related	undetermined	low	dedr[entry 4312, DED(S) 3537]	Cf. Skt. pīlu- worm, H. pillū id. (Turner, CDIAL , no. 8240); Skt. puṇḍra- id.; Skt. pulaka- a kind of insect or vermin, Pali puḷava- worm, maggot; Skt. phullaka- worm, H. phūl maggots hatched in meat. DED(S) 3537.
dedr:d4314:cdial:8247	d4314	8247	related	undetermined	low	dedr[entry 4314, DED 3539]	? Cf. Skt. puṅkha- shaft or feathered part of an arrow; Turner, CDIAL , no. 8247. DED 3539.
dedr:d4315:cdial:8295	d4315	8295	related	undetermined	low	dedr[entry 4315, DED(S, N) 3540]	Cf. Skt. pulāka- a lump of boiled rice; Turner, CDIAL , no. 8295. DED(S, N) 3540.
dedr:d4325:cdial:8259	d4325	8259	loan	entry-from-compared	high	dedr[entry 4325]	(Or Kur. Malt. < IA, Turner, CDIAL , no. 8259; Pfeiffer 1972, p. 170.)
dedr:d4329:cdial:9535	d4329	9535	related	undetermined	medium	dedr[entry 4329, DED(S) 3552]	MBE 1969, p. 295, no. 33, for areal etymology, with reference to Mar. bhurbhur sudden, and several other items in Turner, CDIAL , no. 9535. DED(S) 3552.
dedr:d4335:cdial:8264	d4335	8264	related	undetermined	low	dedr[entry 4335, DED(S, N) 3556]	Cf. Skt. (pipīlika)-puṭa- anthill; puttikā- the white ant or termite; Turner, CDIAL , no. 8264. DED(S, N) 3556.
dedr:d4343:cdial:8244	d4343	8244	related	undetermined	low	dedr[entry 4343, DED 3562]	Cf. Skt. puṃnāga- R. tinctoria ; C. inophyllum (Turner, CDIAL , no. 8244); suraparṇikā- R. tinctoria. [ Ochrocarpus longifolius Benth. & Hook. = C. longifoloum Wall. Mallotus philippinensis Muell. = R. tinctoria Roxb. Hooker does not identify C. apetalum. The remaining species are all different from these.]. DED 3562.
dedr:d4345:cdial:8303	d4345	8303	related	undetermined	low	dedr[entry 4345, DED(S) 3564]	? Cf. Skt. puṣpa- , Pali Pkt. puppha- ; Turner, CDIAL , no. 8303. DED (S) 3564.
dedr:d4388:cdial:8164	d4388	8164	related	undetermined	low	dedr[entry 4388, DED(N) 3600]	Cf. Skt. peṭaka-, peṭikā- box, Pkt. peḍā-, peḍiā- id., H. peṭī id., etc.; Turner, CDIAL , no. 8164. DED(N) 3600.
dedr:d4389:cdial:8165	d4389	8165	related	undetermined	low	dedr[entry 4389, DED 3601]	? Cf. Pkt. piṭṭ- to beat, H. pīṭnā id., etc.; Turner, CDIAL , no. 8165. DED 3601.
dedr:d4395:cdial:7717	d4395	7717	related	undetermined	low	dedr[entry 4395]	Cf. Skt. paṇḍa-, paṇḍaka- eunuch, weakling, effeminate man (Turner, CDIAL , no. 7717); Pkt. ( DNM ) peṇḍaya- eunuch; Skt. pṛṇākā- young female (of deer, in the cpd. hariṇa-pṛṇākā- ).
dedr:d4443:cdial:8239	d4443	8239	related	undetermined	low	dedr[entry 4443, DED 3638]	Cf. Skt. pīlu- id., Turner, CDIAL , no. 8239. DED 3638.
dedr:d4452:cdial:8391	d4452	8391	related	undetermined	low	dedr[entry 4452, DED(S, N) 3646, DEDS 724]	Cf. Skt. ( lex. ) bhūka- hole; also Turner, CDIAL , nos. 8391, *pōka- hollow; 9263(6), *bōkkha- toothless; 9624, *bhōkkha- hollow. DED(S, N) 3646, DEDS 724.
dedr:d4455:cdial:8391	d4455	8391	related	undetermined	low	dedr[entry 4455, DED(S, N) 3648]	Cf. Nep. phoko blister, boil (Turner, CDIAL , no. 8391, where it is the only item having these meanings, all the others meaning 'hollow' or developments from it). DED(S, N) 3648.
dedr:d4476:cdial:8248	d4476	8248	related	undetermined	low	dedr[entry 4476, DED(S, N) 3663]	Cf. Pkt. posa- anus, vulva; posaṇa- anus; phosa- id. Also Mar. puccī vulva (Turner, CDIAL , no. 8248). DED(S, N) 3663.
dedr:d4494:cdial:8376	d4494	8376	related	undetermined	low	dedr[entry 4494, DED(S) 3677]	Cf. Pkt. poṭṭa-, puṭṭa- belly; Turner, CDIAL , no. 8376(3). DED(S) 3677.
dedr:d449:cdial:5539	d449	5539	related	undetermined	low	dedr[entry 449, DED(S) 381]	Cf. Turner, CDIAL , no. 5539, *ḍavva-, *ḍāva-, *ḍevva- , etc. (e.g. H. ḍāwā , Mar. ḍāvā , Or. ḍebarā ), whence Nk. ḍāva ; Pa. ḍebri ; Ga. (Oll.) ḍebri ; Go. (SR. S.) ḍema , (L.) demar ( Voc. 1583), (M.) ḍāvā ; Kui deba, debe, debo ; Kuwi (F.) tebri , (S.) tēbri , (Su. P.) ṭebri. DED(S) 381.
dedr:d4515:cdial:8400	d4515	8400	related	undetermined	low	dedr[entry 4515, DED(S) 3689]	Cf. Skt. potikā- , Pkt. potti-, pottiā- , etc.; Turner, CDIAL , no. 8400. DED(S) 3689.
dedr:d4541:cdial:8406	d4541	8406	related	undetermined	low	dedr[entry 4541, DED(S, N) 3709]	? Cf. Pkt. pora- joint; Turner, CDIAL , no. 8406. DED(S, N) 3709.
dedr:d4558:cdial:8296	d4558	8296	related	undetermined	low	dedr[entry 4558, DED 3723]	Cf. Skt. pulina- sandbank, sandy beach, islet; Turner, CDIAL , no. 8296. DED 3723.
dedr:d4560:cdial:8398	d4560	8398	loan	entry-from-compared	high	dedr[entry 4560]	(or < IA; Turner, CDIAL , no. 8398)
dedr:d4562:cdial:8350	d4562	8350	loan	entry-from-compared	low	dedr[entry 4562, DED(S, N) 3726]	Cf. Skt. pulāka- shrivelled grain, Pali pulaka- id., Pkt. pulāga-, pulāya- id. (Turner, CDIAL , no. 8350); ? Skt. phalgu- weak, pithless (ibid., no. 9064); Pkt. polla- hollow (ibid., no. 8398, *pōlla-, *phōlla- , e.g. Mar. phol hollow grain, Panj. pholuṛ chaff, Guj. pholvũ to husk). Cf. DBIA 280 for reborrowings from IA. DED(S, N) 3726.
dedr:d4562:cdial:8398	d4562	8398	loan	entry-from-compared	low	dedr[entry 4562, DED(S, N) 3726]	Cf. Skt. pulāka- shrivelled grain, Pali pulaka- id., Pkt. pulāga-, pulāya- id. (Turner, CDIAL , no. 8350); ? Skt. phalgu- weak, pithless (ibid., no. 9064); Pkt. polla- hollow (ibid., no. 8398, *pōlla-, *phōlla- , e.g. Mar. phol hollow grain, Panj. pholuṛ chaff, Guj. pholvũ to husk). Cf. DBIA 280 for reborrowings from IA. DED(S, N) 3726.
