Partition	Family_ID	Entry_IDs	Language_ID	Raw_Language_IDs	Outcome_State	Has_D	Has_R	Has_O	Has_A	Has_B	Attested	Reviewed	Has_Unreviewed_Attested_Member	N_Database_Records	N_Unique_Cited_Form_IDs	Evidence_IDs	Evidence_Forms
sensitivity	sensitivity:d954	d954	Kota	Kota	R-bearing-no-D	0	1	0	0	0	1	1	0	2	2	f_cj6r7dsgmakdo;f_g5jim2xk525qe	oṛg- (oṛgy-);oṛk- (oṛky-)
sensitivity	sensitivity:d954	d954	Kudiya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Kui	Kui	D-bearing-no-R	1	0	0	0	0	1	1	0	2	2	f_nxqd6wwcq5nwy;f_rqlh62t5y7gey	ḍūmba (ḍūmbi-);ḍūppa (ḍūpt-)
sensitivity	sensitivity:d954	d954	Kurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Kurux	Kurux	R-bearing-no-D	0	1	0	0	0	1	1	0	3	3	f_o6rnkfnb4yakk;f_yzmhgg3s77op2;f_zisf4pgrmyhzw	oṛga'ānā;oṛᵒgnā (oṛg-/oṛgc-);oṛᵒknā (uṛᵘkʰyas)
sensitivity	sensitivity:d954	d954	Kuwi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	MalaMalasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	MalaPulaya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Malasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Malayalam	Malayalam	R-bearing-no-D	0	1	0	0	0	1	1	0	5	5	f_brwutagkstrws;f_clxwetibrhrra;f_fjngp3dmm7k2k;f_lsdretzu2a3y4;f_w2tenmsjf33ki	oṭuka;oṭukkam;oṭukkuka;oṭuvu;oṭuŋŋuka
sensitivity	sensitivity:d954	d954	Malto	Malto	R-bearing-no-D	0	1	0	0	0	1	1	0	2	2	f_agp4fmhsfccwo;f_mso3xm5r24mmy	oṛge;oṛgre
sensitivity	sensitivity:d954	d954	Manda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Mannan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Muduga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Muthuvan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Naiki		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Naikri		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Paliya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	PaluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Parji		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Pengo		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Sholaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	Tamil	Tamil	R-bearing-no-D	0	1	0	0	0	1	1	0	5	5	f_bgh7wvcqtjqdm;f_gqrws6ndn4wyk;f_nafgxucvzh6aq;f_w5wxjs54mgisa;f_yz4fjasdz7fbi	oṭukkam;oṭukku;oṭuŋkal;oṭuŋki;oṭuŋku
sensitivity	sensitivity:d954	d954	Telugu	Telugu	mixed	1	1	0	1	0	1	1	0	6	6	f_a3mddc5yszinm;f_bxc3olasvi4re;f_dv6pb243m7mq2;f_er2aspxshysro;f_ladcd3ubww5gw;f_y4jcm65lcerzy	dō̃ku;uḍugu;uḍupu;uḍuvu;ḍoŋku;ḍuŋku
sensitivity	sensitivity:d954	d954	Toda	Toda	R-bearing-no-D	0	1	0	0	0	1	1	0	6	4	f_6625uet2szho2;f_oszb2vc3byfoq;f_q7zgfefbbak2c;f_qir2x3ncwv2rg	vɨḍg-;vɨḍg- (vɨḍgy-);vɨṛk-;vɨṛk- (vɨṛky-)
sensitivity	sensitivity:d954	d954	Tulu	Tulu	R-bearing-no-D	0	1	0	0	0	1	1	0	5	5	f_a7y5shxekfrs6;f_njjjrvpsqxzbg;f_otjdmu45qkxsk;f_tziajzkgdlfs2;f_usn576uorjrbs	oḍka;oḍkelɯ;oḍuŋgeluni;oḍuŋgelɯ;oḍuŋkelɯ
sensitivity	sensitivity:d954	d954	Urali		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d954	d954	markodi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	AluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Badaga	Badaga	R-bearing-no-D	0	1	0	0	0	1	1	1	23	7	f_kb3q2k6473bjs;f_pogurlkrs6zdi;f_qyjsgwilosxi4;f_r6wt4jaqzvfue;f_sjygjij7iph72;f_t442yihbtwmqy;f_y6kdghqcnwmvy	odde;oddu;ottu;oṭtu;oṭṭu
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Belari		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	BettaKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Brahui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Eravallan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Gadaba	Gadaba	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_dqkkfjfbakjc2	orp- (ort-)
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Gondi	Gondi	R-bearing-no-D	0	1	0	0	0	1	1	0	3	3	f_b7eaj4ktb7l3q;f_l6vpfw2edw47y;f_yhml46vmqcy2o	oḍu;urrānā
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Irula		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Kadar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Kannada	Kannada	R-bearing-no-D	0	1	0	0	0	1	1	0	19	14	f_4jm4is55csgbo;f_cf3s6qhug46uu;f_dogmeg5avql4k;f_e6vvubpifhmj6;f_fwpstuffagkkg;f_gt2qy37saqj3s;f_htwqc4rju7tfo;f_ji5eig23s7742;f_ke2mme6peq73g;f_nwzt74h7kfhg4;f_orpube2dmdymu;f_umbzmwdugty4a;f_vmk3pjaill5vu;f_xv2ney5azvhf2	oḍḍa;oḍḍike;oḍḍisu;oḍḍu;oḍḍuvike;oṇḍi;oṭṭalu;oṭṭisu;oṭṭu
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Kodagu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Kolami	Kolami	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_adcvc45pfp34c	oḍ
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Konda	Konda	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_5e6kkvyavze5a	oḍu
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Koraga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Kota	Kota	R-bearing-no-D	0	1	0	0	0	1	1	0	8	6	f_2kxumivxwkf3o;f_3tkqm53zhkzuq;f_pqp5wsvmklyu2;f_r3outgmxghihc;f_sbcc7lerv3ci6;f_vgcki6xwn52sm	oc-;oḍ;oḍ- (oḍy-);oṭ- (oc-);oṭ- (oṭy);oṭ- (oṭy-)
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Kudiya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Kui	Kui	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_sdlctt3ubg2sa	oḍa (oḍi-)
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Kurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Kurux	Kurux	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_jx7yygwzrkdb4	oṭṭā
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Kuwi	Kuwi	R-bearing-no-D	0	1	0	0	0	1	1	0	6	6	f_4mx6vntmmmdgq;f_7npkspyvlcbaw;f_afta5dwa62t2s;f_t5guxdx5fff3k;f_wmatil5757dwy;f_zdh5gs4wlkzro	otali;ottinai;oḍu;oṭu;ōtali
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	MalaMalasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	MalaPulaya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Malasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Malayalam	Malayalam	R-bearing-no-D	0	1	0	0	0	1	1	0	7	5	f_bifyhe2x4kthy;f_iwpl454iejcaw;f_jaxp4k6w5sk54;f_ti4cfyhrtknc4;f_wjkkmwvwutvb6	oṭṭam;oṭṭikka;oṭṭu;oṭṭuka
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Malto	Malto	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_qukil6iugtdso	aḍye
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Manda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Mannan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Muduga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Muthuvan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Naiki		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Naikri		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Paliya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	PaluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Parji	Parji	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_vry6exx3ottrs	oṭp- (oṭt-)
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Pengo		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Sholaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Tamil	Tamil	R-bearing-no-D	0	1	0	0	0	1	1	0	9	6	f_35enouz3s7rne;f_6yu2syyve4yky;f_bmz7kitb4ufee;f_gcxo7lzyjda4q;f_us6254xnkjits;f_yyxcazgjkfhq6	oṇṭu;oṭṭal;oṭṭam;oṭṭi;oṭṭu
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Telugu	OTelugu;Telugu	R-bearing-no-D	0	1	0	0	0	1	1	0	9	9	f_4djq5vd5xxqiw;f_cdu5tithtqtcs;f_hrsoa7llocnai;f_izxj3nyj27sus;f_jzxe3komcyaxu;f_qiufesvgs63tg;f_tqfcjqwyhirj2;f_wrb4yqbehpwpk;f_ywtjuyjvmrkui	oḍuku;oḍḍanamu;oḍḍimi;oḍḍu;oṭṭu
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Toda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Tulu	Tulu	R-bearing-no-D	0	1	0	0	0	1	1	0	4	4	f_4sxtj3zffrxqu;f_bmmp4xxylwb4s;f_jafgepiryzawi;f_xxt6sabvdczpc	oḍḍuni;oḍḍāvuni;oṭṭu;oṭṭuni
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	Urali		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d958;d959;d962;d965	d958;d959;d962;d965	markodi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	AluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Badaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Belari		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	BettaKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Brahui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Eravallan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Gadaba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Gondi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Irula		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Kadar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Kannada		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Kodagu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Kolami	Kolami	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_kjrglinqals7w	oḍav
sensitivity	sensitivity:d967	d967	Konda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Koraga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Kota		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Kudiya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Kui	Kui	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_lykecxjw4dp2c	oḍa (oḍi-)
sensitivity	sensitivity:d967	d967	Kurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Kurux		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Kuwi	Kuwi	R-bearing-no-D	0	1	0	0	0	1	1	0	10	9	f_7bgy5loxxm35g;f_cbyp2cmst63ck;f_e5odkgcxb26ni;f_i5dhaapozkk24;f_nibengub2ozws;f_wrozundg4rzbu;f_xlxsf7fl4pk54;f_y2tvvbc6slc4o;f_yfuujpi2tekdg	odi;oditi;otpinai;otʰ'nai;otʰpinai;oḍ- (-it-);oḍḍamne;oṭ- (-h-);oṭpi ki
sensitivity	sensitivity:d967	d967	MalaMalasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	MalaPulaya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Malasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Malayalam		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Malto		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Manda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Mannan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Muduga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Muthuvan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Naiki		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Naikri		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Paliya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	PaluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Parji		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Pengo		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Sholaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Tamil		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Telugu	Telugu	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_3736hcruaccac	oḍikamu
sensitivity	sensitivity:d967	d967	Toda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Tulu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	Urali		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d967	d967	markodi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	AluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Badaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Belari		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	BettaKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Brahui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Eravallan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Gadaba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Gondi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Irula		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Kadar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Kannada	Kannada	R-bearing-no-D	0	1	0	0	0	1	1	0	2	2	f_gjw3nenbvpvha;f_ii5k7raqg6gdi	ollane;oyyane
sensitivity	sensitivity:d985	d985	Kodagu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Kolami		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Konda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Koraga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Kota		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Kudiya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Kui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Kurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Kurux		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Kuwi	Kuwi	uncertain-no-DR	0	0	0	1	0	1	1	0	1	1	f_hd4rguuhui7jm	olle olle
sensitivity	sensitivity:d985	d985	MalaMalasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	MalaPulaya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Malasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Malayalam		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Malto		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Manda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Mannan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Muduga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Muthuvan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Naiki		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Naikri	Naikri	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_p4pndagpx2cby	ollaki
sensitivity	sensitivity:d985	d985	Paliya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	PaluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Parji		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Pengo		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Sholaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Tamil	Tamil	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_hdbrc255u73fu	oyy-eṉa
sensitivity	sensitivity:d985	d985	Telugu	Telugu	R-bearing-no-D	0	1	0	0	0	1	1	0	3	3	f_pacydzmv2kj6u;f_t2fdgqdnxz7re;f_v2p7qegp243b4	ollana;oyya;oyyana
sensitivity	sensitivity:d985	d985	Toda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Tulu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	Urali		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d985	d985	markodi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	AluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Badaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Belari		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	BettaKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Brahui	Brahui	other-no-DR	0	0	1	0	0	1	1	0	2	2	f_np3dj4nmslc4k;f_rsjdoyfgbhhjs	hōɣ-;hōɣẖing
sensitivity	sensitivity:d996	d996	Eravallan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Gadaba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Gondi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Irula		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Kadar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Kannada	Kannada	R-bearing-no-D	0	1	0	0	0	1	1	0	6	6	f_bief6ouo4t654;f_c4447bl7xl6su;f_cnptcnlk5jogc;f_dmexkhespuf3g;f_hd7ias7cy7zwy;f_ux7lutqntw67y	ole;uli (ulid-);ulipa;ulipu;ulivu;uluvu
sensitivity	sensitivity:d996	d996	Kodagu	Kodagu	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_2tv7zmsh3ivxe	oli
sensitivity	sensitivity:d996	d996	Kolami		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Konda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Koraga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Kota	Kota	R-bearing-no-D	0	1	0	0	0	1	1	0	2	2	f_6rcrx37jsghj4;f_s5p2zgzxsuofg	oj;o·l a·ṭ- (a·c-)
sensitivity	sensitivity:d996	d996	Kudiya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Kui		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Kurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Kurux	Kurux	R-bearing-no-D	0	1	0	0	0	1	1	0	2	2	f_7laigu3t5sfkq;f_cgf2ns57kizk4	cīxnā olᵒxnā;olᵒxnā (ulxyas)
sensitivity	sensitivity:d996	d996	Kuwi		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	MalaMalasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	MalaPulaya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Malasar		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Malayalam	Malayalam	R-bearing-no-D	0	1	0	0	0	1	1	0	7	7	f_a2plubkzmgz6g;f_daklz53n2xu6a;f_enpn2z5sbhy5w;f_jq7tnxio6uqi4;f_oprgmfeo3xbgu;f_sjqzc45lqjca6;f_vshxc6dzenpnq	oli;olikka;ulampuka;ulappam;ōlam;ōli
sensitivity	sensitivity:d996	d996	Malto	Malto	R-bearing-no-D	0	1	0	0	0	1	1	0	1	1	f_7cvajn7bry3lq	olge
sensitivity	sensitivity:d996	d996	Manda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Mannan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Muduga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Muthuvan		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Naiki		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Naikri		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Paliya		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	PaluKurumba		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Parji		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Pengo		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Sholaga		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Tamil	Tamil	R-bearing-no-D	0	1	0	0	0	1	1	0	9	9	f_4eoiueht56l5q;f_5dmjo3t2flqic;f_duivlmnpal3po;f_jjnjkmi62hh62;f_lb7lescaowmau;f_ncyt63gvug6dk;f_qmtfwnauubeog;f_t5xbwwoinntvi;f_tjbcefe4az6zu	oli;olippu;ulampal;ulampu;ulappal;ōl;ōl āṭṭu;ōlam;ōlu
sensitivity	sensitivity:d996	d996	Telugu	Telugu	R-bearing-no-D	0	1	0	0	0	1	1	0	2	2	f_ol4wnqfwhsgxs;f_t52tii5hec3aw	ulivu;uliyu
sensitivity	sensitivity:d996	d996	Toda		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Tulu		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	Urali		missing	0	0	0	0	0	0	0	0	0	0		
sensitivity	sensitivity:d996	d996	markodi		missing	0	0	0	0	0	0	0	0	0	0		
