ID	Language_ID	Form	Gloss	Native	Phonemic	Original	Cognateset	Description	Tags	Source	Etymology	Redirect	Status	Research_Group	DEDR_ID	Accepted_Root_ID	Immediate_Parent_ID	Immediate_Kind	Borrowed_In_Path	Clade	Is_Dravidian	Candidate_Flags	Database_Language_ID	Research_Correction	Record_Origin	Linked_Database_IDs	Annotation_Entry_ID	Annotation_Family_ID	Individually_Cited_Evidence	Observed_Token_Outcome	Language_Review_Status
f_k3yxxzrn263hm	Gadaba	kūrap	id. (&lt; Te.). DED 1601			kūrap-	0:			dedr				d1923	d1923	d1923	d1923	reflex	0	C. Dravidian	1	long-vowel-apical-control	Gadaba		database	f_k3yxxzrn263hm	d1923	d1923	1	B	B
f_o4b4iwmz35zfk	Telugu	krukku	to stuff, cram, pack or stow too closely, push, thrust			k(r)ukku	0:			dedr				d1923	d1923	d1923	f_prhyxkjszzrs6	variant	0	S. Dravidian II	1		Telugu		database	f_o4b4iwmz35zfk	d1923	d1923	1	D	M
f_prhyxkjszzrs6	Telugu	kukku	to stuff, cram, pack or stow too closely, push, thrust			k(r)ukku	0:			dedr				d1923	d1923	d1923	d1923	reflex	0	S. Dravidian II	1	nonapical-control	Telugu		database	f_prhyxkjszzrs6	d1923	d1923	1	A	M
f_qxi2kbx3i5hws	PSTDr	*kūr_u-koḷ	to stuff, cram; to stow into an unsufficient space, cram, stuff, thrust			kūr_u-koḷ				merriam2026dravidiandb[record 2084, DEDR 1923]	Upstream reconstruction attribution: Merriam, 2025.			d1923	d1923	d1923	d1923	reflex	0	Old Dravidian	1	long-vowel-apical-control	PSTDr		database	f_qxi2kbx3i5hws	d1923	d1923	0	not-individually-adjudicated	not-reviewed
f_xupb3euygjc72	Telugu	krukkuḍu	stuffing, cramming			krukkuḍu	0:			dedr				d1923	d1923	d1923	d1923	reflex	0	S. Dravidian II	1		Telugu		database	f_xupb3euygjc72	d1923	d1923	1	D	M
f_ypzbbqx7ugmo6	Kannada	kuluku	to fill with force, cram into, stuff			kuluku	0:			dedr				d1923	d1923	d1923	d1923	reflex	0	S. Dravidian I	1	short-vowel-apical	Kannada		database	f_ypzbbqx7ugmo6	d1923	d1923	1	R	R
d1964	PDr	*kom-								dedr[entry 1964, DED(S) 1634];merriam2026dravidiandb[record 2127, DEDR 1964]			entry	d1964	d1964	d1964			0	Old Dravidian	1	nonapical-control	PDr		database	d1964	d1964	d1964	0	not-individually-adjudicated	not-reviewed
f_2egld6nusra4q	Tamil	ceṟumu	to hem, grunt, sob agitatedly			ceṟumu (ceṟumi-)	0:	(ceṟumi-)	verb Tamil-class-3 weak	dedr				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	short-vowel-apical	Tamil		database	f_2egld6nusra4q	d1964	d1964	1	R	R
f_4ihadicof353k	Kodagu	kemm- (kemmi-)	to cough			kemm- (kemmi-)	0:			dedr				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Kodagu		database	f_4ihadicof353k	d1964	d1964	1	O	O
f_6ctrp6a37mxk6	Telugu	krēṭu	to clear the throat by coughing			krēṭu	0:	K		dedr				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian II	1		Telugu		database	f_6ctrp6a37mxk6	d1964	d1964	1	A	A
f_akgh45e6ubofu	Parji	kom	to cough			kom-	0:			dedr				d1964	d1964	d1964	d1964	reflex	0	C. Dravidian	1	nonapical-control	Parji		database	f_akgh45e6ubofu	d1964	d1964	1	R	R
f_bqib5fotfxl54	Tamil	cerumal	clearing the throat			cerumal	0:			dedr				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	short-vowel-apical	Tamil		database	f_bqib5fotfxl54	d1964	d1964	1	R	R
f_cqpklmt4v24ey	Malayalam	cuma	cough			cuma	0:			dedr				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Malayalam		database	f_cqpklmt4v24ey	d1964	d1964	1	O	O
f_dkgndambctzyy	Tulu	hemmo	cough			hemmo	0:	B-K. also		dedr;B-K-Tulu				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Tulu		database	f_dkgndambctzyy	d1964	d1964	1	O	O
f_f2xdcttfi75te	Badaga	kemmu nīr	dry-berried wild tea			kemmu ni:r			noun uncertain	hockings-pilotraichoor1992[p. 202, col. 1]	(Ternstræmia japonica; Hooker 1872-97: 1, 280-81; Fyson 1915: 40-41; Lushington 1915: 48; Gamble 1922: 62; Fyson 1932: 52-53; Gamble & Fischer 1956-57:56-57); Hockings and Pilot-Raichoor cite DEDR 1964, 3690			d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Badaga		database	f_f2xdcttfi75te	d1964	d1964	0	not-individually-adjudicated	O
f_fkzot4kyuk4ny	Badaga	kemmalu	coughing, cough, asthma (Hockings 1980b: 102)			kemmalu			noun uncertain	hockings-pilotraichoor1992[p. 202, col. 1]	Hockings and Pilot-Raichoor cite DEDR 1964			d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Badaga		database	f_fkzot4kyuk4ny	d1964	d1964	1	O	O
f_g3ewtfdhrf44y	Tulu	temilɯ	sneezing (cough)			temilů	0:			dedr				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Tulu		database	f_g3ewtfdhrf44y	d1964	d1964	0	not-individually-adjudicated	O
f_gz7czs7egrgos	Tamil	cerumu	to hem, cough			cerumu (cerumi-)	0:	(cerumi-)	verb Tamil-class-3 weak	dedr				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	short-vowel-apical	Tamil		database	f_gz7czs7egrgos	d1964	d1964	1	R	R
f_h6e4n4fo3vone	Gadaba	kodumkur	a cough, coughing. DED(S) 1634			kodumkur	0:			dedr				d1964	d1964	d1964	d1964	reflex	0	C. Dravidian	1	nonapical-control	Gadaba		database	f_h6e4n4fo3vone	d1964	d1964	0	not-individually-adjudicated	R
f_hdm5zn5fpytxs	Badaga	kemmu	cough, illness, disease, malady, infirmity			kemmu			noun uncertain	hockings-pilotraichoor1992[p. 202, col. 1]	Hockings and Pilot-Raichoor cite DEDR 1964			d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Badaga		database	f_hdm5zn5fpytxs	d1964	d1964	1	O	O
f_iesgo2kyxaez2	Kannada	kemmu	to cough; coughing			kemmu	0:		noun	dedr				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Kannada		database	f_iesgo2kyxaez2	d1964	d1964	1	O	O
f_ktmvlrechj4pm	Tulu	semilɯ	sneezing (cough)			semilů	0:			dedr				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Tulu		database	f_ktmvlrechj4pm	d1964	d1964	1	O	O
f_os5l77qdjnhn2	PDr	*kom-	to cough; to clear the throat by coughing			kom-				merriam2026dravidiandb[record 2127, DEDR 1964]	Upstream reconstruction attribution: Merriam, 2025.			d1964	d1964	d1964	d1964	variant	0	Old Dravidian	1	nonapical-control	PDr		database	f_os5l77qdjnhn2	d1964	d1964	0	not-individually-adjudicated	not-reviewed
f_r7jznfxhuks5y	Malayalam	cumekka	to cough			cumekka	0:			dedr				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Malayalam		database	f_r7jznfxhuks5y	d1964	d1964	1	O	O
f_t5le4vxfaraog	Tulu	kemma	a cough, cold			kemma	0:			dedr				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Tulu		database	f_t5le4vxfaraog	d1964	d1964	1	O	O
f_y4lx5k5ftxba2	Tulu	temmo	cough			temmo	0:	B-K. also		dedr;B-K-Tulu				d1964	d1964	d1964	d1964	reflex	0	S. Dravidian I	1	nonapical-control	Tulu		database	f_y4lx5k5ftxba2	d1964	d1964	0	not-individually-adjudicated	O
f_ypqklrcrtm25w	Gadaba	kodm	to cough			kodm-	0:	P. S.2	dialect:Gadaba:pottangi:Pottangi	dedr				d1964	d1964	d1964	d1964	reflex	0	C. Dravidian	1	nonapical-control	Gadaba		database	f_ypqklrcrtm25w	d1964	d1964	1	R	R
d2008	PDr	*kēr-								dedr[entry 2008, DED(S) 1670];merriam2026dravidiandb[record 2177, DEDR 2008];starostin2006dravidian			entry	d2008	d2008	d2008			0	Old Dravidian	1	long-vowel-apical-control	PDr		database	d2008	d2008	d2008	0	not-individually-adjudicated	not-reviewed
f_337zvckuhwqlw	Brahui	xēr	behind			xēr	0:		adv	dedr				d2008	d2008	d2008	d2008	reflex	0	Brahui	1	long-vowel-apical-control	Brahui		database	f_337zvckuhwqlw	d2008	d2008	1	R	R
f_6kgd7rniissvq	Brahui	xēr kanning	"to show one's back, run away (<i><xref=""bdcg"">BDCG</xref=""bdcg""></i>, § 2.16). DED(S) 1670"			xēr kanning	0:			dedr				d2008	d2008	d2008	d2008	reflex	0	Brahui	1	long-vowel-apical-control	Brahui		database	f_6kgd7rniissvq	d2008	d2008	1	R	R
f_7x6k5qa45vu7q	Telugu	krē	as in			krē-	0:			dedr				d2008	d2008	d2008	d2008	reflex	0	S. Dravidian II	1		Telugu		database	f_7x6k5qa45vu7q	d2008	d2008	1	D	D
f_dyip6lxbwokyi	PDr	*kēr-	a side; side; the side, flank; behind (prep., adv.)			kēr-				merriam2026dravidiandb[record 2177, DEDR 2008];starostin2006dravidian	Upstream reconstruction attribution: Starostin, 2006–2013.			d2008	d2008	d2008	d2008	variant	0	Old Dravidian	1	long-vowel-apical-control	PDr		database	f_dyip6lxbwokyi	d2008	d2008	0	not-individually-adjudicated	not-reviewed
f_g774pusmj65m2	Parji	keri	side			keri	0:			dedr				d2008	d2008	d2008	d2008	reflex	0	C. Dravidian	1	short-vowel-apical	Parji		database	f_g774pusmj65m2	d2008	d2008	1	R	R
f_i5brzygen6paw	Kui	kēri	the side, flank			kēri	0:			dedr				d2008	d2008	d2008	d2008	reflex	0	S. Dravidian II	1	long-vowel-apical-control	Kui		database	f_i5brzygen6paw	d2008	d2008	1	R	R
f_ji3edpjk5e43g	Telugu	krēgannu	outer corner of the eye			krēgannu	0:			dedr				d2008	d2008	d2008	d2008	reflex	0	S. Dravidian II	1		Telugu		database	f_ji3edpjk5e43g	d2008	d2008	1	D	D
f_u5urt7a2sgsws	Telugu	krēva	a side			krēva	0:			dedr				d2008	d2008	d2008	d2008	reflex	0	S. Dravidian II	1		Telugu		database	f_u5urt7a2sgsws	d2008	d2008	1	D	D
d2010	PDr	kēru							not-reconstructed	dedr[entry 2010, DED(S) 1672];dedr			entry	d2010	d2010	d2010			0	Old Dravidian	1	long-vowel-apical-control	PDr		database	d2010	d2010	d2010	0	not-individually-adjudicated	not-reviewed
f_el3et6iiwskry	Telugu	kēraḍamu	ridicule, derision			kēraḍamu	0:			dedr				d2010	d2010	d2010	d2010	reflex	0	S. Dravidian II	1	long-vowel-apical-control	Telugu		database	f_el3et6iiwskry	d2010	d2010	1	R	M
f_f7ksulm42tj4m	Telugu	kēru	to deride, ridicule			kēru	0:			dedr				d2010	d2010	d2010	d2010	reflex	0	S. Dravidian II	1	long-vowel-apical-control	Telugu		database	f_f7ksulm42tj4m	d2010	d2010	1	R	M
f_fnpfjvlulqomy	Kuwi	greh- (grest-)	to mock			greh- (grest-)	0:	Ṭ.		dedr;Ṭ-Kuwi				d2010	d2010	d2010	d2010	reflex	0	S. Dravidian II	1		Kuwi		database	f_fnpfjvlulqomy	d2010	d2010	1	D	D
f_mrqkzomywjbrk	Kuwi	grespali	to imitate			grespali	0:	F.		dedr;F-Kuwi				d2010	d2010	d2010	d2010	reflex	0	S. Dravidian II	1		Kuwi		database	f_mrqkzomywjbrk	d2010	d2010	1	D	D
f_nvyuscthdttqo	PSD2	*kēr-	to deride, ridicule; to mock, to imitate			kēr-				merriam2026dravidiandb[record 2179, DEDR 2010]	Upstream reconstruction attribution: Merriam, 2025.			d2010	d2010	d2010	d2010	reflex	0	S. Dravidian II	1	long-vowel-apical-control	PSD2		database	f_nvyuscthdttqo	d2010	d2010	0	not-individually-adjudicated	not-reviewed
f_ptwfxjvf3zdlm	Telugu	krēḍincu	to slight			krēḍincu	0:			dedr				d2010	d2010	d2010	d2010	reflex	0	S. Dravidian II	1		Telugu		database	f_ptwfxjvf3zdlm	d2010	d2010	1	D	M
f_sler5dshllljq	Telugu	krēṇincu	to jeer, ridicule			krēṇincu	0:			dedr				d2010	d2010	d2010	d2010	reflex	0	S. Dravidian II	1		Telugu		database	f_sler5dshllljq	d2010	d2010	1	D	M
f_ta7nw7gpln7p2	Kui	grēspa (grēst-)	to mock, mimic, ridicule, deride; mockery, derision, ridicule			grēspa (grēst-)	0:		noun	dedr				d2010	d2010	d2010	d2010	reflex	0	S. Dravidian II	1		Kui		database	f_ta7nw7gpln7p2	d2010	d2010	1	D	D
f_w2jc4n5nia22s	Gondi	kīrī	derision (<i>Voc.</i> 708)			kīrī	0:		W	dedr				d2010	d2010	d2010	d2010	reflex	0	S. Dravidian II	1	long-vowel-apical-control	Gondi		database	f_w2jc4n5nia22s	d2010	d2010	1	R	R
d2090	PDr	kottaḷam							not-reconstructed	dedr[entry 2090, DED 1739];dedr			entry	d2090	d2090	d2090			0	Old Dravidian	1	nonapical-control	PDr		database	d2090	d2090	d2090	0	not-individually-adjudicated	not-reviewed
f_33pivepl2224o	Tulu	kottala	id.; trough, stone pavement			kottala	0:			dedr				d2090	d2090	d2090	d2090	reflex	0	S. Dravidian I	1	nonapical-control	Tulu		database	f_33pivepl2224o	d2090	d2090	1	R	R
f_5k6uldl3xnr46	Kannada	kottaḷa	bulwark, bastion			kottaḷa	0:			dedr				d2090	d2090	d2090	d2090	reflex	0	S. Dravidian I	1	nonapical-control	Kannada		database	f_5k6uldl3xnr46	d2090	d2090	1	R	R
f_72skzztwpgpds	Telugu	kottaḍamu	bastion. DED 1739			k(r)ottaḍamu	0:			dedr				d2090	d2090	d2090	d2090	reflex	0	S. Dravidian II	1	nonapical-control	Telugu		database	f_72skzztwpgpds	d2090	d2090	1	R	A
f_asjsnnevofi6w	Tamil	kottaḷam	bastion			kottaḷam	0:			dedr				d2090	d2090	d2090	d2090	reflex	0	S. Dravidian I	1	nonapical-control	Tamil		database	f_asjsnnevofi6w	d2090	d2090	1	R	R
f_bm33earaeigic	Malayalam	kottaḷam	bulwark, bastion; trough, stone pavement			kottaḷam	0:			dedr				d2090	d2090	d2090	d2090	reflex	0	S. Dravidian I	1	nonapical-control	Malayalam		database	f_bm33earaeigic	d2090	d2090	1	R	R
f_e2vhh2ez3rdzw	Malayalam	kontaḷam	bulwark, bastion; trough, stone pavement			kontaḷam	0:			dedr				d2090	d2090	d2090	d2090	reflex	0	S. Dravidian I	1	short-vowel-apical;postapical-cluster	Malayalam		database	f_e2vhh2ez3rdzw	d2090	d2090	1	R	R
f_gatgdj65rwwzy	PSTDr	*kotaḷ-	bastion, bulwark; bastion			kotaḷ-				merriam2026dravidiandb[record 2267, DEDR 2090]	Upstream reconstruction attribution: Merriam, 2025.			d2090	d2090	d2090	d2090	reflex	0	Old Dravidian	1	nonapical-control	PSTDr		database	f_gatgdj65rwwzy	d2090	d2090	0	not-individually-adjudicated	not-reviewed
f_jwchx3u6yh2sy	Kannada	kottala	bulwark, bastion			kottala	0:			dedr				d2090	d2090	d2090	d2090	reflex	0	S. Dravidian I	1	nonapical-control	Kannada		database	f_jwchx3u6yh2sy	d2090	d2090	1	R	R
f_k5h3qhwsbaixw	Telugu	krottaḍamu	bastion. DED 1739			k(r)ottaḍamu	0:			dedr				d2090	d2090	d2090	f_72skzztwpgpds	variant	0	S. Dravidian II	1		Telugu		database	f_k5h3qhwsbaixw	d2090	d2090	1	A	A
f_p4k6sa2oaxqau	Tulu	kottaḷa	id.; trough, stone pavement			kottaḷa	0:			dedr				d2090	d2090	d2090	d2090	reflex	0	S. Dravidian I	1	nonapical-control	Tulu		database	f_p4k6sa2oaxqau	d2090	d2090	1	R	R
f_z2y7qgou2ra5i	Telugu	krottaḷamu	bastion. DED 1739			krottaḷamu	0:			dedr				d2090	d2090	d2090	d2090	reflex	0	S. Dravidian II	1		Telugu		database	f_z2y7qgou2ra5i	d2090	d2090	1	A	A
d2176	PDr	*kō-								dedr[entry 2176, DED(S, N) 1809];merriam2026dravidiandb[record 2363, DEDR 2176];starostin2006dravidian			entry	d2176	d2176	d2176			0	Old Dravidian	1		PDr		database	d2176	d2176	d2176	0	not-individually-adjudicated	not-reviewed
f_2ebvw26fttb3c	Tamil	kōrvai	stinging, filing, arranging, string of ornamental beads			kōrvai	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1	long-vowel-apical-control	Tamil		database	f_2ebvw26fttb3c	d2176	d2176	1	R	R
f_2ukyhnfc5cgfo	Tamil	kōppu	stringing, threading, inserting, arrangement, order, decoration			kōppu	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Tamil		database	f_2ukyhnfc5cgfo	d2176	d2176	1	R	R
f_33gftv7ng3fje	Malayalam	kōva	what is strung together			kōva	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Malayalam		database	f_33gftv7ng3fje	d2176	d2176	1	R	R
f_4wiwzx2i6shq2	Malayalam	kōrmpal	string of pearls, bunch of things			kōrmpal	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1	long-vowel-apical-control	Malayalam		database	f_4wiwzx2i6shq2	d2176	d2176	0	not-individually-adjudicated	R
f_5pbshd64sici4	Telugu	krōva	a string, as of pearls, etc			k(r)ōva	0:			dedr				d2176	d2176	d2176	f_nulwxwifrlin4	variant	0	S. Dravidian II	1		Telugu		database	f_5pbshd64sici4	d2176	d2176	1	A	A
f_6ze3b6iwtlnos	Badaga	hūkōsu	to decorate with flowers			hu:ko:su			verb tr uncertain	hockings-pilotraichoor1992[p. 601, col. 1]	(cf. hu: bi:, hu: hepṇe; < hu:+ko:su, ‘flower+attach); Hockings and Pilot-Raichoor cite DEDR 4345, 2176			d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Badaga		database	f_6ze3b6iwtlnos	d2176	d2176	0	not-individually-adjudicated	not-reviewed
f_anjnjs3kzj4zy	PDr	*kō-	to string, thread; a string, as of pearls, etc.; to string; to string (as beads)			kō-				merriam2026dravidiandb[record 2363, DEDR 2176];starostin2006dravidian	Upstream reconstruction attribution: Starostin, 2006–2013.			d2176	d2176	d2176	d2176	variant	0	Old Dravidian	1		PDr		database	f_anjnjs3kzj4zy	d2176	d2176	0	not-individually-adjudicated	not-reviewed
f_cwl427irhwtek	Kannada	kō (kōd-, kōt-)	to string (pearls, beads, etc.) upon a thread, thread; be threaded, be entered			kō (kōd-, kōt-)	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Kannada		database	f_cwl427irhwtek	d2176	d2176	1	R	R
f_emuliz5nrwxm2	Gondi	kāc	(Ch. Tr. W. SR.) to thread needle, (Mu. Ma.) to string (garland, beads)			kāc-	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian II	1		Gondi		database	f_emuliz5nrwxm2	d2176	d2176	1	R	R
f_feu4zwwrtcwvm	Tamil	kōvai	stinging, filing, arranging, string of ornamental beads			kōvai	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Tamil		database	f_feu4zwwrtcwvm	d2176	d2176	1	R	R
f_gjdw2s3yjku6s	Tamil	kōr	to string (as beads, flowers), insert, thread (as a needle), arrange, reduce to order			kōr (-pp-, -tt-)	0:	(-pp-, -tt-)	verb Tamil-class-6 strong	dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1	long-vowel-apical-control	Tamil		database	f_gjdw2s3yjku6s	d2176	d2176	1	R	R
f_i4liqjz4ig7tu	Kolami	ko·nz- (ko·nst-)	to string, thread			ko·nz- (ko·nst-)	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	C. Dravidian	1		Kolami		database	f_i4liqjz4ig7tu	d2176	d2176	1	R	R
f_jhhm4fnwudlbu	Tulu	gōpuni	to hold fast, join			gōpuni	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Tulu		database	f_jhhm4fnwudlbu	d2176	d2176	1	R	R
f_jijqbzplentbo	Malayalam	kōkka	to string together (as a garland, pearls, beads), thread a needle			kōkka	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Malayalam		database	f_jijqbzplentbo	d2176	d2176	1	R	R
f_jm3x72muwdhtw	Tamil	kōtai	garland			kōtai	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Tamil		database	f_jm3x72muwdhtw	d2176	d2176	0	not-individually-adjudicated	R
f_lt4jyzsovo3kq	Tamil	kō	to string (as beads, flowers), insert, thread (as a needle), arrange, reduce to order			kō (-pp-, -tt-)	0:	(-pp-, -tt-)	verb Tamil-class-6 strong	dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Tamil		database	f_lt4jyzsovo3kq	d2176	d2176	1	R	R
f_lxp3wgh4az5xw	Badaga	kōsu	to thread, go through, pass through, attach, suspend, hang up, hook, twine			ko:su			verb tr uncertain	hockings-pilotraichoor1992[p. 229, col. 1]	(cf. ne:gilu ko:su); Hockings and Pilot-Raichoor cite DEDR 2176			d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Badaga		database	f_lxp3wgh4az5xw	d2176	d2176	0	not-individually-adjudicated	not-reviewed
f_nhz3gmu2jsxbi	Malto	kunye (kunc-)	to string (as beads). DED(S, N) 1809			kunye (kunc-)	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	N. Dravidian	1	short-vowel-apical;postapical-cluster	Malto		database	f_nhz3gmu2jsxbi	d2176	d2176	1	R	R
f_nulwxwifrlin4	Telugu	kōva	a string, as of pearls, etc			k(r)ōva	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian II	1		Telugu		database	f_nulwxwifrlin4	d2176	d2176	1	A	A
f_pfcetti4eqpia	Kota	ko·v- (ko·t-)	to string, thread			ko·v- (ko·t-)	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Kota		database	f_pfcetti4eqpia	d2176	d2176	1	R	R
f_r63uegkvjkc76	Gondi	kās	to string beads (<i>Voc.</i> 622)			kās-	0:	Ko.	dialect:Gondi:koya:Koya	dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian II	1		Gondi		database	f_r63uegkvjkc76	d2176	d2176	1	R	R
f_rauiumnsv7ys2	Kolami	gōnzeng	to thread			gōnzeng	0:	Pat., p. 171		dedr;Pat-Kolami				d2176	d2176	d2176	d2176	reflex	0	C. Dravidian	1	long-vowel-apical-control	Kolami		database	f_rauiumnsv7ys2	d2176	d2176	0	not-individually-adjudicated	R
f_rfit2edatbaro	Malayalam	kōccil	what appears like a string, pod, legume			kōccil	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Malayalam		database	f_rfit2edatbaro	d2176	d2176	0	not-individually-adjudicated	R
f_tzwwhelzp6hmo	Kodagu	koya- (koyap-, koyat-)	to string			koya- (koyap-, koyat-)	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1	nonapical-control	Kodagu		database	f_tzwwhelzp6hmo	d2176	d2176	1	R	R
f_v2gfqzubuq2fq	Parji	kōp- (kōt-)	to string			kōp- (kōt-)	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	C. Dravidian	1		Parji		database	f_v2gfqzubuq2fq	d2176	d2176	1	R	R
f_vt64rhdkstiey	Malayalam	kōrva	what is strung together			kōrva	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1	long-vowel-apical-control	Malayalam		database	f_vt64rhdkstiey	d2176	d2176	1	R	R
f_whuinvsumctdk	Tulu	kōpɛ	a string of fruits, fish, etc			kōpè	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Tulu		database	f_whuinvsumctdk	d2176	d2176	1	R	R
f_wlticrb75kebo	Malayalam	kōrkka	to string together (as a garland, pearls, beads), thread a needle			kōrkka	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1	long-vowel-apical-control	Malayalam		database	f_wlticrb75kebo	d2176	d2176	1	R	R
f_x3n5aqfazvq62	Malayalam	kōppu	order, arrangement			kōppu	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Malayalam		database	f_x3n5aqfazvq62	d2176	d2176	0	not-individually-adjudicated	R
f_x5qqdxkesmuwu	Tulu	gōmpɛ	a string of fruits, fish, etc			gōmpè	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Tulu		database	f_x5qqdxkesmuwu	d2176	d2176	0	not-individually-adjudicated	R
f_x6mgvt24e2mac	Kota	ko·d	long strip of dried meat			ko·d	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Kota		database	f_x6mgvt24e2mac	d2176	d2176	0	not-individually-adjudicated	R
f_xlitiq4ownms2	Malayalam	kōmpu	string of pearls, bunch of things			kōmpu	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Malayalam		database	f_xlitiq4ownms2	d2176	d2176	0	not-individually-adjudicated	R
f_xp5wf6mz74szs	Naikri	kōnj- (j = dz)	to string, thread			kōnj- (j = dz)	0:			dedr				d2176	d2176	d2176	d2176	reflex	0	C. Dravidian	1	long-vowel-apical-control	Naikri		database	f_xp5wf6mz74szs	d2176	d2176	1	R	R
f_zwozcwewq7kyq	Tulu	gōpu	a thin girdle			gōpu	0:		noun	dedr;burrow-emeneau1972den1[p. 406, entry 1809]	DEN I (1972) records this reflex under old main 1809; resolved to current DEDR d2176.			d2176	d2176	d2176	d2176	reflex	0	S. Dravidian I	1		Tulu		database	f_zwozcwewq7kyq	d2176	d2176	0	not-individually-adjudicated	R
d2233	PDr	kōruka							not-reconstructed	dedr[entry 2233, DED 1849];dedr			entry	d2233	d2233	d2233			0	Old Dravidian	1	long-vowel-apical-control	PDr		database	d2233	d2233	d2233	0	not-individually-adjudicated	not-reviewed
f_5pxoa6tvp3cgy	Malayalam	kōruka	to eat greedily			kōruka	0:			dedr				d2233	d2233	d2233	d2233	reflex	0	S. Dravidian I	1	long-vowel-apical-control	Malayalam		database	f_5pxoa6tvp3cgy	d2233	d2233	1	R	R
f_akpurah7nicvu	Kuwi	gronj- (-it-)	to drink, guzzle. DED 1849			gronj- (-it-)	0:	Isr.		dedr;Isr-Kuwi				d2233	d2233	d2233	d2233	reflex	0	S. Dravidian II	1		Kuwi		database	f_akpurah7nicvu	d2233	d2233	1	A	A
