Group_ID	Display_Form	Display_Gloss	Head_Strategy	N_Records	N_Attested	N_Telugu_Records	Languages	Reconstructions	Reconstruction_IDs	Reconstructed_Input_Flags	Comparative_Input_Flags	Telugu_Forms	Status
f_w34sqwxarc3p6	ḍīvā	n. light (ḍīva)		1	1	0	Brahui						unlinked
f_w34stcwbedt6u	ōdabāri	last year		1	1	0	Kannada						unlinked
f_w35n2wawyezuk	kūːː	shout by womantoattractattention of someoneatadistance		1	1	0	Toda						unlinked
f_w3acvtdt3jgcq	nanañña	wet		1	1	0	MalaPulaya				short-vowel-apical		unlinked
f_w3awqwb3e5bka	nere	snake		1	1	0	Kurux				short-vowel-apical		unlinked
f_w3b6orrnfvffg	kanamuḷḷatɨ	heavy		1	1	0	Mannan				short-vowel-apical		unlinked
f_w3bbybirwizs4	vaḍia	wind		1	1	0	Gondi				short-vowel-apical		unlinked
f_w3c7bcne2fgvq	sai̯yuŋg	five		1	1	0	Gondi						unlinked
f_w3clq2uzbrq7c	talupu	door		1	1	0	Gadaba				short-vowel-apical		unlinked
f_w3dlhrw2sv3ak	muyɨ	nose		1	1	0	Kannada				nonapical-control		unlinked
f_w3e4a44fiag26	uccɨ	noon		1	1	0	Urali				nonapical-control		unlinked
f_w3e6vg6eedijs	jāma	time (cf. Skt. yāma		1	1	0	Badaga						unlinked
f_w3ecqx37jkzgo	ani	dew		1	1	0	Kannada				short-vowel-apical		unlinked
f_w3hit6rhy7yzy	ātum	haste		1	1	0	Toda						unlinked
f_w3ijlyd7maof6	jona	millet		1	1	0	Gondi				short-vowel-apical		unlinked
f_w3imons4u7mvi	pūvɨ	flower		1	1	0	MalaMalasar						unlinked
f_w3jxncoecprl4	pʰorol	name		1	1	0	Gondi						unlinked
f_w3lrasilqa656	lʌklʌk	different		1	1	0	Gondi						unlinked
f_w3m7dhl37je6c	vola	wet		1	1	0	Gondi				short-vowel-apical		unlinked
f_w3naauqhhanh6	bʌdli	sky		1	1	0	Gondi						unlinked
f_w3nyvp7prnxdw	melɨ	body		1	1	0	Malasar				short-vowel-apical		unlinked
f_w3oc2ynvulkwu	maḍu	make		1	1	0	Kannada				short-vowel-apical		unlinked
f_w3p2pqogcprkw	poia	smoke		1	1	0	Gondi						unlinked
f_w3phju566ize6	kapara	cloth		1	1	0	Gondi				nonapical-control		unlinked
f_w3t7cdodqburq	buśuri	mosquito		1	1	0	Kurux				nonapical-control		unlinked
f_w3ur2n5qsxnrm	eḍa	left		1	1	0	MalaPulaya				short-vowel-apical		unlinked
f_w3x7u5jhdrizq	perambu	cane		1	1	0	Kannada				short-vowel-apical		unlinked
f_w3yfwf7rhnxfq	mefal	n. night show		1	1	0	Brahui						unlinked
f_w3yh4sucah5ga	maḍa	tree		1	1	0	Gondi				short-vowel-apical		unlinked
f_w3ylsdernl5va	dʰuli	dust		1	1	0	Kurux						unlinked
f_w3ztfhspuglhs	ocmūl	new custom, from folk etymology of māmūl; mā probably seen as mahā, and oc is substituting meaning new or other.		1	1	0	Kota				nonapical-control		unlinked
f_w42dksqjfv7pm	kvɨ̄ḷ-foṭ-k	to the edge (idiomatic: to be like a servant), moč kwïːḷ-foṭ-k ïθsi ‘He is sitting on the edge of the cot’, en-k kwïːḷ-foṭ-k ïθsi ‘He is sitting on the edge (meaning that he is behaving as my servant).’		1	1	0	Toda						unlinked
f_w432uj6ipokza	mankal	man		1	1	0	Gondi				postapical-cluster;short-vowel-apical		unlinked
f_w43jt6lr4q75o	netʌ(dia)	today		1	1	0	Gondi				nonapical-control		unlinked
f_w443nh2e2ls3a	koḍāli	axe		1	1	0	Malasar				short-vowel-apical		unlinked
f_w44l2q7lu5lzi	tārīk	n. date		1	1	0	Brahui				long-vowel-apical-control		unlinked
f_w44woywp5wkrq	maraḍubiḍu	forget		1	1	0	Kannada				short-vowel-apical		unlinked
f_w45af3glj72oi	nēnu	I		1	1	1	Telugu					nēnu	unlinked
f_w45z4xjxepn7m	suḍ	look, he saw		1	1	0	Gadaba				short-vowel-apical		unlinked
f_w4ap6wzicyqsy	ēlaṛ	younger sister		1	1	0	Gondi				long-vowel-apical-control		unlinked
f_w4baebpxdbb5u	roḍḍo	left		1	1	0	Gondi				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w4bb4dzovrua2	kīc-	S ofkiːc-		1	1	0	Toda						unlinked
f_w4bkorxtgwtc4	tanyā	a. alone		1	1	0	Brahui				postapical-cluster;short-vowel-apical		unlinked
f_w4bkv2ijlhmgi	tottaku	to make a semblance, some sort of arrangement, please		1	1	0	Badaga				nonapical-control		unlinked
f_w4ccjbf76wf7o	kōṟn ɨr	buffalo with a very young calf		1	1	0	Toda				long-vowel-apical-control		unlinked
f_w4etcqizvfmrk	antae ke	conj. because		1	1	0	Brahui				postapical-cluster;short-vowel-apical		unlinked
f_w4fm4otwtkuum	kvɨ̄ṛ	(3) horn, kwïːṛ naṛt- (naṛty-) ‘to blow horn’ (=kwïːṛ ürp-)		1	1	0	Toda						unlinked
f_w4g74ikvzxplq	mädyan	Noon		1	1	0	markodi						unlinked
f_w4hoji77euqew	mabʰu	sky; cloud; sky; cloud; sky; cloud; sky		1	1	0	Gondi				nonapical-control		unlinked
f_w4hv7trmefu64	iṭ	powder, flour, food made from ragi flour, ragi ball		1	1	0	Toda				short-vowel-apical		unlinked
f_w4iefh4zelf5e	(cent)	unit of land measurement, a hundredth of an acre		1	1	0	Badaga						unlinked
f_w4iisy6iscjy4	tadimi	fire		1	1	0	Gondi				nonapical-control		unlinked
f_w4ik5up2z4rts	koḷd-	S of koḷ- ‘to steal’		1	1	0	Toda				postapical-cluster;short-vowel-apical		unlinked
f_w4itali5kf3ku	hūpe	hoopoe, hoodhood, Indian hoopoe, Ceylon hoopoe, upupidæ		1	1	0	Badaga						unlinked
f_w4lz5vwyrylt6	ōfk hinār	They went		1	1	0	Brahui						unlinked
f_w4m3sjfwdjuzg	vaśapaśam	banana		1	1	0	Mannan				nonapical-control		unlinked
f_w4mcloizyoymq	sūd	conspiracy		1	1	0	Toda						unlinked
f_w4n3ip62aruak	ūśi	needle		1	1	0	MalaPulaya						unlinked
f_w4o4ywoac72yg	cʰutti	hair		1	1	0	Kurux						unlinked
f_w4pkvthhecrwq	yɛr	water		1	1	0	Gondi						unlinked
f_w4pxx7xyjnq3g	kɔvke	horns		1	1	0	Gondi						unlinked
f_w4qiqgczupp4u	avu̯	those		1	1	0	Gondi				nonapical-control		unlinked
f_w4qwa2d7bfv4i	guṇḍukai	heart		1	1	0	Irula				postapical-cluster;short-vowel-apical		unlinked
f_w4rtbsscc6pqa	ora	bird		1	1	0	Kurux				short-vowel-apical		unlinked
f_w4sd4qvptjdqo	sambref-ing	vt. to prepare		1	1	0	Brahui				nonapical-control		unlinked
f_w4teo7qvxiixg	bale	net		1	1	0	AluKurumba				short-vowel-apical		unlinked
f_w4u2smb4pde5e	udy-	S ofud-		1	1	0	Toda				nonapical-control		unlinked
f_w4u3lhsbambya	baḍaŋ	what		1	1	0	Gondi				short-vowel-apical		unlinked
f_w4un7pu23zymw	mericegida	lightning		1	1	0	Gadaba				short-vowel-apical		unlinked
f_w4vnladjkfkd6	beliya	big		1	1	0	Kadar				short-vowel-apical		unlinked
f_w4vttgdstqnrs	vata nakai	eggplant		1	1	0	Irula				nonapical-control		unlinked
f_w4w2b4fmwsvgu	berozgārī	n. joblessness		1	1	0	Brahui				short-vowel-apical		unlinked
f_w4wkw7txyjxje	katti	knife		1	1	0	Irula				nonapical-control		unlinked
f_w4x3idr2tex3m	pɛttɛŋ	ant		1	1	0	Gondi						unlinked
f_w4xz2in4jugtc	vāyi	Mouth		1	1	0	Tamil						unlinked
f_w4ytdgdr76mlg	neñjɨ	heart		1	1	0	Irula						unlinked
f_w4yzdfi2fmle2	kuḍ	(2) battle, fight		1	1	0	Toda				short-vowel-apical		unlinked
f_w525t4oncmag4	yebbavu	python		1	1	0	Kannada				nonapical-control		unlinked
f_w52l53y5xeuoe	tyafaʔ	grandfather		1	1	0	Toda						unlinked
f_w52w5hri4vgrg	sʌmbər(asit)	girl		1	1	0	Gondi						unlinked
f_w54vxai5eyb66	nā	Thy		1	1	0	Brahui						unlinked
f_w54zflpl4dgoe	kerk	scab, crust at the bottom; dried snot		1	1	0	Toda				postapical-cluster;short-vowel-apical		unlinked
f_w55gpam76fz4s	abba bahak	To a Father		1	1	0	Malto				nonapical-control		unlinked
f_w55grhz5y5ffg	darəm	thread		1	1	0	Gondi				short-vowel-apical		unlinked
f_w56i4vdo472zy	piḷḷa	daughter		1	1	0	Muthuvan				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w57my6nkckbhs	hapa	eggplant		1	1	0	Gondi				nonapical-control		unlinked
f_w57o34a66hz44	mega	above		1	1	0	Irula				nonapical-control		unlinked
f_w5ae2tma2pi7w	ṭik tin-ing	vi. to rise		1	1	0	Brahui				nonapical-control		unlinked
f_w5aenrupookty	iṭi	1. spear, lance, sword, scabbard; 2. shoot DBIA 41		2	2	0	Badaga				short-vowel-apical		unlinked
f_w5bjc2erq53tc	peṭ	(1) cane		1	1	0	Toda				short-vowel-apical		unlinked
f_w5btidvtlshc4	mari	son		1	1	0	Gondi				short-vowel-apical		unlinked
f_w5bvvf6d4xwbg	ṭak	walk, he walked		1	1	0	Gadaba				nonapical-control		unlinked
f_w5cdfcosdd4hs	tsērɨ	mud		1	1	0	Muduga						unlinked
f_w5ciqhr7pvvhu	gogud	ghostlike costume worn on kunāṭ nāḷ in Ticgāṛ to get rid of drṣṭi I: 154		2	2	0	Kota				nonapical-control		unlinked
f_w5cqjdjh6jcoe	nage	ornament DBIA 221		1	1	0	Badaga				nonapical-control		unlinked
f_w5csexgxgppsc	ūnɨs̱	kwas̱m(sacred name) of Peːs̱kor mund of Omgaːs̱ clan; lit. ‘uːf dairy, place of uːf’		1	1	0	Toda				long-vowel-apical-control		unlinked
f_w5dg64lo6svsm	mute	wife		1	1	0	Gondi				nonapical-control		unlinked
f_w5dgjiakskzl6	muḍe	cow		1	1	0	Gadaba				short-vowel-apical		unlinked
f_w5dhrpdqney3y	səmətsərəm	year		1	1	0	Gadaba						unlinked
f_w5ehdyvfidlj2	sekke	bark		1	1	0	Kannada				nonapical-control		unlinked
f_w5eocf6tmwd5a	mɨnu	fish		1	1	0	Kannada						unlinked
f_w5ey4fghukmh2	ennā	what?		1	1	0	Irula				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w5g4im2kfxkty	todi	mouth		1	1	0	Gondi				nonapical-control		unlinked
f_w5gbrhqg47jyg	padana	old		1	1	0	Gondi				nonapical-control		unlinked
f_w5h2kt5bbpkf4	ganḍu kudure	Horse (male)		1	1	0	Badaga				postapical-cluster;short-vowel-apical		unlinked
f_w5h6paqtsazns	alva	almond, bitter almond, common almond, hog tragacanth tree, Persian almond, sweet almond		2	2	0	Badaga				postapical-cluster;short-vowel-apical		unlinked
f_w5hcl2jrgu5kk	veici	hot (water)		1	1	0	Gadaba						unlinked
f_w5i5o25vzcocg	bʌkʌlo	heavy		1	1	0	Gondi						unlinked
f_w5lipqqjmzyu2	kaṇ	section of koḷ shorter than a dāk (also words as in kaṇ et-) 1996:6b		1	1	0	Kota				short-vowel-apical		unlinked
f_w5lrkqwlqzkg4	sanga	1. union, companionship, friendship; 2. association, company, organization, fellowship; 3. drama club, amateur dramatic society; 1. Sankara, the god iva; 2. male name		1	1	0	Badaga				postapical-cluster;short-vowel-apical		unlinked
f_w5m3eyz7cvzdg	səllə	mosquito		1	1	0	Kannada						unlinked
f_w5nbdupnvpnyc	paravana	paragonlike, heavenly (cf. Skt. parama		2	2	0	Badaga				short-vowel-apical		unlinked
f_w5nlbivtz5n4w	ēṇ	two		1	1	0	Toda				long-vowel-apical-control		unlinked
f_w5nnef2fjyrwa	šīṛ	n. grinning		1	1	0	Brahui				long-vowel-apical-control		unlinked
f_w5nsq67mxn7oq	caṭṭī	n. punishment; fine		1	1	0	Brahui				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w5p6ymgochmw4	tēst-	obl. of teːsm ‘country’		1	1	0	Toda						unlinked
f_w5phrnmog7iek	boka	chest		1	1	0	Konda				nonapical-control		unlinked
f_w5plbnxao3exs	vasṭu	new (object)		1	1	0	Irula				nonapical-control		unlinked
f_w5pmp3peopyno	maka	daughter		1	1	0	Paliya				nonapical-control		unlinked
f_w5qftg2yjzb2s	cikla	mud		1	1	0	Gondi				nonapical-control		unlinked
f_w5s24wictz63s	gaḍḍe	field, wet		1	1	0	AluKurumba				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w5sffdzojo5fc	osxty	washerwoman		1	1	0	Toda				nonapical-control		unlinked
f_w5u7e2q34fony	ijas	stand		1	1	0	Kurux				nonapical-control		unlinked
f_w5ujk3idybe2o	pac	five		1	1	0	Kurux				nonapical-control		unlinked
f_w5uzacavr4gsc	rafky	blouse		1	1	0	Toda						unlinked
f_w5v24nuloehbg	kiḍa	lie down, he lay down		1	1	0	Mannan				short-vowel-apical		unlinked
f_w5vkfwmufd2gs	asūl	n. rule		1	1	0	Brahui				nonapical-control		unlinked
f_w5vmyodlo2oys	saṛ-ing	vi. to rot		1	1	0	Brahui				short-vowel-apical		unlinked
f_w5vykyk6hg7o2	talə	head		1	1	0	Gondi				short-vowel-apical		unlinked
f_w5xg26lehnquy	uṛihara	fly		1	1	0	Kurux				short-vowel-apical		unlinked
f_w5ye23l7ywkcc	ēyɨ	seven		1	1	0	Muthuvan						unlinked
f_w5zut3abltabs	nana	I		1	1	0	Gondi				short-vowel-apical		unlinked
f_w624g7ayslw2w	kollatə	don’t kill, he killed		1	1	0	Mannan				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w62k2dswjx75w	dakk	n. blow		1	1	0	Brahui				nonapical-control		unlinked
f_w63gzqvb55vky	ūθ-	S ofuːr- ‘to disappear’ 2		1	1	0	Toda						unlinked
f_w64axwcur2qry	kyabejpuv	cauliflower		1	1	0	Gadaba						unlinked
f_w65b6ow6t6aqk	(vile)lam	long		1	1	0	Gondi						unlinked
f_w65g23cp3ahtw	nōn-nōɫ peṟ̣	moonofthe4thnight after new moon		1	1	0	Toda				long-vowel-apical-control		unlinked
f_w65zmwdoht4nk				11	10	2	Kannada;Kota;Telugu;Toda;Tulu				nonapical-control	ajja | anja	entry
f_w66emotnp5np2	pody-pōl mīn	name of a constellation		1	1	0	Toda				nonapical-control		unlinked
f_w67dvf2fzirt2	allā	n. God		1	1	0	Brahui				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w6a6gdycyxixm	oḍɨ	roof		1	1	0	Irula				short-vowel-apical		unlinked
f_w6bavvqvduxbc	kai̯sər	broom		1	1	0	Gondi						unlinked
f_w6d7njxbp6ml6	nakkɨ	tongue		1	1	0	Muthuvan				nonapical-control		unlinked
f_w6denef5o4ke6	agə	he		1	1	0	Kudiya				nonapical-control		unlinked
f_w6dqvjzt7dtp4	daramanji	night		1	1	0	Gadaba				short-vowel-apical		unlinked
f_w6e6fdo3bjy5e	paśu	cow		1	1	0	Muthuvan				nonapical-control		unlinked
f_w6fgz4sctfpuu	ceḷi	mud		1	1	0	Mannan				short-vowel-apical		unlinked
f_w6fjeqofafbui	bann-ing	vi. to come		1	1	0	Brahui				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w6ggy6kgyftq6	kɨṯfy	that is protruding		1	1	0	Toda						unlinked
f_w6gma6yndfycc	oḍḍe	wet		1	1	0	Irula				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w6gsuytx7akt2	kota mbɨ	wheat		1	1	0	Muthuvan				nonapical-control		unlinked
f_w6gvdfxjm5sei	nede	move (walk)		1	1	0	Kannada				nonapical-control		unlinked
f_w6hemobvayy4e	ārida	old, stale, left-over, coid (food)		1	1	0	Badaga				long-vowel-apical-control		unlinked
f_w6hzsytu5u7z6	eŋdā baggar	Daughters		1	1	0	Kurux						unlinked
f_w6i3zru6fmtny	abar	sky		1	1	0	Gondi				nonapical-control		unlinked
f_w6irlhtwlnpoo	kagāṟ foɫỵ	(? kagaːṟf foɫỵ ) a dark building		1	1	0	Toda				nonapical-control		unlinked
f_w6jwh2marbllw	purisam	fly		1	1	0	Gondi				short-vowel-apical		unlinked
f_w6k4zceyijenk	kañjatɨ	dry		1	1	0	MalaPulaya						unlinked
f_w6l6a2v55mwni	peṟ xify	earlobe without ornaments		1	1	0	Toda				short-vowel-apical		unlinked
f_w6l7hkoqnmr62	nø̄ṣt-	S ofnöːṣf-		1	1	0	Toda						unlinked
f_w6lxwf54sf2gg	pogu	smoke		1	1	0	Gadaba				nonapical-control		unlinked
f_w6oilxmmy5lru	toka	tail		1	1	0	Gondi				nonapical-control		unlinked
f_w6ooy2szxp6a2	go	n. race		1	1	0	Brahui						unlinked
f_w6oumi6gqults	eṭṭɨ	eight		1	1	0	MalaPulaya				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w6p7huokguljy	joḍi	river		1	1	0	Gondi				short-vowel-apical		unlinked
f_w6pa2bxarm4te	ēḷɨ	seven		1	1	0	Kurumba				long-vowel-apical-control		unlinked
f_w6pp3xkuj7n3y	nūka	rice		1	1	0	Gondi						unlinked
f_w6qqbqkdeawtq	kere	river		1	1	0	Irula				short-vowel-apical		unlinked
f_w6r5heha7vgu2	nūru	one hundred		1	1	0	Kannada				long-vowel-apical-control		unlinked
f_w6sodynussawo	gānĭ	But		1	1	1	Telugu					gānĭ	unlinked
f_w6tls6dsquhck	pāṟ-nūṟ tø̄v	1,600 gods		1	1	0	Toda				long-vowel-apical-control		unlinked
f_w6tmzxxpglbjo	kayrɨ	rope		1	1	0	Kadar				nonapical-control		unlinked
f_w6tu3iqjyghs2	koḷḷe	many		1	1	0	Irula				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w6ugzgurp6eb4	uḍəm	right (hand)		1	1	0	Gadaba				short-vowel-apical		unlinked
f_w6utjfn7t6unw	iru vatɨ	twenty		1	1	0	Irula				short-vowel-apical		unlinked
f_w6v2tktevapay	ni	oil		1	1	0	Gondi						unlinked
f_w6vekp6i24wr4	nilc-	S ofnilc-		1	1	0	Toda				postapical-cluster;short-vowel-apical		unlinked
f_w6vfvkfuz6npy	obm	a bow and arrow		1	1	0	Toda				nonapical-control		unlinked
f_w6w63z4guvdly	nah āhā	No		1	1	0	Brahui				nonapical-control		unlinked
f_w6xdk4lax24bw	barot	n. moustache; whisker		1	1	0	Brahui				short-vowel-apical		unlinked
f_w6ydmbnzbxo7u	koṭi	monkey		1	1	0	Gadaba				short-vowel-apical		unlinked
f_w6yoc6erkeify	kafɨɫ̣	(bulb of) Ceropegia pusilla; Nilagiri mountain grass (it is a tuberous plant)		1	1	0	Toda						unlinked
f_w72h3uqriql3a	sēarāe	Devil		1	1	0	Gadaba						unlinked
f_w73rf2tbejkqm	kanni	rope		1	1	0	Kannada				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w75sxbzjlr4yi	peytɨ	sun		1	1	0	Mannan				nonapical-control		unlinked
f_w77khpzeeg7cy	moḏ-ōɫpɨṣ̣ ūṭyt	theceremonyofthrowingmudbymaleclansmenforamale corpse (uːṭ ‘roll’)		1	1	0	Toda						unlinked
f_w77trht4ofql6	nīvōr	Thy		1	1	0	Gondi						unlinked
f_w7bmgzydpsvn4	ronvale	wife		1	1	0	Gondi				postapical-cluster;short-vowel-apical		unlinked
f_w7bra6muzf4ac	nɛr	today		1	1	0	Gondi						unlinked
f_w7brpme3a6q2e	askakeska	bite		1	1	0	Gondi				nonapical-control		unlinked
f_w7cwgnnobmzwk	roŋgɨ	sleep		1	1	0	Irula						unlinked
f_w7dbmgztfdln2	həṭoḍa	hammer		1	1	0	Gondi						unlinked
f_w7ddgrccv4hco	pʌriya	fly		1	1	0	Gondi						unlinked
f_w7ehuzlcqzkk4	gal o galbāl	a. joyous and happy		1	1	0	Brahui				short-vowel-apical		unlinked
f_w7eqn4aev7r4m	karɨppɨ	black		1	1	0	Urali				short-vowel-apical		unlinked
f_w7fvij7vem2jc	veḷḷi	star		1	1	0	Mannan				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w7hnrjd7l4zba	kartta tɨ	black		1	1	0	Mannan				postapical-cluster;short-vowel-apical		unlinked
f_w7jr3dscqzjga	egɨs-em	somehow, in one manner		1	1	0	Toda				nonapical-control		unlinked
f_w7jrimhq363ao	kĩya	below/under		1	1	0	Kurux						unlinked
f_w7k47azx5twwi	du	two		1	1	0	Kurux						unlinked
f_w7kfwzkairgr2	iruvaḍu	twenty		1	1	0	Irula				short-vowel-apical		unlinked
f_w7liznwksv4o4	kurk	cross		1	1	0	Kota				postapical-cluster;short-vowel-apical		unlinked
f_w7m7r5rxox6b6	bʌrabʌ	same		1	1	0	Gondi						unlinked
f_w7mcuqannmvxq	epˑuɣai	broom		1	1	0	Gondi				nonapical-control		unlinked
f_w7olzsw5s4yp6	nerv	? I: 95		1	1	0	Kota				postapical-cluster;short-vowel-apical		unlinked
f_w7p5knuwcob2y	vɛnjʌr	tongue		1	1	0	Gondi						unlinked
f_w7pzfz6bnvlr6	vuḍḍa	tall		1	1	0	Kannada				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_w7rdgghnog7ti	kacu	bite		1	1	0	Kannada				nonapical-control		unlinked
f_w7riboe7s7pjw	kote	new		1	1	0	Gondi				nonapical-control		unlinked
f_w7s3bnpkunm56	kēv	Ear		1	1	0	Kolami						unlinked
f_w7t6mmhk3qpau	ammāḍḷe	Of Fathers		1	1	0	Tulu				nonapical-control		unlinked
f_w7tadsmddedw4	kuḍi	drink, he drank		1	1	0	Eravallan				short-vowel-apical		unlinked
f_w7ub4givzisse	bara	twelve		1	1	0	Gondi				short-vowel-apical		unlinked
f_w7uun4pn3kuxs	ul	onion		1	1	0	Gondi				short-vowel-apical		unlinked
f_w7xrks6zxiec6	eləmbɨ	bone		1	1	0	Muthuvan				short-vowel-apical		unlinked
f_w7xtrpz5gjke6	kayyɨ	bitter		1	1	0	Kannada				nonapical-control		unlinked
f_w7xxzhddz35k4	xāik̯ʰa	dry		1	1	0	Kurux						unlinked
f_w7ydp3nd33glq	vɨḍ-ōɫ̣	anyotherperson(usedonlyinnegativepolarity); wïḍoːɫḳ uny-ïniafuf- k unčšpini ‘I do not think of others, I think only about mother.’		1	1	0	Toda						unlinked
f_w7ytwzzbbwidg	xerī	n. stole		1	1	0	Brahui				short-vowel-apical		unlinked
f_w7yzqn5cpqblu	drust	a. whole		1	1	0	Brahui						unlinked
f_wa2ctbvol455u	yeruḍu	two (stones)		1	1	0	Kannada				short-vowel-apical		unlinked
f_wa4ohws4tjnqu	karmbōpm	sin		1	1	0	Toda				postapical-cluster;short-vowel-apical		unlinked
f_wa4sv5t2j6b4w	siru	buffalo		1	1	0	Gadaba				short-vowel-apical		unlinked
f_wa52vqpqvwtqe	kiss	pig		1	1	0	Kurux				nonapical-control		unlinked
f_wa64ptjd22j6g	Sīti	same as the preceding dictionary entry		2	2	0	Badaga						unlinked
f_wa6drmvs5t4so	eruma	buffalo		1	1	0	Kadar				short-vowel-apical		unlinked
f_wa6f5nqqhd3ow	nʌi̯	dog		1	1	0	Gondi						unlinked
f_waarnlmbrw5su	sakeḷey	morning		1	1	0	Gondi				nonapical-control		unlinked
f_wabcsgx3b4lnw	ax-ō-xōṟn	(= ax-oːyfy-koːṟn) a person who is not friendly		1	1	0	Toda						unlinked
f_wacets2pod3gu	antiyoḍɨ	evening/afternoon		1	1	0	Mannan				postapical-cluster;short-vowel-apical		unlinked
f_wacqwkzqkobrm	mūkkɨ	nose		1	1	0	Malasar						unlinked
f_wad63djy365ow	kanda	onion		1	1	0	Gondi				postapical-cluster;short-vowel-apical		unlinked
f_wad6uucgusr3g	poḍykoṭ	steps (< Ta. paṭi-kkaṭṭu ‘flight of steps’)		1	1	0	Toda				postapical-cluster;short-vowel-apical		unlinked
f_wadhxk7434zwu	lʌmbo	long		1	1	0	Gondi						unlinked
f_wadi76q23jvho	peṇṇɨmakkaḷɨ	woman		1	1	0	Kurumba				geminate-apical-control;postapical-cluster;short-vowel-apical		unlinked
f_wadxoymaab2ug	meːmer koṛor	man		1	1	0	Konda						unlinked
f_waemrmdxkb6pc	baccif-ing	vt. to save		1	1	0	Brahui				nonapical-control		unlinked
f_waexeqydav65e	de-durust	adv. all day		1	1	0	Brahui				nonapical-control		unlinked
f_wafykp4pgx6a6	oḍəmbɨ	body		1	1	0	Irula				short-vowel-apical		unlinked
f_waghnmxas3gae	kukke	ash		1	1	0	Irula				nonapical-control		unlinked
f_wagl4oie3dwoe	gəkʰ	wheat		1	1	0	Gondi						unlinked
f_wah2nf7svetmy	nae	adv. neither; nor		1	1	0	Brahui						unlinked
f_wahix3k4cxby2	Nāre	male name		1	1	0	Badaga				long-vowel-apical-control		unlinked
f_waidwogughrsq	mūnɨ	three		1	1	0	MalaPulaya				long-vowel-apical-control		unlinked
f_waihadejp4d5s	āniyɛtti	Younger sister		1	1	0	markodi				long-vowel-apical-control		unlinked
f_waikp7bvijnp6	aki	leaf		1	1	0	Gondi				nonapical-control		unlinked
f_wain2fkq4mdxu	ijri	short		1	1	0	Irula				nonapical-control		unlinked
f_wait4hnifcfiq	nusxal	n. handmill		1	1	0	Brahui				nonapical-control		unlinked
f_wakb23tzopqcq	kaṟ foɫy-fōs̱̣	templeoflessritual sacredness compared to ïtwïḍ poɫy-foːṣ.̱		1	1	0	Toda				short-vowel-apical		unlinked
f_wakr6siost4o4	eppɨ	when?		1	1	0	Mannan				nonapical-control		unlinked
f_wal52lyzrzyqc	gaḍrā	Shepherd		1	1	0	Kurux				postapical-cluster;short-vowel-apical		unlinked
