family_id	language	forms	analysis	unresolved	scope
11168	Ush	"[{""form"": ""ɫuɫ"", ""outcome"": ""unmarked"", ""source"": ""rensch-decker-hallberg1992"", ""dialect"": ""SSNP-ushojo-USH"", ""gloss"": ""blood"", ""record_id"": ""f_t5spielwkefse"", ""excluded"": """"}, {""form"": ""le'olo"", ""outcome"": ""stress-marked@position-unresolved"", ""source"": ""rensch-decker-hallberg1992"", ""dialect"": ""SSNP-ushojo-USH"", ""gloss"": ""red"", ""record_id"": ""f_a2t44e45qzx2w"", ""excluded"": """"}]"	Palula lhoílu/lohílu/lhoyílu accents the final root syllable before u; Shina loólyo/loólu and Kohistani lhiílo have late long roots after h-related contraction. Blood léel has early long ee and a different substantivized formation. The source's money use is explicitly a modern plural metaphor based on red banknotes, not a historical etymological clue.	Compare the h-retaining intermediates and adjective paradigms and separate blood and money uses from the adjective count.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11225	Sh	"[{""form"": ""bŏ́ṛŭ"", ""outcome"": ""syllable-marked@-2"", ""source"": ""CDIAL"", ""dialect"": ""gil"", ""gloss"": ""big"", ""record_id"": ""f_2kzeyj4avbvak"", ""excluded"": """"}, {""form"": ""băṛŭ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""gur"", ""gloss"": ""big"", ""record_id"": ""f_nnbpqxf6cmdeu"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gupis"", ""gloss"": ""big"", ""record_id"": ""f_amixxe42rbrwg"", ""excluded"": """"}, {""form"": ""ˈbʌ̱ṛo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""punl"", ""gloss"": ""big"", ""record_id"": ""f_fjojp5lsjpa5m"", ""excluded"": """"}, {""form"": ""ˈbʌ̱ṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""HunzaNasirabad"", ""gloss"": ""big"", ""record_id"": ""f_wpnhohgtgkxf2"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""NagarThol"", ""gloss"": ""big"", ""record_id"": ""f_hzhabpjorhivk"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""NagarChalt"", ""gloss"": ""big"", ""record_id"": ""f_7etaepywpupbc"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""gil"", ""gloss"": ""big"", ""record_id"": ""f_vgzkj5mpiogfy"", ""excluded"": """"}, {""form"": ""ˈbʌṛo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Haramosh"", ""gloss"": ""big"", ""record_id"": ""f_5zrb3sxewwfqi"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Bagrot"", ""gloss"": ""big"", ""record_id"": ""f_pvkwbvdaie4om"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Bunji"", ""gloss"": ""big"", ""record_id"": ""f_ddq5mvsdmn44o"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Rondu"", ""gloss"": ""big"", ""record_id"": ""f_eirbqvi3mi324"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gahorabad"", ""gloss"": ""big"", ""record_id"": ""f_f232gy7colip4"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""DashkinAstor"", ""gloss"": ""big"", ""record_id"": ""f_ekgofmglrr6iq"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Astor"", ""gloss"": ""big"", ""record_id"": ""f_xmyn3vllq5h5m"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""KachuraJel"", ""gloss"": ""big"", ""record_id"": ""f_4uv7zgbgc3ybw"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Satpara"", ""gloss"": ""big"", ""record_id"": ""f_2mgorwpnr6b2m"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gultari"", ""gloss"": ""big"", ""record_id"": ""f_2q4hgvxlprota"", ""excluded"": """"}, {""form"": ""ˈboṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Kharmang"", ""gloss"": ""big"", ""record_id"": ""f_s6xegdb3u2mns"", ""excluded"": """"}, {""form"": ""ˈbɑṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""dr"", ""gloss"": ""big"", ""record_id"": ""f_izy2vaxjhqqo4"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasKhinar"", ""gloss"": ""big"", ""record_id"": ""f_6b4ocutbbn2ak"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasJelil"", ""gloss"": ""big"", ""record_id"": ""f_tze3ha7yllml4"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Darel"", ""gloss"": ""big"", ""record_id"": ""f_ssm35u2vyavl4"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Tangir"", ""gloss"": ""big"", ""record_id"": ""f_qpzn6x6oqzefw"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Sazin"", ""gloss"": ""big"", ""record_id"": ""f_xy2ejg7ojjyek"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Harban"", ""gloss"": ""big"", ""record_id"": ""f_tbd3fz73ywnos"", ""excluded"": """"}, {""form"": ""ˈbʌṛo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Jalkot"", ""gloss"": ""big"", ""record_id"": ""f_7rml2xn2eblze"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""pales"", ""gloss"": ""big"", ""record_id"": ""f_q3vxjacvagvlu"", ""excluded"": """"}, {""form"": ""ˈbʌṛo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Kolai"", ""gloss"": ""big"", ""record_id"": ""f_vbyombfzrkszq"", ""excluded"": """"}, {""form"": ""báṛo"", ""outcome"": ""S@-2"", ""source"": ""schmidt"", ""dialect"": ""gil"", ""gloss"": ""big"", ""record_id"": ""f_jn6hud2zdnbn6"", ""excluded"": """"}, {""form"": ""báṛo"", ""outcome"": ""S@-2"", ""source"": ""schmidt"", ""dialect"": ""koh"", ""gloss"": ""big"", ""record_id"": ""f_bq33i7ltba756"", ""excluded"": """"}, {""form"": ""báṛu"", ""outcome"": ""S@-2"", ""source"": ""schmidt"", ""dialect"": ""gur"", ""gloss"": ""big"", ""record_id"": ""f_xyzlazwxfp2su"", ""excluded"": """"}, {""form"": ""báṛo"", ""outcome"": ""S@-2"", ""source"": ""schmidt"", ""dialect"": ""Astor"", ""gloss"": ""big"", ""record_id"": ""f_acfpqfguddyem"", ""excluded"": """"}, {""form"": ""báṛo"", ""outcome"": ""S@-2"", ""source"": ""degener-shina2008"", ""dialect"": ""gil"", ""gloss"": ""big"", ""record_id"": ""f_r3u7jvmxk7o5o"", ""excluded"": """"}, {""form"": ""báṛo"", ""outcome"": ""S@-2"", ""source"": ""schmidt"", ""dialect"": ""dr"", ""gloss"": ""big"", ""record_id"": ""f_waakbcflt74ig"", ""excluded"": """"}]"	Gilgit, Kohistani and Astori báṛo and Guresi báṛu have short-root prominence before gender endings. Turner explicitly doubts direct derivation from vr̥ddhá, so that accented participle cannot be imported to manufacture a historical accent exception. The immediate vaḍra input is unaccented; the extended adjective outcome is nevertheless consistent across dialects.	Check adjective inflection and the source's segmental reason for preferring vaḍra.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11225	Phal	[]	Gilgit, Kohistani and Astori báṛo and Guresi báṛu have short-root prominence before gender endings. Turner explicitly doubts direct derivation from vr̥ddhá, so that accented participle cannot be imported to manufacture a historical accent exception. The immediate vaḍra input is unaccented; the extended adjective outcome is nevertheless consistent across dialects.	Check adjective inflection and the source's segmental reason for preferring vaḍra.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11225	Sv	[]	Gilgit, Kohistani and Astori báṛo and Guresi báṛu have short-root prominence before gender endings. Turner explicitly doubts direct derivation from vr̥ddhá, so that accented participle cannot be imported to manufacture a historical accent exception. The immediate vaḍra input is unaccented; the extended adjective outcome is nevertheless consistent across dialects.	Check adjective inflection and the source's segmental reason for preferring vaḍra.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11225	Kalk	[]	Gilgit, Kohistani and Astori báṛo and Guresi báṛu have short-root prominence before gender endings. Turner explicitly doubts direct derivation from vr̥ddhá, so that accented participle cannot be imported to manufacture a historical accent exception. The immediate vaḍra input is unaccented; the extended adjective outcome is nevertheless consistent across dialects.	Check adjective inflection and the source's segmental reason for preferring vaḍra.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11225	Kund	[]	Gilgit, Kohistani and Astori báṛo and Guresi báṛu have short-root prominence before gender endings. Turner explicitly doubts direct derivation from vr̥ddhá, so that accented participle cannot be imported to manufacture a historical accent exception. The immediate vaḍra input is unaccented; the extended adjective outcome is nevertheless consistent across dialects.	Check adjective inflection and the source's segmental reason for preferring vaḍra.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11225	bro	[]	Gilgit, Kohistani and Astori báṛo and Guresi báṛu have short-root prominence before gender endings. Turner explicitly doubts direct derivation from vr̥ddhá, so that accented participle cannot be imported to manufacture a historical accent exception. The immediate vaḍra input is unaccented; the extended adjective outcome is nevertheless consistent across dialects.	Check adjective inflection and the source's segmental reason for preferring vaḍra.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11225	Ush	"[{""form"": ""'bʌɽo"", ""outcome"": ""stress-marked@-2"", ""source"": ""rensch-decker-hallberg1992"", ""dialect"": ""SSNP-ushojo-USH"", ""gloss"": ""big"", ""record_id"": ""f_7ak44podjyhbw"", ""excluded"": """"}]"	Gilgit, Kohistani and Astori báṛo and Guresi báṛu have short-root prominence before gender endings. Turner explicitly doubts direct derivation from vr̥ddhá, so that accented participle cannot be imported to manufacture a historical accent exception. The immediate vaḍra input is unaccented; the extended adjective outcome is nevertheless consistent across dialects.	Check adjective inflection and the source's segmental reason for preferring vaḍra.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11338	Sh	[]	Palula aaghaabáanu ‘sky-coloured’ is a compound, with accent in the colour constituent and an unaccented adjective ending. It therefore cannot be compared with várṇa as though the entire modern word were a simple sound reflex. The short old a and lost r also make the modern aa a later quantity development; its early alignment is compatible with root-final adjective accent in a monosyllabic second constituent.	Identify the first constituent and the colour adjective's independent paradigm and productivity.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11338	Phal	"[{""form"": ""āgha-bā́nu"", ""outcome"": ""syllable-marked@-2"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""skycoloured"", ""record_id"": ""f_hq2yv2uvoieqm"", ""excluded"": """"}, {""form"": ""aaghaabáanu"", ""outcome"": ""E@-2"", ""source"": ""liljegren"", ""dialect"": ""Phal"", ""gloss"": ""sky-coloured"", ""record_id"": ""f_deergxlqmiyvw"", ""excluded"": """"}]"	Palula aaghaabáanu ‘sky-coloured’ is a compound, with accent in the colour constituent and an unaccented adjective ending. It therefore cannot be compared with várṇa as though the entire modern word were a simple sound reflex. The short old a and lost r also make the modern aa a later quantity development; its early alignment is compatible with root-final adjective accent in a monosyllabic second constituent.	Identify the first constituent and the colour adjective's independent paradigm and productivity.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11338	Sv	[]	Palula aaghaabáanu ‘sky-coloured’ is a compound, with accent in the colour constituent and an unaccented adjective ending. It therefore cannot be compared with várṇa as though the entire modern word were a simple sound reflex. The short old a and lost r also make the modern aa a later quantity development; its early alignment is compatible with root-final adjective accent in a monosyllabic second constituent.	Identify the first constituent and the colour adjective's independent paradigm and productivity.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11338	Kalk	[]	Palula aaghaabáanu ‘sky-coloured’ is a compound, with accent in the colour constituent and an unaccented adjective ending. It therefore cannot be compared with várṇa as though the entire modern word were a simple sound reflex. The short old a and lost r also make the modern aa a later quantity development; its early alignment is compatible with root-final adjective accent in a monosyllabic second constituent.	Identify the first constituent and the colour adjective's independent paradigm and productivity.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11338	Kund	[]	Palula aaghaabáanu ‘sky-coloured’ is a compound, with accent in the colour constituent and an unaccented adjective ending. It therefore cannot be compared with várṇa as though the entire modern word were a simple sound reflex. The short old a and lost r also make the modern aa a later quantity development; its early alignment is compatible with root-final adjective accent in a monosyllabic second constituent.	Identify the first constituent and the colour adjective's independent paradigm and productivity.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11338	bro	[]	Palula aaghaabáanu ‘sky-coloured’ is a compound, with accent in the colour constituent and an unaccented adjective ending. It therefore cannot be compared with várṇa as though the entire modern word were a simple sound reflex. The short old a and lost r also make the modern aa a later quantity development; its early alignment is compatible with root-final adjective accent in a monosyllabic second constituent.	Identify the first constituent and the colour adjective's independent paradigm and productivity.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11338	Ush	[]	Palula aaghaabáanu ‘sky-coloured’ is a compound, with accent in the colour constituent and an unaccented adjective ending. It therefore cannot be compared with várṇa as though the entire modern word were a simple sound reflex. The short old a and lost r also make the modern aa a later quantity development; its early alignment is compatible with root-final adjective accent in a monosyllabic second constituent.	Identify the first constituent and the colour adjective's independent paradigm and productivity.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
