analysis_token_id	record_id	family_id	language	dialect	source	form	gloss	historical_input	input_basis	input_id	input_class	old_nuclei	old_accent_count	old_accent_position	old_accent_from_right	old_accent_quantity	old_final_quantity	old_later_long	old_reconstructed	old_aspiration	old_initial_h	old_quantity_pattern	old_first_quantity	old_first_vowel	old_intervocalic_cluster	old_shape	notation	outcome	raw_outcome	modern_nuclei	accent_from_right	stress_from_right	screening_exclusions	family_analysis	family_unresolved	individual_review
f_a4zwsekyzsvqm	f_a4zwsekyzsvqm	11589	Sh	gil	buddruss-shina1996	baš-	sound; speak	vā́śyatē	nearest-formation	11589	other-accented-formation	3	1	1	3	long	long	1	0	0	0	LSL	long	a	śy	VVVVV	gilgit-mora	short-monosyllable	short-monosyllable	1			fragment-or-morphological-boundary	Palula bhóoša/Biori bhúuše preserve early root prominence with raised long vowels, compatible with the old long barytone. Gilgit baš- is short and unaccented in the bound-stem citation; infinitives accent newer endings. Secondary aspiration and animal-sound semantics may affect lexical history, but the western raising is independent evidence for an earlier early-accented long root.	Align finite/imperative cells and explain Gilgit shortening through the verb paradigm.	family-context-first-pass
f_qnebcqwp3ung2	f_qnebcqwp3ung2	11591	Sh	Sh	CDIAL	bas	halt, stage	vāsá	nearest-formation	11591	old-long-oxytone	2	1	2	1	short	short	0	0	0	0	LS	long	a	s	VVV	historical-dictionary	unmarked	unmarked	1				Gilgit baás ‘night's lodging, residence’ has late accent on inherited long ā after final accented a is lost. This cleanly joins baál, baár and other old-long-root oxytones, without extra modern derivational material. The older bazí inflection suggests possible mobility that should be confirmed directly rather than inferred from the late citation alone.	Read the complete residence paradigm and retain the short historical spellings as source-specific quantity evidence.	family-context-first-pass
f_7c42kghpdey62	f_7c42kghpdey62	11591	Sh	Sh	CDIAL	bazí	halt, stage	vāsá	nearest-formation	11591	old-long-oxytone	2	1	2	1	short	short	0	0	0	0	LS	long	a	s	VVV	historical-dictionary	syllable-marked@-1	syllable-marked	2	1			Gilgit baás ‘night's lodging, residence’ has late accent on inherited long ā after final accented a is lost. This cleanly joins baál, baár and other old-long-root oxytones, without extra modern derivational material. The older bazí inflection suggests possible mobility that should be confirmed directly rather than inferred from the late citation alone.	Read the complete residence paradigm and retain the short historical spellings as source-specific quantity evidence.	family-context-first-pass
f_kqfo7gxevd55w	f_kqfo7gxevd55w	11591	Sh	gil	degener-shina2008	baás	night's lodging, residence	vāsá	nearest-formation	11591	old-long-oxytone	2	1	2	1	short	short	0	0	0	0	LS	long	a	s	VVV	gilgit-mora	L@-1	L	1	1			Gilgit baás ‘night's lodging, residence’ has late accent on inherited long ā after final accented a is lost. This cleanly joins baál, baár and other old-long-root oxytones, without extra modern derivational material. The older bazí inflection suggests possible mobility that should be confirmed directly rather than inferred from the late citation alone.	Read the complete residence paradigm and retain the short historical spellings as source-specific quantity evidence.	family-context-first-pass
f_s7iwru35ko7ne	f_s7iwru35ko7ne	11595	Sh	Sh	CDIAL	bazṓlo	wild animals	*vāsakula	nearest-formation	11595	input-accent-undetermined	4	0				short		1	0	0	LSSS	long	a	s	VVVVV	historical-dictionary	syllable-marked@-2	syllable-marked	3	2			bazṓlo wild animals has accented long penultimate o before a nominal ending. The resting-place compound is reconstructed and its semantic path to animals is uncertain; matching the extended-noun accent pattern does not validate the etymology.	Read the proposed compound interpretation and identify singular/plural and species scope.	family-context-first-pass
f_pul5vecgkcnao	f_pul5vecgkcnao	11610	Sh	Sh	CDIAL	bān	cultivation	vā́hana	nearest-formation	11610	other-accented-formation	3	1	1	3	long	short	0	0	0	0	LSS	long	a	h	VVVV	historical-dictionary	unmarked	unmarked	1				bān cultivation is unaccented and overlaps the báan field/cultivation lexeme linked to vāpana11523. Driving a draught animal and sowing provide competing semantic derivations with different consonant-loss histories; count the modern lexeme once and retain the alternatives.	Compare the cultivation verb11612 and the sowing noun11523 with primary paradigms.	family-context-first-pass
f_dnsfq3v4dqn4s	f_dnsfq3v4dqn4s	11612	Sh	Sh	CDIAL	băyóĭki̯	to plough, cultivate	vāhayati	nearest-formation	11612	input-accent-undetermined	4	0				short		0	0	0	LSSS	long	a	h	VVVVV	historical-dictionary	syllable-marked@position-unresolved	syllable-marked	4	3		vowel-sequence-syllabicity-unresolved	băyóiki plough and băyižóiki be cultivated have ending accent, with ij distinguishing a derived passive/inchoative. They are homophonous with dwell in part but belong to a different semantic and morphological family; homophony is not common ancestry evidence.	Recover active/passive paradigms and compare cultivation noun11610.	family-context-first-pass
f_nc7qjv27rnfqa	f_nc7qjv27rnfqa	11612	Sh	Sh	CDIAL	băyižóĭki̯	to be cultivated	vāhayati	nearest-formation	11612	input-accent-undetermined	4	0				short		0	0	0	LSSS	long	a	h	VVVVV	historical-dictionary	syllable-marked@position-unresolved	syllable-marked	5	3		vowel-sequence-syllabicity-unresolved	băyóiki plough and băyižóiki be cultivated have ending accent, with ij distinguishing a derived passive/inchoative. They are homophonous with dwell in part but belong to a different semantic and morphological family; homophony is not common ancestry evidence.	Recover active/passive paradigms and compare cultivation noun11610.	family-context-first-pass
f_r5ggj3krhouum	f_r5ggj3krhouum	11616	Sv	Sv	CDIAL	biš	20	viṁśatí	nearest-formation	11616	other-accented-formation	3	1	3	1	short	short	0	0	0	0	SSS	short	i	ṁś	VVV	historical-dictionary	unmarked	unmarked	1				Palula bhiíš and Gilgit/Kohistani/Guresi bií have late long-vowel prominence after substantial contraction of an old finally accented numeral. Their agreement is strong, but the old first vowel was short, so the long vowel must be derived from cluster loss or contraction. Kundal bī̌ requires interpretation of its source's contour notation. The linked Kalkoti biš is a segmental citation in Liljegren 2013; tone must be recovered from an explicitly analyzed token or its source context.	Determine the contraction sequence and compare the numeral's compound and counting forms across sources.	explicit-structural-or-paradigm-review
f_b7gsfisabof5s	f_b7gsfisabof5s	11616	Phal	Phal	CDIAL	bhiš	20	viṁśatí	nearest-formation	11616	other-accented-formation	3	1	3	1	short	short	0	0	0	0	SSS	short	i	ṁś	VVV	historical-dictionary	unmarked	unmarked	1				Palula bhiíš and Gilgit/Kohistani/Guresi bií have late long-vowel prominence after substantial contraction of an old finally accented numeral. Their agreement is strong, but the old first vowel was short, so the long vowel must be derived from cluster loss or contraction. Kundal bī̌ requires interpretation of its source's contour notation. The linked Kalkoti biš is a segmental citation in Liljegren 2013; tone must be recovered from an explicitly analyzed token or its source context.	Determine the contraction sequence and compare the numeral's compound and counting forms across sources.	explicit-structural-or-paradigm-review
f_p2gkmrwjaco7i	f_p2gkmrwjaco7i	11616	Phal	Phal	CDIAL	bhīš	20	viṁśatí	nearest-formation	11616	other-accented-formation	3	1	3	1	short	short	0	0	0	0	SSS	short	i	ṁś	VVV	historical-dictionary	unmarked	unmarked	1				Palula bhiíš and Gilgit/Kohistani/Guresi bií have late long-vowel prominence after substantial contraction of an old finally accented numeral. Their agreement is strong, but the old first vowel was short, so the long vowel must be derived from cluster loss or contraction. Kundal bī̌ requires interpretation of its source's contour notation. The linked Kalkoti biš is a segmental citation in Liljegren 2013; tone must be recovered from an explicitly analyzed token or its source context.	Determine the contraction sequence and compare the numeral's compound and counting forms across sources.	explicit-structural-or-paradigm-review
f_wx5ri6w3f7wqw	f_wx5ri6w3f7wqw	11616	Sh	gil	CDIAL	bì	20	viṁśatí	nearest-formation	11616	other-accented-formation	3	1	3	1	short	short	0	0	0	0	SSS	short	i	ṁś	VVV	historical-dictionary	unmarked	unmarked	1				Palula bhiíš and Gilgit/Kohistani/Guresi bií have late long-vowel prominence after substantial contraction of an old finally accented numeral. Their agreement is strong, but the old first vowel was short, so the long vowel must be derived from cluster loss or contraction. Kundal bī̌ requires interpretation of its source's contour notation. The linked Kalkoti biš is a segmental citation in Liljegren 2013; tone must be recovered from an explicitly analyzed token or its source context.	Determine the contraction sequence and compare the numeral's compound and counting forms across sources.	explicit-structural-or-paradigm-review
f_uacb7kwapilpa	f_uacb7kwapilpa	11616	Sh	pales	CDIAL	bīh	20	viṁśatí	nearest-formation	11616	other-accented-formation	3	1	3	1	short	short	0	0	0	0	SSS	short	i	ṁś	VVV	historical-dictionary	unmarked	unmarked	1				Palula bhiíš and Gilgit/Kohistani/Guresi bií have late long-vowel prominence after substantial contraction of an old finally accented numeral. Their agreement is strong, but the old first vowel was short, so the long vowel must be derived from cluster loss or contraction. Kundal bī̌ requires interpretation of its source's contour notation. The linked Kalkoti biš is a segmental citation in Liljegren 2013; tone must be recovered from an explicitly analyzed token or its source context.	Determine the contraction sequence and compare the numeral's compound and counting forms across sources.	explicit-structural-or-paradigm-review
f_dqohjtdh5quiy	f_dqohjtdh5quiy	11616	Sh	kol	CDIAL	bī	20	viṁśatí	nearest-formation	11616	other-accented-formation	3	1	3	1	short	short	0	0	0	0	SSS	short	i	ṁś	VVV	historical-dictionary	unmarked	unmarked	1				Palula bhiíš and Gilgit/Kohistani/Guresi bií have late long-vowel prominence after substantial contraction of an old finally accented numeral. Their agreement is strong, but the old first vowel was short, so the long vowel must be derived from cluster loss or contraction. Kundal bī̌ requires interpretation of its source's contour notation. The linked Kalkoti biš is a segmental citation in Liljegren 2013; tone must be recovered from an explicitly analyzed token or its source context.	Determine the contraction sequence and compare the numeral's compound and counting forms across sources.	explicit-structural-or-paradigm-review
f_crn5oeh5lsx2u	f_crn5oeh5lsx2u	11616	Kalk	HKAT-xka	kalkoti	biš	twenty	viṁśatí	nearest-formation	11616	other-accented-formation	3	1	3	1	short	short	0	0	0	0	SSS	short	i	ṁś	VVV	kalkoti-HL-2013	unmarked	unmarked	1				Palula bhiíš and Gilgit/Kohistani/Guresi bií have late long-vowel prominence after substantial contraction of an old finally accented numeral. Their agreement is strong, but the old first vowel was short, so the long vowel must be derived from cluster loss or contraction. Kundal bī̌ requires interpretation of its source's contour notation. The linked Kalkoti biš is a segmental citation in Liljegren 2013; tone must be recovered from an explicitly analyzed token or its source context.	Determine the contraction sequence and compare the numeral's compound and counting forms across sources.	explicit-structural-or-paradigm-review
f_bhfcv7ahrjvnm	f_bhfcv7ahrjvnm	11616	Kund	Kund	kund	bī̌	twenty	viṁśatí	nearest-formation	11616	other-accented-formation	3	1	3	1	short	short	0	0	0	0	SSS	short	i	ṁś	VVV	kundal-mixed-legacy	R@-1	R	1				Palula bhiíš and Gilgit/Kohistani/Guresi bií have late long-vowel prominence after substantial contraction of an old finally accented numeral. Their agreement is strong, but the old first vowel was short, so the long vowel must be derived from cluster loss or contraction. Kundal bī̌ requires interpretation of its source's contour notation. The linked Kalkoti biš is a segmental citation in Liljegren 2013; tone must be recovered from an explicitly analyzed token or its source context.	Determine the contraction sequence and compare the numeral's compound and counting forms across sources.	primary-source-reading
f_6pzjkzzpb25ng#1	f_6pzjkzzpb25ng	11616	Phal	Phal	liljegren	bhiíš	twenty; the twenty sth or people; 20	viṁśatí	nearest-formation	11616	other-accented-formation	3	1	3	1	short	short	0	0	0	0	SSS	short	i	ṁś	VVV	palula-mora	L@-1	L	1	1			Palula bhiíš and Gilgit/Kohistani/Guresi bií have late long-vowel prominence after substantial contraction of an old finally accented numeral. Their agreement is strong, but the old first vowel was short, so the long vowel must be derived from cluster loss or contraction. Kundal bī̌ requires interpretation of its source's contour notation. The linked Kalkoti biš is a segmental citation in Liljegren 2013; tone must be recovered from an explicitly analyzed token or its source context.	Determine the contraction sequence and compare the numeral's compound and counting forms across sources.	manual-lexical-split
