input_class	language	family_id	headword	eligible_outcomes	excluded_outcomes	eligible_tokens	all_tokens	sources	forms
other-accented-formation	Phal	10439	yavānī́	"[""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""CDIAL;NOPhal""]"	"[""yohaṇī́"", ""yohoṇī́""]"
other-accented-formation	Phal	10840	rōdati	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""rūm""]"
other-accented-formation	Phal	10864	rṓhiṇī	"[""S@-1"", ""syllable-marked@-1""]"	"[""unmarked""]"	2	3	"[""CDIAL"", ""strand""]"	"[""rohʹiṇ"", ""rōhiṇ-miṇḍ"", ""rōhiṇá""]"
other-accented-formation	Phal	10905	laṅgháyati	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""laṅg"", ""láanga"", ""láange""]"
other-accented-formation	Phal	10909	lajjátē	"[""S@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""laǰíǰa"", ""läǰiǰ""]"
other-accented-formation	Phal	10948	lábhatē	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""lahe"", ""lháaya"", ""lháaye""]"
other-accented-formation	Phal	10978	lavaṇá	"[""L@-1"", ""syllable-marked@-1""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""lhoóṇ"", ""lhôʹṇ"", ""lohṓṇ"", ""loṓṇ""]"
other-accented-formation	Phal	11009	lāṅgūlá	"[""E@-2""]"	[]	1	1	"[""liljegren""]"	"[""laméeṭi""]"
other-accented-formation	Phal	11082	lunā́ti	"[""S@-2"", ""unmarked""]"	"[""S@-1""]"	3	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""lúna"", ""lúne"", ""lūn"", ""lʹun-""]"
other-accented-formation	Phal	11241	vatsatará	"[""L@-1"", ""syllable-marked@-1""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""batshaár"", ""baćhâʹr"", ""baċhā́r""]"
other-accented-formation	Phal	11376	várdhatē	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""baḍ"", ""bháaḍe"", ""báaḍa""]"
other-accented-formation	Phal	11439	vasantá	"[""L@-1"", ""S@-1"", ""syllable-marked@-1""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""basaánd"", ""basán"", ""basâʹn"", ""basā́n"", ""basā́nd""]"
other-accented-formation	Phal	11589	vā́śyatē	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""bhóoša"", ""bhúuše"", ""bhāš""]"
other-accented-formation	Phal	11616	viṁśatí	"[""L@-1"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""bhiíš"", ""bhiš"", ""bhîʹš"", ""bhīš""]"
other-accented-formation	Phal	12041	vī́kṣatē	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""bic̣h""]"
other-accented-formation	Phal	12132	vēṣṭáyati	"[""syllable-marked@-1""]"	[]	1	1	"[""CDIAL""]"	"[""bēṣṭū́m""]"
other-accented-formation	Phal	12225	vrájati	"[""E@-1"", ""unmarked""]"	"[""unmarked""]"	4	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""b-"", ""bay"", ""bayānu"", ""bíi"", ""bēm""]"
other-accented-formation	Phal	12323	śáyana	"[""E@-1"", ""unmarked""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šéen"", ""šíin"", ""šēn"", ""šīn"", ""šʹîn""]"
other-accented-formation	Phal	12326	śaraṇá	"[""E@-1"", ""short-monosyllable""]"	[]	3	3	"[""liljegren"", ""strand""]"	"[""šan"", ""šáan"", ""šʹân""]"
other-accented-formation	Phal	12331	śarabhá	"[""S@-1""]"	"[""syllable-marked@position-unresolved"", ""vowel-sequence-marked@position-unresolved""]"	1	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šarái"", ""šarä́i"", ""šaréi"", ""šarʹay""]"
other-accented-formation	Phal	12426	śiṁśumā́ra	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""šʹô˜·bul""]"
other-accented-formation	Phal	12487	śītalá	"[""E@-2"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šidáalu"", ""šidā́lo"", ""šidʹâlu""]"
other-accented-formation	Phal	125	áṅgāra	"[""E@-1"", ""syllable-marked@-1""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""angáar"", ""angóor"", ""angʹôr"", ""aṅgṓr""]"
other-accented-formation	Phal	12578	śr̥gālá	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""ṣiyʹôlo""]"
other-accented-formation	Phal	12598	śr̥ṇṓti	"[""S@-2"", ""unmarked""]"	"[""S@-1""]"	3	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šuṇ"", ""ṣuṇ"", ""ṣúṇa"", ""ṣʹuṇ-""]"
other-accented-formation	Phal	12642	śṓśucat	"[""S@-2"", ""syllable-marked@-2""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šišáwu"", ""šišówo"", ""šišʹowo""]"
other-accented-formation	Phal	12753	śváśura	"[""E@-1"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""šáar"", ""šúur"", ""šūr"", ""šʹûr""]"
other-accented-formation	Phal	12803	ṣáṣ	"[""S@-1""]"	[]	1	1	"[""strand""]"	"[""ṣʹo""]"
other-accented-formation	Phal	12812	ṣṓḍaśa	"[""E@-1"", ""syllable-marked@-1"", ""unmarked""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""ṣoṛéeš"", ""ṣoṛíiš"", ""ṣoṛēš"", ""ṣoṛʹîš"", ""ṣʷọṛḗš""]"
other-accented-formation	Phal	12815	sá¹	"[""S@-1"", ""short-monosyllable""]"	[]	3	3	"[""CDIAL;liljegren"", ""strand""]"	"[""so"", ""sʹe"", ""sʹo""]"
other-accented-formation	Phal	12830	sáṁkr̥ti	[]	"[""S@-1""]"	0	1	"[""strand""]"	"[""-sangʹi""]"
other-accented-formation	Phal	13085	sájati	"[""E@-1"", ""E@-2"", ""unmarked""]"	[]	8	8	"[""CDIAL"", ""liljegren""]"	"[""ṣaawóo"", ""ṣaawúu"", ""ṣač"", ""ṣáača"", ""ṣáače"", ""ṣóo"", ""ṣúu"", ""ṣūm""]"
other-accented-formation	Phal	131	aṅgāryā́	"[""S@-1"", ""syllable-marked@-1"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""angeerí"", ""aṅgerī́"", ""aṅgerī́ṣi""]"
other-accented-formation	Phal	13146	saptádaśa	"[""E@-1"", ""syllable-marked@-1""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""sattṓš"", ""satáaš"", ""satóoš"", ""satā́š"", ""satʹôš""]"
other-accented-formation	Phal	13386	síkatā	"[""S@-2"", ""syllable-marked@-1""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""sígal"", ""sígɬl"", ""sʹigal"", ""šʹigi""]"
other-accented-formation	Phal	13444	sī́vyati	"[""E@-2"", ""S@-2"", ""syllable-marked@-1""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""siléeni"", ""silʹêni"", ""síla"", ""síle"", ""sílvm""]"
other-accented-formation	Phal	13493	súmahānt	"[""S@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""strand""]"	"[""sum"", ""sʹum""]"
other-accented-formation	Phal	135	aṅgúli	"[""S@-2""]"	[]	2	2	"[""liljegren"", ""strand""]"	"[""angúṛu"", ""angʹuṛi""]"
other-accented-formation	Phal	13519	suvárṇa	"[""L@-1""]"	"[""unmarked""]"	1	2	"[""CDIAL"", ""strand""]"	"[""suāṇ"", ""swâʹṇ""]"
other-accented-formation	Phal	13544	sūkará	"[""syllable-marked@-2""]"	[]	1	1	"[""CDIAL""]"	"[""súwar""]"
other-accented-formation	Phal	13574	sū́ra	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""sūri""]"
other-accented-formation	Phal	13756	sthāpáyati	"[""E@-1"", ""unmarked""]"	"[""unmarked""]"	3	4	"[""CDIAL"", ""liljegren""]"	"[""thíi"", ""thām"", ""thāum"", ""thūm""]"
other-accented-formation	Phal	13831	sphā́yatē	"[""S@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""phe"", ""phéda"", ""phéde""]"
other-accented-formation	Phal	13902	svápati	"[""E@-1"", ""unmarked""]"	"[""unmarked""]"	2	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""s-"", ""síi"", ""sū""]"
other-accented-formation	Phal	13980	hárati	"[""E@-2"", ""syllable-marked@-2""]"	"[""E@-1""]"	3	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""háara"", ""háare"", ""hā́rum"", ""hʹâr-""]"
other-accented-formation	Phal	14021	hásati	"[""E@-2"", ""unmarked""]"	"[""E@-1""]"	3	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""háansa"", ""háanse"", ""hāsum"", ""hʹâ˜s-""]"
other-accented-formation	Phal	14152	hŕ̥daya	"[""S@-2"", ""syllable-marked@-1""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""hiṛṓ"", ""híṛu"", ""hʹiṛo""]"
other-accented-formation	Phal	14164	hēmantá	"[""L@-1"", ""S@-1"", ""syllable-marked@-1"", ""unmarked""]"	[]	7	7	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""haywâʹn"", ""heewaán"", ""heewaánd"", ""heewán"", ""hewā́nd"", ""m"", ""w""]"
other-accented-formation	Phal	1440	ā́vr̥ta	"[""E@-2"", ""S@-2"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""aawíiṛu"", ""awī́ṛu"", ""awʹiṛo""]"
other-accented-formation	Phal	1473	āṣāḍhá	"[""L@-1""]"	[]	1	1	"[""strand""]"	"[""âṣâʹṛ""]"
other-accented-formation	Phal	1577	indradhanúṣ	"[""E@-1"", ""L@-1"", ""syllable-marked@-1"", ""unmarked""]"	"[""vowel-sequence-marked@position-unresolved""]"	6	7	"[""CDIAL"", ""CDIAL;NOPhal"", ""liljegren""]"	"[""izraáṇ"", ""izrā́ṇ"", ""iždrā́n"", ""niildhráal"", ""z"", ""zriaán"", ""ž""]"
other-accented-formation	Phal	1600	íṣṭakā	"[""S@-1""]"	[]	1	1	"[""liljegren""]"	"[""iṣṭú""]"
other-accented-formation	Phal	1921	udaká	"[""E@-1"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""liljegren-hindukush"", ""strand""]"	"[""wiː"", ""wíi"", ""wī"", ""wʹî""]"
other-accented-formation	Phal	2038	údbharati	"[""E@-1"", ""unmarked""]"	"[""short-monosyllable""]"	2	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""ubhr"", ""urbh-"", ""urbhíi""]"
other-accented-formation	Phal	2190	upapatí	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""wʹîway""]"
other-accented-formation	Phal	2245	úpaviśati	"[""E@-1"", ""S@-2"", ""syllable-marked@-1"", ""unmarked""]"	[]	9	9	"[""CDIAL"", ""liljegren""]"	"[""bhaš"", ""bhaṭ"", ""bhešóo"", ""bhešúu"", ""bhéša"", ""bhéše"", ""bhεš"", ""bhεšū́"", ""bhεṭ""]"
other-accented-formation	Phal	227	átyēti	"[""E@-2""]"	[]	2	2	"[""liljegren""]"	"[""áača"", ""áače""]"
other-accented-formation	Phal	2417	ū́badhya	"[""E@-1""]"	"[""unmarked""]"	1	2	"[""CDIAL"", ""strand""]"	"[""wāž-andāra"", ""wʹâǰ""]"
other-accented-formation	Phal	2485	ḗkādaśa	"[""E@-1"", ""syllable-marked@-1""]"	"[""unmarked""]"	4	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""akáaš"", ""akóoš"", ""akā́š"", ""akʹôš"", ""°ōš""]"
other-accented-formation	Phal	2574	ká	"[""L@-1"", ""marked-contour-needs-reading@-1"", ""syllable-marked@-1"", ""unmarked""]"	[]	7	7	"[""CDIAL"", ""decker1992"", ""liljegren"", ""strand""]"	"[""kasī́"", ""koó"", ""kóː"", ""kôʹ"", ""kō""]"
other-accented-formation	Phal	2598	káṅkata	"[""E@-2"", ""unmarked""]"	"[""syllable-marked@position-unresolved"", ""unmarked""]"	4	6	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""khyḗṅgia"", ""kéengi"", ""kāṅga"", ""kēṅgī"", ""kʹêngi"", ""ṣiṣ k° dūm""]"
other-accented-formation	Phal	2655	káḍāra	"[""E@-2"", ""syllable-marked@-2""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""karáaṛu"", ""karā́ṛo"", ""karʹâṛu"", ""karḗṛi""]"
other-accented-formation	Phal	2668	kaṇṭa	"[""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""kā̃ṛo"", ""kāṇḍu""]"
other-accented-formation	Phal	2689	kaṇḍūyáti	"[""E@-1"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""kaṇíi"", ""kāṇū́m""]"
other-accented-formation	Phal	2767	kámpatē	"[""E@-2"", ""syllable-marked@-1""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""kambū́m"", ""káamba"", ""káambe""]"
other-accented-formation	Phal	2822	karkaśá	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""khrʹâkaṣ""]"
other-accented-formation	Phal	3135	kā́satē	"[""E@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""khuusíi"", ""khūs""]"
other-accented-formation	Phal	3164	kím	"[""short-monosyllable""]"	[]	1	1	"[""CDIAL;liljegren""]"	"[""ga""]"
other-accented-formation	Phal	3208	kukkuṭá	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""kakwʹêki""]"
other-accented-formation	Phal	3470	kḗvala	[]	"[""syllable-marked@position-unresolved"", ""vowel-sequence-marked@position-unresolved""]"	0	2	"[""CDIAL"", ""liljegren""]"	"[""khilaí"", ""khilḗī""]"
other-accented-formation	Phal	3523	kōmalá	"[""E@-2"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""komʹâlu"", ""koomáalu"", ""kōmā́lu""]"
other-accented-formation	Phal	3594	krīṇā́ti	"[""S@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""krin"", ""krína"", ""kríne""]"
other-accented-formation	Phal	3700	kṣīrávant	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""c̣híiri"", ""c̣hīru"", ""c̣hʹîri""]"
other-accented-formation	Phal	3795	kháṇḍatē	"[""E@-1"", ""syllable-marked@-1""]"	"[""short-monosyllable""]"	2	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""khaṇ-"", ""khaṇíi"", ""khaṇū́m""]"
other-accented-formation	Phal	3865	khā́dati	"[""E@-1"", ""unmarked""]"	"[""unmarked""]"	4	5	"[""CDIAL"", ""decker1992"", ""liljegren"", ""strand""]"	"[""kh-"", ""kha"", ""khu"", ""khóo"", ""khúu""]"
other-accented-formation	Phal	3884	khídyatē	"[""S@-2"", ""unmarked""]"	"[""S@-1"", ""short-monosyllable""]"	5	7	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""khindo"", ""khinǰ-"", ""khinǰūm"", ""khínǰa"", ""khínǰe"", ""khʹi˜ǰ-"", ""n""]"
other-accented-formation	Phal	3978	gaḍulá	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""gʹâruṛ""]"
other-accented-formation	Phal	4236	gr̥bhāyáti	"[""S@-2"", ""unmarked""]"	"[""S@-1""]"	3	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""ghin"", ""ghína"", ""ghíne"", ""ghʹin-""]"
other-accented-formation	Phal	4255	gṓ	"[""E@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""gúu"", ""gū"", ""gūwa""]"
other-accented-formation	Phal	4287	gōdhū́ma	"[""L@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""ghoóm"", ""ghôʹm"", ""ghōm""]"
other-accented-formation	Phal	4293	gōpālá	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""ghēiwāl""]"
other-accented-formation	Phal	4353	grantháyati	"[""E@-1"", ""syllable-marked@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""ghaṇḍíi"", ""ghāṇḍ"", ""grhēṇḍū́m""]"
other-accented-formation	Phal	4396	*graíviya	[]	"[""unmarked"", ""vowel-sequence-marked@position-unresolved""]"	0	3	"[""CDIAL"", ""liljegren""]"	"[""geerái"", ""gēräi""]"
other-accented-formation	Phal	4450	ghárṣati	"[""E@-1"", ""unmarked""]"	"[""short-monosyllable""]"	2	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""ghaš"", ""ghaš-"", ""ghašíi""]"
other-accented-formation	Phal	4600	caturthá	"[""E@-2""]"	[]	1	1	"[""strand""]"	"[""ačʹûṭa""]"
other-accented-formation	Phal	4605	cáturdaśa	"[""E@-1"", ""syllable-marked@-1""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""čandéeš"", ""čandíiš"", ""čandī́š"", ""čandʹîš"", ""čandḗš""]"
other-accented-formation	Phal	4655	catvā́raḥ	"[""E@-1"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""čáar"", ""čúur"", ""čūr"", ""čʹûr""]"
other-accented-formation	Phal	4849	cukkáyati	"[""E@-1"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""liljegren""]"	"[""čuk"", ""čukilo"", ""čukuṇūṭa"", ""čukíi""]"
other-accented-formation	Phal	4859	cúṇḍati	"[""S@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""CDIAL;NOPhal"", ""strand""]"	"[""čuṇṇo"", ""čʹuṇo""]"
other-accented-formation	Phal	4939	cyávatē	"[""short-monosyllable"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""čo"", ""čō""]"
other-accented-formation	Phal	4963	chagalá	"[""E@-2"", ""L@-1"", ""unmarked""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""čhaál"", ""čhâʹl"", ""čhéeli"", ""čhāl"", ""čhēli""]"
other-accented-formation	Phal	4998	chárdati	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""c̣haḍ""]"
other-accented-formation	Phal	5193	jānā́ti	"[""E@-2"", ""unmarked""]"	"[""E@-1""]"	3	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""ǰhan"", ""ǰhóona"", ""ǰhúune"", ""ǰhʹôn-""]"
other-accented-formation	Phal	5198	jā́mātr̥	"[""L@-1""]"	[]	2	2	"[""liljegren"", ""strand""]"	"[""ǰhaamatroó"", ""ǰhâmatrôʹ""]"
other-accented-formation	Phal	5204	jā́yatē	"[""E@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""ǰ"", ""ǰóo"", ""ǰúu""]"
other-accented-formation	Phal	5244	jīvantá	"[""E@-2"", ""syllable-marked@-2""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""ǰáandu"", ""ǰā́ndu""]"
other-accented-formation	Phal	5612	tá	"[""short-monosyllable""]"	[]	2	2	"[""CDIAL;liljegren"", ""liljegren""]"	"[""tas"", ""tes""]"
other-accented-formation	Phal	5620	tákṣati	"[""unmarked""]"	"[""E@-1""]"	1	2	"[""CDIAL"", ""strand""]"	"[""tac̣"", ""tʹâc̣-""]"
other-accented-formation	Phal	5671	tápati	[]	"[""E@-1"", ""unmarked""]"	0	2	"[""strand""]"	"[""tâp-"", ""tʹâp-""]"
other-accented-formation	Phal	5684	tápyati	"[""S@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""tapiǰ"", ""tapíǰa""]"
other-accented-formation	Phal	5798	tārā	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""tōru""]"
other-accented-formation	Phal	5836	tíllati	"[""S@-2"", ""unmarked""]"	"[""S@-1""]"	3	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""til"", ""tíla"", ""tíle"", ""tʹil-""]"
other-accented-formation	Phal	5912	tr̥tī́ya	"[""S@-2""]"	"[""unmarked""]"	1	3	"[""CDIAL"", ""liljegren""]"	"[""trúnǰi"", ""trūĩde"", ""trū̃izdī""]"
other-accented-formation	Phal	5979	tōláyati	"[""E@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""toolíi"", ""tōl""]"
other-accented-formation	Phal	6001	tráyōdaśa	"[""E@-1""]"	[]	3	3	"[""liljegren"", ""strand""]"	"[""tréeš"", ""tríiš"", ""trʹîš""]"
other-accented-formation	Phal	6119	dákṣiṇa	"[""S@-2"", ""syllable-marked@-2"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""dec̣híṇi"", ""deec̣híṇu"", ""dêc̣hʹiṇi"", ""lec̣hīni""]"
other-accented-formation	Phal	6141	dádāti	"[""E@-1"", ""unmarked""]"	"[""unmarked""]"	3	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""d-"", ""deh"", ""díi"", ""dūm""]"
other-accented-formation	Phal	6248	dahyátē	"[""L@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""daáǰa"", ""daǰ""]"
other-accented-formation	Phal	6276	dāpáyati	"[""E@-1"", ""syllable-marked@-1""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""dawóo"", ""dawúu"", ""dawū́m""]"
other-accented-formation	Phal	6330	*diyáti	"[""unmarked""]"	"[""unmarked""]"	3	4	"[""CDIAL"", ""strand""]"	"[""dhyūm"", ""dy-"", ""dyä"", ""dyūm""]"
other-accented-formation	Phal	6333	divasá	"[""L@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""deés"", ""dêʹs"", ""dε῀s""]"
other-accented-formation	Phal	6481	duhitŕ̥	"[""L@-1"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""dhií"", ""dhîʹ"", ""dhī""]"
other-accented-formation	Phal	65	agniṣṭhá	"[""S@-1"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""angúṭ"", ""aṅgúṭ""]"
other-accented-formation	Phal	6546	dēvŕ̥	"[""E@-1"", ""unmarked""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""déer"", ""díir"", ""dīr"", ""dʹîr""]"
other-accented-formation	Phal	6592	*dōhati	"[""syllable-marked@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL""]"	"[""dhowū́"", ""dohā""]"
other-accented-formation	Phal	6658	dvā́daśa	"[""E@-1"", ""unmarked""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""báaš"", ""bóoš"", ""bāš"", ""bōš"", ""bʹôš""]"
other-accented-formation	Phal	6744	dharáṇī	"[""L@-1"", ""S@-1"", ""syllable-marked@-1""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""daharā́ṇ"", ""dharaáṇ"", ""dharáṇ"", ""dharâʹṇ""]"
other-accented-formation	Phal	6789	dhā́raṇa	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""dhāran""]"
other-accented-formation	Phal	6890	dhrā́yati	"[""E@-2"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""dháama"", ""dhāatum""]"
other-accented-formation	Phal	6896	dhváṁsati	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""dhāatum""]"
other-accented-formation	Phal	6900	dhvánati	"[""unmarked""]"	[]	1	1	"[""CDIAL""]"	"[""dāna""]"
other-accented-formation	Phal	6906	ná	"[""S@-1"", ""short-monosyllable""]"	[]	2	2	"[""CDIAL;liljegren"", ""strand""]"	"[""na"", ""nʹa""]"
other-accented-formation	Phal	7193	nidāghá	[]	"[""unmarked""]"	0	1	"[""CDIAL""]"	"[""nīlu-basand""]"
other-accented-formation	Phal	7654	pacyátē	"[""E@-1""]"	[]	2	2	"[""liljegren""]"	"[""pačóo"", ""pačúu""]"
other-accented-formation	Phal	7662	páñcadaśa	"[""E@-1"", ""unmarked""]"	[]	5	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""panǰéeš"", ""panǰíiš"", ""panǰēš"", ""panǰīš"", ""panǰʹîš""]"
other-accented-formation	Phal	7721	pataṅgá	"[""E@-1"", ""syllable-marked@-1""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""phaaṭuríi"", ""phāṭuṛī́""]"
other-accented-formation	Phal	7838	paridhā́na	"[""E@-1"", ""syllable-marked@-1""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""peeráaṇ"", ""peeróoṇ"", ""perṓṇ"", ""pêrʹôṇ""]"
other-accented-formation	Phal	7954	palāṇḍú	"[""E@-1""]"	[]	1	1	"[""strand""]"	"[""palʹôṇ""]"
other-accented-formation	Phal	8012	páśyati	"[""E@-2"", ""unmarked""]"	"[""E@-1""]"	4	5	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""paši"", ""pašiǰ"", ""páaša"", ""páaše"", ""pʹâš-""]"
other-accented-formation	Phal	8047	pā́ṇḍara	"[""E@-2"", ""syllable-marked@-2""]"	[]	4	4	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""paṇáaru"", ""paṇā́ru"", ""paṇʹâru"", ""paṇḗri""]"
other-accented-formation	Phal	8142	piṁṣáti	"[""E@-2"", ""unmarked""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""píiṣa"", ""píiṣe"", ""pĩṣ""]"
other-accented-formation	Phal	8188	pítriya	"[""S@-1"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL"", ""liljegren"", ""strand""]"	"[""pitrí"", ""pitrʹi"", ""pítrī""]"
other-accented-formation	Phal	8201	pipīlá	"[""E@-2"", ""unmarked""]"	[]	5	5	"[""decker1992"", ""liljegren"", ""strand""]"	"[""pililo"", ""pilíilu"", ""pilʹîlo""]"
other-accented-formation	Phal	8209	píbati	"[""S@-2"", ""unmarked""]"	"[""S@-1"", ""unmarked""]"	3	7	"[""CDIAL"", ""decker1992"", ""liljegren"", ""strand""]"	"[""pi-"", ""píla"", ""píle"", ""pī"", ""pʹil-""]"
other-accented-formation	Phal	8283	purāṇá	"[""E@-2"", ""syllable-marked@-2""]"	[]	3	3	"[""CDIAL"", ""liljegren""]"	"[""puróoṇu"", ""purúuṇu"", ""purṓṇo""]"
other-accented-formation	Phal	8335	pūráyati	"[""E@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""puuríi"", ""pūr""]"
other-accented-formation	Phal	8342	pūryátē	"[""S@-1"", ""unmarked""]"	[]	2	2	"[""CDIAL"", ""liljegren""]"	"[""puunǰí"", ""pūnžī""]"
other-accented-formation	Phal	9058	phálati	"[""E@-1""]"	[]	1	1	"[""liljegren""]"	"[""phaalíi""]"
