id	language_id	form	gloss	native	phonemic	original	cognateset	description	tags	source	etymology	redirect	status	language_name	dialect_tags	source_keys	ancestor_id	family_id	ancestor_form	ancestor_original	ancestor_form_field	ancestor_gloss	ancestor_language	family_form	ancestry_path	link_status	research_family_id	research_ancestor_id	research_gloss	research_relation	strict_exclusion	individual_review	research_link_evidence	research_link_confidence	record_decisions	additional_record_annotations	primary_table_readings	notation	modern_nuclei	modern_accent_count	modern_accent_position	modern_accent_from_right	modern_accent_quantity	modern_outcome	modern_single_word	stress_position	stress_from_right	contour_position	contour_from_right	contour_quantity	modern_vowel_sequence	modern_quantity_pattern	modern_vowel_bases	reading_issues	comparison_only	reading_form	explicit_low	modern_final_segment	modern_final_vowel	source_observations	lexical_comparison_key	formation_decisions	analysis_token_id	research_original	primary_reading_unresolved	split_evidence	branch_analysis	split_locator	primary_reading_forms	phonetic_contour	tone_status	research_link_locator	etymological_assessment	unlinked_review_locator	unlinked_review_status	primary_alignment	low_status
f_ds656smuzdh4w	Sv	ma	I			ma			nom 1sg pron personal dialect:Sv:HKAT-sdg:Sau acc postp	knobloch2020sauji[p. 20, Table 6, Nominative 1sg];knobloch2020sauji[p. 20, Table 6, Accusative 1sg];knobloch2020sauji[p. 20, Table 6, Postpositional 1sg];knobloch2020sauji[p. 38, Table 14, row 8];knobloch2020sauji[p. 20, example (23) word 4, data 36_S_100213];knobloch2020sauji[p. 30, example (49) word 1, data 10_MAN_000512];knobloch2020sauji[p. 30, example (50) word 6, data 14_HR_000519];knobloch2020sauji[p. 31, example (58) word 3, data 17_NU_000613];knobloch2020sauji[p. 33, example (62) word 6, data 14_HR_000519];knobloch2020sauji[p. 34, example (68) word 1, data 46_FS_100213];knobloch2020sauji[p. 49, example (79) word 6, data 14_HR_000519];knobloch2020sauji[p. 50, example (84) word 1, data 10_MAN_000512]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji									[]	unanchored	9691		I	manually-reviewed-lexical-family		manual-research-link	ma/mi first-person singular forms belong to the ma pronominal stem, with case variation. Knobloch2020 source-extract group 139. No accent copied or reconstructed from the modern unmarked citation.	high	[]	"[{""record_ids"": [""f_ds656smuzdh4w"", ""f_eajcton2ohdqw""], ""analysis"": ""ma/mi first-person singular forms belong to the ma pronominal stem, with case variation."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 139, ""review_gloss"": ""i"", ""annotation_locator"": ""lexical_annotations_01.jsonl:140""}]"	[]	accent-not-investigated	1	0				unmarked	1						0	S	a		0	ma	0	a	1	[]	Sv|dialect:Sv:HKAT-sdg:Sau|ma|i	[]	f_ds656smuzdh4w									research_links_13.jsonl:142					
f_2h6upqfhp4y6s	Sv	tu	you (singular)			tu			nom 2sg pron personal dialect:Sv:HKAT-sdg:Sau acc postp	knobloch2020sauji[p. 20, Table 6, Nominative 2sg];knobloch2020sauji[p. 20, Table 6, Accusative 2sg];knobloch2020sauji[p. 20, Table 6, Postpositional 2sg];knobloch2020sauji[p. 38, Table 14, row 9];knobloch2020sauji[p. 20, example (21) word 1, data 36_S_100213];knobloch2020sauji[p. 21, example (27) word 4, data 36_S_100213];knobloch2020sauji[p. 34, example (71) word 1, data 36_S_100213]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji									[]	unanchored	5889		you (singular)	manually-reviewed-lexical-family		manual-research-link	tu/či/tuṭee/ti/tusi singular you are source-labeled members of the singular paradigm; tusi overlaps the plural shape and requires source-cell verification, not forced reclassification. Knobloch2020 source-extract group 331. No accent copied or reconstructed from the modern unmarked citation.	high	[]	"[{""record_ids"": [""f_2h6upqfhp4y6s"", ""f_zxuim2yur6zfk"", ""f_n6xw5a23anili"", ""f_mdb5hdviqkz4u"", ""f_ibblqbhz56hwm"", ""f_mpfmbhjpmcen4""], ""analysis"": ""tu/či/tuṭee/ti/tusi singular you are source-labeled members of the singular paradigm; tusi overlaps the plural shape and requires source-cell verification, not forced reclassification."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 331, ""review_gloss"": ""you (singular)"", ""annotation_locator"": ""lexical_annotations_01.jsonl:332""}]"	[]	accent-not-investigated	1	0				unmarked	1						0	S	u		0	tu	0	u	1	[]	Sv|dialect:Sv:HKAT-sdg:Sau|tu|you (singular)	[]	f_2h6upqfhp4y6s									research_links_13.jsonl:288					
f_f3sitcqz7dnkc	Sv	tu	you (plural)			tu			nom 2pl pron personal dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji[p. 20, Table 6, Nominative 2pl];knobloch2020sauji[p. 20, example (22) word 1, data 36_S_100213]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji									[]	unanchored			you (plural)	unlinked		explicit-structural-or-paradigm-review			[]	"[{""record_ids"": [""f_f3sitcqz7dnkc"", ""f_m6d6xkhbut3eo"", ""f_gmrghcut5atmw"", ""f_6wo62k4ktm4mm"", ""f_iwii375nuuuf6"", ""f_6coi4c3a7tlvw"", ""f_e3fldnetalooc""], ""analysis"": ""tus- plural you forms belong to yuṣmad; the isolated tu under plural you may be analogical/syncretic and is marked separately below."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 330, ""review_gloss"": ""you (plural)"", ""annotation_locator"": ""lexical_annotations_01.jsonl:331""}]"	[]	accent-not-investigated	1	0				unmarked	1						0	S	u		0	tu	0	u	1	[]	Sv|dialect:Sv:HKAT-sdg:Sau|tu|you (plural)	[]	f_f3sitcqz7dnkc														
f_rwxno2aeypbns	Sv	asō	we			asoo			acc 1pl pron personal dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji[p. 20, Table 6, Accusative 1pl]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji									[]	unanchored	986		we	manually-reviewed-lexical-family		manual-research-link	First-person plural be belongs to vayam, while as- forms belong to asmad; preserve the paradigm's suppletion. Knobloch2020 source-extract group 306. No accent copied or reconstructed from the modern unmarked citation.	high	[]	"[{""record_ids"": [""f_njgcdbywpoo7y"", ""f_uhk6xacyyx6ek"", ""f_rwxno2aeypbns"", ""f_xn4m34fzik7kw""], ""analysis"": ""First-person plural be belongs to vayam, while as- forms belong to asmad; preserve the paradigm's suppletion."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 306, ""review_gloss"": ""we"", ""annotation_locator"": ""lexical_annotations_01.jsonl:307""}]"	[]	accent-not-investigated	2	0				unmarked	1						0	SL	ao		0	asoo	0	o	1	[]	Sv|dialect:Sv:HKAT-sdg:Sau|aso|we	[]	f_rwxno2aeypbns									research_links_13.jsonl:257					
f_m6d6xkhbut3eo	Sv	tusō	you (plural)			tusoo			acc 2pl pron personal dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji[p. 20, Table 6, Accusative 2pl];knobloch2020sauji[p. 22, example (32) word 3, data 36_S_100213];knobloch2020sauji[p. 32, example (59) word 2, data 36_S_100213];knobloch2020sauji[p. 34, example (67) word 2, data 36_S_100213]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji									[]	unanchored	10511		you (plural)	manually-reviewed-lexical-family		manual-research-link	tus- plural you forms belong to yuṣmad; the isolated tu under plural you may be analogical/syncretic and is marked separately below. Knobloch2020 source-extract group 330. No accent copied or reconstructed from the modern unmarked citation.	high	[]	"[{""record_ids"": [""f_f3sitcqz7dnkc"", ""f_m6d6xkhbut3eo"", ""f_gmrghcut5atmw"", ""f_6wo62k4ktm4mm"", ""f_iwii375nuuuf6"", ""f_6coi4c3a7tlvw"", ""f_e3fldnetalooc""], ""analysis"": ""tus- plural you forms belong to yuṣmad; the isolated tu under plural you may be analogical/syncretic and is marked separately below."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 330, ""review_gloss"": ""you (plural)"", ""annotation_locator"": ""lexical_annotations_01.jsonl:331""}]"	[]	accent-not-investigated	2	0				unmarked	1						0	SL	uo		0	tusoo	0	o	1	[]	Sv|dialect:Sv:HKAT-sdg:Sau|tuso|you (plural)	[]	f_m6d6xkhbut3eo									research_links_13.jsonl:282					
f_eajcton2ohdqw	Sv	mi	I			mi			erg gen 1sg pron personal dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji[p. 20, Table 6, Ergative/Genitive 1sg];knobloch2020sauji[p. 27, example (47) word 1, data 51_FR_170405];knobloch2020sauji[p. 30, example (51) word 1, data 36_S_100213];knobloch2020sauji[p. 31, example (57) word 2, data 46_FS_100213];knobloch2020sauji[p. 31, example (58) word 1, data 17_NU_000613]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji									[]	unanchored	9691		I	manually-reviewed-lexical-family		manual-research-link	ma/mi first-person singular forms belong to the ma pronominal stem, with case variation. Knobloch2020 source-extract group 139. No accent copied or reconstructed from the modern unmarked citation.	high	[]	"[{""record_ids"": [""f_ds656smuzdh4w"", ""f_eajcton2ohdqw""], ""analysis"": ""ma/mi first-person singular forms belong to the ma pronominal stem, with case variation."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 139, ""review_gloss"": ""i"", ""annotation_locator"": ""lexical_annotations_01.jsonl:140""}]"	[]	accent-not-investigated	1	0				unmarked	1						0	S	i		0	mi	0	i	1	[]	Sv|dialect:Sv:HKAT-sdg:Sau|mi|i	[]	f_eajcton2ohdqw									research_links_13.jsonl:143					
f_zxuim2yur6zfk	Sv	ci	you (singular)			či			erg gen 2sg pron personal dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji[p. 20, Table 6, Ergative/Genitive 2sg];knobloch2020sauji[p. 20, example (25) word 1, data 36_S_100213];knobloch2020sauji[p. 22, example (31) word 1, data 36_S_100213];knobloch2020sauji[p. 34, example (69) word 1, data 36_S_100213]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji									[]	unanchored	5889		you (singular)	manually-reviewed-lexical-family		manual-research-link	tu/či/tuṭee/ti/tusi singular you are source-labeled members of the singular paradigm; tusi overlaps the plural shape and requires source-cell verification, not forced reclassification. Knobloch2020 source-extract group 331. No accent copied or reconstructed from the modern unmarked citation.	high	[]	"[{""record_ids"": [""f_2h6upqfhp4y6s"", ""f_zxuim2yur6zfk"", ""f_n6xw5a23anili"", ""f_mdb5hdviqkz4u"", ""f_ibblqbhz56hwm"", ""f_mpfmbhjpmcen4""], ""analysis"": ""tu/či/tuṭee/ti/tusi singular you are source-labeled members of the singular paradigm; tusi overlaps the plural shape and requires source-cell verification, not forced reclassification."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 331, ""review_gloss"": ""you (singular)"", ""annotation_locator"": ""lexical_annotations_01.jsonl:332""}]"	[]	accent-not-investigated	1	0				unmarked	1						0	S	i		0	či	0	i	1	[]	Sv|dialect:Sv:HKAT-sdg:Sau|ci|you (singular)	[]	f_zxuim2yur6zfk									research_links_13.jsonl:289					
f_gmrghcut5atmw	Sv	tusi	you (plural)			tusi			erg gen 2pl pron personal dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji[p. 20, Table 6, Ergative/Genitive 2pl]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji									[]	unanchored	10511		you (plural)	manually-reviewed-lexical-family		manual-research-link	tus- plural you forms belong to yuṣmad; the isolated tu under plural you may be analogical/syncretic and is marked separately below. Knobloch2020 source-extract group 330. No accent copied or reconstructed from the modern unmarked citation.	high	[]	"[{""record_ids"": [""f_f3sitcqz7dnkc"", ""f_m6d6xkhbut3eo"", ""f_gmrghcut5atmw"", ""f_6wo62k4ktm4mm"", ""f_iwii375nuuuf6"", ""f_6coi4c3a7tlvw"", ""f_e3fldnetalooc""], ""analysis"": ""tus- plural you forms belong to yuṣmad; the isolated tu under plural you may be analogical/syncretic and is marked separately below."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 330, ""review_gloss"": ""you (plural)"", ""annotation_locator"": ""lexical_annotations_01.jsonl:331""}]"	[]	accent-not-investigated	2	0				unmarked	1						0	SS	ui		0	tusi	0	i	1	[]	Sv|dialect:Sv:HKAT-sdg:Sau|tusi|you (plural)	[]	f_gmrghcut5atmw									research_links_13.jsonl:283					
f_xn4m34fzik7kw	Sv	ason	we			ason			postp 1pl pron personal dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji[p. 20, Table 6, Postpositional 1pl]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji									[]	unanchored	986		we	manually-reviewed-lexical-family		manual-research-link	First-person plural be belongs to vayam, while as- forms belong to asmad; preserve the paradigm's suppletion. Knobloch2020 source-extract group 306. No accent copied or reconstructed from the modern unmarked citation.	high	[]	"[{""record_ids"": [""f_njgcdbywpoo7y"", ""f_uhk6xacyyx6ek"", ""f_rwxno2aeypbns"", ""f_xn4m34fzik7kw""], ""analysis"": ""First-person plural be belongs to vayam, while as- forms belong to asmad; preserve the paradigm's suppletion."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 306, ""review_gloss"": ""we"", ""annotation_locator"": ""lexical_annotations_01.jsonl:307""}]"	[]	accent-not-investigated	2	0				unmarked	1						0	SS	ao		0	ason	0	n	0	[]	Sv|dialect:Sv:HKAT-sdg:Sau|ason|we	[]	f_xn4m34fzik7kw									research_links_13.jsonl:258					
f_6wo62k4ktm4mm	Sv	tuson	you (plural)			tuson			postp 2pl pron personal dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji[p. 20, Table 6, Postpositional 2pl]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji									[]	unanchored	10511		you (plural)	manually-reviewed-lexical-family		manual-research-link	tus- plural you forms belong to yuṣmad; the isolated tu under plural you may be analogical/syncretic and is marked separately below. Knobloch2020 source-extract group 330. No accent copied or reconstructed from the modern unmarked citation.	high	[]	"[{""record_ids"": [""f_f3sitcqz7dnkc"", ""f_m6d6xkhbut3eo"", ""f_gmrghcut5atmw"", ""f_6wo62k4ktm4mm"", ""f_iwii375nuuuf6"", ""f_6coi4c3a7tlvw"", ""f_e3fldnetalooc""], ""analysis"": ""tus- plural you forms belong to yuṣmad; the isolated tu under plural you may be analogical/syncretic and is marked separately below."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 330, ""review_gloss"": ""you (plural)"", ""annotation_locator"": ""lexical_annotations_01.jsonl:331""}]"	[]	accent-not-investigated	2	0				unmarked	1						0	SS	uo		0	tuson	0	n	0	[]	Sv|dialect:Sv:HKAT-sdg:Sau|tuson|you (plural)	[]	f_6wo62k4ktm4mm									research_links_13.jsonl:284					
f_me24nji42hu6k	Sv	la	this			la		dative and postpositional paradigm reproduced from Buddruss (1967: 41-43)	nom prox demonstrative sg determiner dialect:Sv:HKAT-sdg:Sau acc dat postp obl	knobloch2020sauji[p. 21, Table 7, nom prox.det.sg];knobloch2020sauji[p. 21, Table 7, acc prox.det.sg];knobloch2020sauji[p. 22, Table 8, dat prox.det.sg];buddruss1967sau[pp. 41-43];knobloch2020sauji[p. 22, Table 8, postp prox.det.sg];knobloch2020sauji[p. 21, example (26) word 2, data 36_S_100213];knobloch2020sauji[p. 21, example (27) word 2, data 36_S_100213];knobloch2020sauji[p. 22, example (28)a word 1, data 56_FR_170403];knobloch2020sauji[p. 23, example (36) word 1, data 3_MOZ_000425];knobloch2020sauji[p. 32, example (61) word 1, data 19_NU_000819]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji;buddruss1967sau									[]	unanchored			this	unlinked		explicit-structural-or-paradigm-review			[]	"[{""record_ids"": [""f_75dk7by7uheou"", ""f_me24nji42hu6k"", ""f_cdcsmldbk3xso"", ""f_xhejaaxxwo352"", ""f_gzlzn6zl2mrmi"", ""f_bbl3sksseiclc"", ""f_bc4hsj6fjwebs"", ""f_ldjg4quewm2xc""], ""analysis"": ""la-/le-/li- this forms belong to the proximal demonstrative paradigm; no supported derivation from ayam or ana is established."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 267, ""review_gloss"": ""this"", ""annotation_locator"": ""lexical_annotations_01.jsonl:268""}]"	[]	accent-not-investigated	1	0				unmarked	1						0	S	a		0	la	0	a	1	[]	Sv|dialect:Sv:HKAT-sdg:Sau|la|this	[]	f_me24nji42hu6k														
f_pcvxp2kjdu4wi	Sv	le	this (plural)			le			nom prox demonstrative pl determiner dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji[p. 21, Table 7, nom prox.det.pl]			unlinked	Sauji	dialect:Sv:HKAT-sdg:Sau	knobloch2020sauji									[]	unanchored			this (plural)	unlinked		explicit-structural-or-paradigm-review			[]	"[{""record_ids"": [""f_pcvxp2kjdu4wi"", ""f_eksj6t5gms35q"", ""f_m73do6l5rh4i4"", ""f_kqbgm4nejcpu6""], ""analysis"": ""le/lena/lini/leni this-plural are proximal plural/case forms, several cited secondarily from Buddruss."", ""scope"": ""Manual reading of all frozen Knobloch source-extract forms in this gloss group; not a claim of individual PDF collation."", ""source_qualification"": ""Knobloch2020p16 leaves stress and pitch accent unanalyzed; unmarked forms have unknown accent. Secondary Buddruss citations retain their source labels."", ""review_group"": 268, ""review_gloss"": ""this (plural)"", ""annotation_locator"": ""lexical_annotations_01.jsonl:269""}]"	[]	accent-not-investigated	1	0				unmarked	1						0	S	e		0	le	0	e	1	[]	Sv|dialect:Sv:HKAT-sdg:Sau|le|this (plural)	[]	f_pcvxp2kjdu4wi														
