class_id	family_or_unlinked_member	language	forms	outcomes	selected_class_tokens	all_counterpart_tokens	strict_exclusions	interpretation	family_analysis
old-long-oxytone-nominals	3084	Sh	"[""kaál [year; degener-shina2008; gil]"", ""kaál [year; schmidt; gil]"", ""kaál [year; schmidt; koh]"", ""kāl [year; CDIAL; Sh]"", ""kɑl [year; backstrom1992; ChilasKhinar]"", ""kɑl [year; backstrom1992; Gupis]"", ""kɑl [year; backstrom1992; Jalkot]"", ""kɑl [year; backstrom1992; KachuraJel]"", ""kɑl [year; backstrom1992; Kolai]"", ""kɑl [year; backstrom1992; Rondu]"", ""kɑl [year; backstrom1992; Satpara]"", ""kɑl [year; backstrom1992; Sazin]"", ""kɑl [year; backstrom1992; pales]"", ""kɑl [year; backstrom1992; punl]"", ""kɑɑl [year; backstrom1992; Darel]"", ""kɑɑl [year; backstrom1992; Tangir]"", ""kɑɑ́l [year; backstrom1992; ChilasJelil]"", ""kɑɑ́l [year; backstrom1992; Gahorabad]"", ""kɑɑ́l [year; backstrom1992; Harban]"", ""kɑɑ́l [year; backstrom1992; gil]"", ""kɑ̀ɑl [year; backstrom1992; Bunji]"", ""kɑ̀ɑlo̱ [year; backstrom1992; NagarChalt]"", ""sáal [year; schmidt; Astor]"", ""sáal [year; schmidt; gil]"", ""sɑl [year; backstrom1992; Astor]"", ""sɑl [year; backstrom1992; Bunji]"", ""sɑl [year; backstrom1992; DashkinAstor]"", ""sɑl [year; backstrom1992; Gultari]"", ""sɑl [year; backstrom1992; Haramosh]"", ""sɑl [year; backstrom1992; Kharmang]"", ""sɑl [year; backstrom1992; NagarThol]"", ""ˈkɑ̀ɑlo [year; backstrom1992; HunzaNasirabad]""]"	"[""E@-1"", ""F"", ""F@-2"", ""L@-1"", ""R@-1"", ""unmarked""]"	"[""f_4wsrrfwzvmlma"", ""f_5ih2vsqkk3czs"", ""f_6ohynwziypomc"", ""f_bdllatxx66xqu"", ""f_dk5u725b3htho"", ""f_eoqkwzlan3a3y"", ""f_f6lgqots3dfc2"", ""f_fgp4jfk4mscvm"", ""f_fwrw66vnknddi"", ""f_i7pra2wshxrhc"", ""f_irwmw6sv74fge"", ""f_j7tloqmk7idt6"", ""f_ka3nrmjzpihhs"", ""f_khnwvqiadybno"", ""f_lvknb5muluzhi"", ""f_mkcvc3cq34qs4"", ""f_mqg6itzc7km6m"", ""f_mvnc6uxqowi6i"", ""f_mwuen3hkr4ass"", ""f_oacduhvj5qp36"", ""f_otmjgvu5sgw7o"", ""f_plmp6564cfb2m"", ""f_pnv5udaiiuilm"", ""f_qi6kejdeowqma"", ""f_rrffh37jvd5ii"", ""f_tijj3vcxjqti2"", ""f_ubjob4dinzxes"", ""f_vrwi2ivu6ywic"", ""f_vwkpjs4qmdgzk"", ""f_vyqdngxvmeeos"", ""f_wdty6gphsqyga"", ""f_zheevtnj5ahfm""]"	"[""f_ka3nrmjzpihhs"", ""f_lvknb5muluzhi"", ""f_5ih2vsqkk3czs"", ""f_zheevtnj5ahfm"", ""f_4wsrrfwzvmlma"", ""f_f6lgqots3dfc2"", ""f_tijj3vcxjqti2"", ""f_oacduhvj5qp36"", ""f_mqg6itzc7km6m"", ""f_wdty6gphsqyga"", ""f_otmjgvu5sgw7o"", ""f_mvnc6uxqowi6i"", ""f_khnwvqiadybno"", ""f_eoqkwzlan3a3y"", ""f_irwmw6sv74fge"", ""f_plmp6564cfb2m"", ""f_i7pra2wshxrhc"", ""f_bdllatxx66xqu"", ""f_mkcvc3cq34qs4"", ""f_fgp4jfk4mscvm"", ""f_qi6kejdeowqma"", ""f_fwrw66vnknddi"", ""f_rrffh37jvd5ii"", ""f_vyqdngxvmeeos"", ""f_ubjob4dinzxes"", ""f_j7tloqmk7idt6"", ""f_mwuen3hkr4ass"", ""f_6ohynwziypomc"", ""f_pnv5udaiiuilm"", ""f_dk5u725b3htho"", ""f_vrwi2ivu6ywic"", ""f_vwkpjs4qmdgzk""]"	"[""exclude-Iranian-year-from-kala-inheritance""]"	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula kaál and Gilgit/Kohistani kaál have late long accent, with mobile inflections documented independently. An inherited unaccented long ā receives right-edge prominence when final accented a is lost. This is a core apocope comparison against early-long root-accented nouns. The forms saál/sáal belong to the Iranian year word and are lexical replacements/loans, not alternate reflexes of kālá.
old-long-oxytone-nominals	3084	Phal	"[""kaál [year; liljegren; Phal]"", ""kâʹl [year; strand; Phal]"", ""kāl [year; CDIAL; Phal]"", ""saál [year; liljegren; Phal]""]"	"[""L@-1"", ""unmarked""]"	"[""f_3isauwz5cjdiy"", ""f_4z4oezpucqaty"", ""f_gvgeozgrhtvj4"", ""f_lc3cfv73iy5fg""]"	"[""f_3isauwz5cjdiy"", ""f_gvgeozgrhtvj4"", ""f_4z4oezpucqaty"", ""f_lc3cfv73iy5fg""]"	"[""exclude-Iranian-year-from-kala-inheritance""]"	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula kaál and Gilgit/Kohistani kaál have late long accent, with mobile inflections documented independently. An inherited unaccented long ā receives right-edge prominence when final accented a is lost. This is a core apocope comparison against early-long root-accented nouns. The forms saál/sáal belong to the Iranian year word and are lexical replacements/loans, not alternate reflexes of kālá.
old-long-oxytone-nominals	3084	Sv	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula kaál and Gilgit/Kohistani kaál have late long accent, with mobile inflections documented independently. An inherited unaccented long ā receives right-edge prominence when final accented a is lost. This is a core apocope comparison against early-long root-accented nouns. The forms saál/sáal belong to the Iranian year word and are lexical replacements/loans, not alternate reflexes of kālá.
old-long-oxytone-nominals	3084	Kalk	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula kaál and Gilgit/Kohistani kaál have late long accent, with mobile inflections documented independently. An inherited unaccented long ā receives right-edge prominence when final accented a is lost. This is a core apocope comparison against early-long root-accented nouns. The forms saál/sáal belong to the Iranian year word and are lexical replacements/loans, not alternate reflexes of kālá.
old-long-oxytone-nominals	3084	Kund	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula kaál and Gilgit/Kohistani kaál have late long accent, with mobile inflections documented independently. An inherited unaccented long ā receives right-edge prominence when final accented a is lost. This is a core apocope comparison against early-long root-accented nouns. The forms saál/sáal belong to the Iranian year word and are lexical replacements/loans, not alternate reflexes of kālá.
old-long-oxytone-nominals	3084	bro	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula kaál and Gilgit/Kohistani kaál have late long accent, with mobile inflections documented independently. An inherited unaccented long ā receives right-edge prominence when final accented a is lost. This is a core apocope comparison against early-long root-accented nouns. The forms saál/sáal belong to the Iranian year word and are lexical replacements/loans, not alternate reflexes of kālá.
old-long-oxytone-nominals	3084	Ush	"[""kɑːl [year; rensch-decker-hallberg1992; SSNP-ushojo-USH]""]"	"[""unmarked""]"	"[""f_xzcq7k5govmb6""]"	"[""f_xzcq7k5govmb6""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula kaál and Gilgit/Kohistani kaál have late long accent, with mobile inflections documented independently. An inherited unaccented long ā receives right-edge prominence when final accented a is lost. This is a core apocope comparison against early-long root-accented nouns. The forms saál/sáal belong to the Iranian year word and are lexical replacements/loans, not alternate reflexes of kālá.
old-long-oxytone-nominals	9216	Sh	"[""baál [child, boy; degener-shina2008; gil]"", ""baál [child; boy; child; schmidt; Astor]"", ""baál [child; schmidt; gil]"", ""baál [child; schmidt; koh]"", ""bāl [; CDIAL; Sh]"", ""bāl [Child; grierson-lsi1928; LSI-CHILASI]"", ""bɑl [boy; backstrom1992; Darel]"", ""bɑl [boy; backstrom1992; dr]"", ""bɑɑl [boy; backstrom1992; Gultari]"", ""bɑɑl [child; backstrom1992; Harban]"", ""bɑɑl [child; backstrom1992; Kolai]"", ""bɑɑl [child; backstrom1992; Sazin]"", ""bɑɑl [child; boy; backstrom1992; Kharmang]"", ""bɑɑl čɑl [child; backstrom1992; Haramosh]"", ""bɑɑ́l [boy; backstrom1992; Bunji]"", ""bɑɑ́l [boy; backstrom1992; ChilasJelil]"", ""bɑɑ́l [boy; backstrom1992; Gahorabad]"", ""bɑɑ́l [boy; backstrom1992; Haramosh]"", ""bɑɑ́l [boy; backstrom1992; Harban]"", ""bɑɑ́l [boy; backstrom1992; KachuraJel]"", ""bɑɑ́l [boy; backstrom1992; Rondu]"", ""bɑɑ́l [boy; backstrom1992; Satpara]"", ""bɑɑ́l [boy; backstrom1992; Sazin]"", ""bɑɑ́l [boy; backstrom1992; Tangir]"", ""bɑɑ́l [boy; backstrom1992; gil]"", ""bɑɑ́l [child; backstrom1992; Gultari]"", ""bɑɑ́l [child; backstrom1992; pales]"", ""bɑɑ́l [child; boy; backstrom1992; Bagrot]"", ""bɑɑ́l [child; boy; backstrom1992; ChilasKhinar]"", ""bɑɑ́l [child; boy; backstrom1992; DashkinAstor]"", ""bɑɑ́l [child; boy; backstrom1992; Gupis]"", ""bɑɑ́l [child; boy; backstrom1992; Jalkot]"", ""bɑɑ́l [child; boy; backstrom1992; punl]"", ""bɑɑ́l [child; boy; child; backstrom1992; Astor]"", ""bɑ̀ɑ́l [boy; backstrom1992; NagarChalt]"", ""bɑ̀ɑ́l [boy; backstrom1992; NagarThol]"", ""čuno bɑɑl [child; backstrom1992; Rondu]"", ""čuno bɑɑ́l [child; backstrom1992; Gahorabad]"", ""čuno bɑɑ́l [child; backstrom1992; KachuraJel]"", ""čuno bɑɑ́l [child; backstrom1992; Satpara]"", ""čɑl bɑɑl [child; backstrom1992; HunzaNasirabad]"", ""čɑl bɑɑl [child; backstrom1992; NagarChalt]""]"	"[""L@-1"", ""LR@-1"", ""R@-1"", ""unmarked""]"	"[""f_26bmbgecw66p2"", ""f_2ynq575rr7oga"", ""f_5crtobmchtrdw"", ""f_6zsessj4feb2m"", ""f_776g4mtvzw4x6"", ""f_7ukv2mqysr26q"", ""f_a2c5ttf5kdmhw"", ""f_a5omrjoipynq4"", ""f_anjg6rh7i7vl6"", ""f_bipusn3bkmmb6"", ""f_ct5gq4sp7hcou"", ""f_d7eem4aib3ht6"", ""f_e6oalovigjza4"", ""f_ezpvgda4fqany"", ""f_fckikyqkpmuye"", ""f_gdq2oqkjglv7w"", ""f_go3dktplkugbm"", ""f_grdpgo4mhgoli"", ""f_i6stxaset6t32"", ""f_iapu26s6mf3p6"", ""f_iztcdcqde66u2"", ""f_k4ew6gsz5ixh4"", ""f_kfhoan2btwshe"", ""f_kmos2thbcspec"", ""f_kqmzowjmjchvs"", ""f_lpit3tl5o6vn4"", ""f_m55keh7lflzl4"", ""f_qo6cxv2grocsu"", ""f_r5cehwoym2zj6"", ""f_sglugmm36zlcq"", ""f_sjvfexlaaiy6i"", ""f_tb7wroweiokp2"", ""f_twhc6uj7pk6ig"", ""f_urlxejo35q3kk"", ""f_v2bkhng33tgfi"", ""f_v2jo3tpkcjjfs"", ""f_vime6nsxmbxk4"", ""f_wbq5hakuxulj2"", ""f_wby5bcnkpiwac#1"", ""f_wby5bcnkpiwac#2"", ""f_xfazqsendyumy"", ""f_ysyi4vcfjdxsq""]"	"[""f_7ukv2mqysr26q"", ""f_bipusn3bkmmb6"", ""f_ezpvgda4fqany"", ""f_tb7wroweiokp2"", ""f_ct5gq4sp7hcou"", ""f_anjg6rh7i7vl6"", ""f_ysyi4vcfjdxsq"", ""f_vime6nsxmbxk4"", ""f_a5omrjoipynq4"", ""f_wbq5hakuxulj2"", ""f_wby5bcnkpiwac#1"", ""f_wby5bcnkpiwac#2"", ""f_lpit3tl5o6vn4"", ""f_iztcdcqde66u2"", ""f_gdq2oqkjglv7w"", ""f_qo6cxv2grocsu"", ""f_twhc6uj7pk6ig"", ""f_i6stxaset6t32"", ""f_2ynq575rr7oga"", ""f_kmos2thbcspec"", ""f_sjvfexlaaiy6i"", ""f_sglugmm36zlcq"", ""f_a2c5ttf5kdmhw"", ""f_e6oalovigjza4"", ""f_6zsessj4feb2m"", ""f_kqmzowjmjchvs"", ""f_grdpgo4mhgoli"", ""f_26bmbgecw66p2"", ""f_d7eem4aib3ht6"", ""f_v2jo3tpkcjjfs"", ""f_m55keh7lflzl4"", ""f_776g4mtvzw4x6"", ""f_kfhoan2btwshe"", ""f_r5cehwoym2zj6"", ""f_v2bkhng33tgfi"", ""f_iapu26s6mf3p6"", ""f_xfazqsendyumy"", ""f_5crtobmchtrdw"", ""f_urlxejo35q3kk"", ""f_go3dktplkugbm"", ""f_fckikyqkpmuye"", ""f_k4ew6gsz5ixh4""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit and Kohistani baál ‘child’ show late accent on the preserved old long root after loss of final accented a. Independent Gilgit sources agree. This is a clean counterpart to early long-root barytones and does not require postulating newly created vowel length or a surviving accent-bearing suffix. The wider family's bālaka and feminine forms should remain separate formations.
old-long-oxytone-nominals	9216	Phal	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit and Kohistani baál ‘child’ show late accent on the preserved old long root after loss of final accented a. Independent Gilgit sources agree. This is a clean counterpart to early long-root barytones and does not require postulating newly created vowel length or a surviving accent-bearing suffix. The wider family's bālaka and feminine forms should remain separate formations.
old-long-oxytone-nominals	9216	Sv	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit and Kohistani baál ‘child’ show late accent on the preserved old long root after loss of final accented a. Independent Gilgit sources agree. This is a clean counterpart to early long-root barytones and does not require postulating newly created vowel length or a surviving accent-bearing suffix. The wider family's bālaka and feminine forms should remain separate formations.
old-long-oxytone-nominals	9216	Kalk	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit and Kohistani baál ‘child’ show late accent on the preserved old long root after loss of final accented a. Independent Gilgit sources agree. This is a clean counterpart to early long-root barytones and does not require postulating newly created vowel length or a surviving accent-bearing suffix. The wider family's bālaka and feminine forms should remain separate formations.
old-long-oxytone-nominals	9216	Kund	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit and Kohistani baál ‘child’ show late accent on the preserved old long root after loss of final accented a. Independent Gilgit sources agree. This is a clean counterpart to early long-root barytones and does not require postulating newly created vowel length or a surviving accent-bearing suffix. The wider family's bālaka and feminine forms should remain separate formations.
old-long-oxytone-nominals	9216	bro	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit and Kohistani baál ‘child’ show late accent on the preserved old long root after loss of final accented a. Independent Gilgit sources agree. This is a clean counterpart to early long-root barytones and does not require postulating newly created vowel length or a surviving accent-bearing suffix. The wider family's bālaka and feminine forms should remain separate formations.
old-long-oxytone-nominals	9216	Ush	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit and Kohistani baál ‘child’ show late accent on the preserved old long root after loss of final accented a. Independent Gilgit sources agree. This is a clean counterpart to early long-root barytones and does not require postulating newly created vowel length or a surviving accent-bearing suffix. The wider family's bālaka and feminine forms should remain separate formations.
old-long-oxytone-nominals	4531	Sh	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ghróoṇ/Strand ghrʹôṇ is early and raised despite old final accent. Unlike the transparent kālá class, the outcome requires root prominence before the aa-to-oo change, making a recent retraction after raising insufficient. An action/result noun or older adjectival formation is a possible source, but no accented alternate is supplied in the current old entry.
old-long-oxytone-nominals	4531	Phal	"[""ghróoṇ [foul smell; liljegren; Phal]"", ""ghrʹôṇ [stench; strand; Phal]"", ""grhōṇ [stinking; CDIAL; Phal]"", ""grhōṇu [rotten; CDIAL; Phal]""]"	"[""E@-1"", ""unmarked""]"	"[""f_kn2qcxbbzf6pm"", ""f_x2moir4rz3fdo"", ""f_x2vjv2vb4wmqc"", ""f_yrdvpgxjqvbdq""]"	"[""f_x2vjv2vb4wmqc"", ""f_kn2qcxbbzf6pm"", ""f_yrdvpgxjqvbdq"", ""f_x2moir4rz3fdo""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ghróoṇ/Strand ghrʹôṇ is early and raised despite old final accent. Unlike the transparent kālá class, the outcome requires root prominence before the aa-to-oo change, making a recent retraction after raising insufficient. An action/result noun or older adjectival formation is a possible source, but no accented alternate is supplied in the current old entry.
old-long-oxytone-nominals	4531	Sv	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ghróoṇ/Strand ghrʹôṇ is early and raised despite old final accent. Unlike the transparent kālá class, the outcome requires root prominence before the aa-to-oo change, making a recent retraction after raising insufficient. An action/result noun or older adjectival formation is a possible source, but no accented alternate is supplied in the current old entry.
old-long-oxytone-nominals	4531	Kalk	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ghróoṇ/Strand ghrʹôṇ is early and raised despite old final accent. Unlike the transparent kālá class, the outcome requires root prominence before the aa-to-oo change, making a recent retraction after raising insufficient. An action/result noun or older adjectival formation is a possible source, but no accented alternate is supplied in the current old entry.
